Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000211,RK,Brodie Grundy,Sydney Swans,Fremantle,13100,82,82,CONFIRMED IN TEAM TO PLAY,82,36
8000230,MID,Isaac Heeney,Sydney Swans,Fremantle,15460,87.33,87.33,CONFIRMED IN TEAM TO PLAY,79,42
8000237,MID,Jake Lloyd,Sydney Swans,Fremantle,12570,82,82,CONFIRMED IN TEAM TO PLAY,99,19
8000237,DEF,Jake Lloyd,Sydney Swans,Fremantle,12570,82,82,CONFIRMED IN TEAM TO PLAY,99,19
8000241,FWD,Tom Papley,Sydney Swans,Fremantle,8900,43,43,CONFIRMED IN TEAM TO PLAY,69,11
8000241,MID,Tom Papley,Sydney Swans,Fremantle,8900,43,43,CONFIRMED IN TEAM TO PLAY,69,11
8000243,DEF,Dane Rampe,Sydney Swans,Fremantle,7050,65,65,CONFIRMED IN TEAM TO PLAY,79,13
8000301,DEF,Alex Pearce,Fremantle,Sydney Swans,6530,45.5,45.5,CONFIRMED IN TEAM TO PLAY,43,5
8000483,DEF,Joel Hamling,Sydney Swans,Fremantle,6000,47.5,47.5,CONFIRMED IN TEAM TO PLAY,51,4
8000607,DEF,Corey Wagner,Fremantle,Sydney Swans,10170,76,76,CONFIRMED IN TEAM TO PLAY,81,22
8000761,DEF,Brennan Cox,Fremantle,Sydney Swans,7970,45,45,CONFIRMED IN TEAM TO PLAY,55,4
8000767,DEF,Luke Ryan,Fremantle,Sydney Swans,13630,78,78,CONFIRMED IN TEAM TO PLAY,90,28
8000811,MID,Jaeger O'Meara,Fremantle,Sydney Swans,11020,93,93,CONFIRMED IN TEAM TO PLAY,87,31
8000848,RK,Peter Ladhams,Sydney Swans,Fremantle,10600,56,56,CONFIRMED IN TEAM TO PLAY,56,8
8000854,MID,Shai Bolton,Fremantle,Sydney Swans,10160,46,46,CONFIRMED IN TEAM TO PLAY,46,36
8000854,FWD,Shai Bolton,Fremantle,Sydney Swans,10160,46,46,CONFIRMED IN TEAM TO PLAY,46,36
8000874,DEF,Oliver Florent,Sydney Swans,Fremantle,10860,55.33,55.33,CONFIRMED IN TEAM TO PLAY,45,10
8000876,FWD,Will Hayward,Sydney Swans,Fremantle,8900,44,44,CONFIRMED IN TEAM TO PLAY,44,7
8000934,FWD,Bailey Banfield,Fremantle,Sydney Swans,8320,38,38,CONFIRMED IN TEAM TO PLAY,33,3
8000935,MID,Andrew Brayshaw,Fremantle,Sydney Swans,16600,86,86,CONFIRMED IN TEAM TO PLAY,77,43
8000996,FWD,Joel Amartey,Sydney Swans,Fremantle,7930,56.33,56.33,CONFIRMED IN TEAM TO PLAY,56,4
8001000,FWD,Tom McCartin,Sydney Swans,Fremantle,7680,58,58,CONFIRMED IN TEAM TO PLAY,54,6
8001402,DEF,Jordan Clark,Fremantle,Sydney Swans,14690,82,82,CONFIRMED IN TEAM TO PLAY,83,15
8001432,MID,James Jordon,Sydney Swans,Fremantle,8910,64.67,64.67,CONFIRMED IN TEAM TO PLAY,63,16
8001464,DEF,Nick Blakey,Sydney Swans,Fremantle,12930,87.33,87.33,CONFIRMED IN TEAM TO PLAY,86,18
8001468,MID,James Rowbottom,Sydney Swans,Fremantle,11640,72.67,72.67,CONFIRMED IN TEAM TO PLAY,78,25
8001470,DEF,Sam Wicks,Sydney Swans,Fremantle,7450,53.67,53.67,CONFIRMED IN TEAM TO PLAY,44,11
8001489,FWD,Hayden McLean,Sydney Swans,Fremantle,9600,59,59,CONFIRMED IN TEAM TO PLAY,59,14
8001489,RK,Hayden McLean,Sydney Swans,Fremantle,9600,59,59,CONFIRMED IN TEAM TO PLAY,59,14
8001524,FWD,Michael Frederick,Fremantle,Sydney Swans,8280,59,59,CONFIRMED IN TEAM TO PLAY,42,15
8001527,MID,Caleb Serong,Fremantle,Sydney Swans,15190,84,84,CONFIRMED IN TEAM TO PLAY,83,41
8001543,MID,Jeremy Sharp,Fremantle,Sydney Swans,10490,59.5,59.5,CONFIRMED IN TEAM TO PLAY,58,10
8001554,RK,Luke Jackson,Fremantle,Sydney Swans,13120,98.5,98.5,CONFIRMED IN TEAM TO PLAY,104,70
8001554,FWD,Luke Jackson,Fremantle,Sydney Swans,13120,98.5,98.5,CONFIRMED IN TEAM TO PLAY,104,70
8001580,MID,Chad Warner,Sydney Swans,Fremantle,13230,95.67,95.67,CONFIRMED IN TEAM TO PLAY,129,45
8001749,DEF,Heath Chapman,Fremantle,Sydney Swans,9280,36,36,CONFIRMED IN TEAM TO PLAY,57,7
8001750,MID,Nathan O'Driscoll,Fremantle,Sydney Swans,10290,82,82,CONFIRMED IN TEAM TO PLAY,79,40
8001751,FWD,Josh Treacy,Fremantle,Sydney Swans,10200,59.5,59.5,CONFIRMED IN TEAM TO PLAY,91,11
8001752,DEF,Brandon Walker,Fremantle,Sydney Swans,8620,34,34,CONFIRMED IN TEAM TO PLAY,12,4
8001793,FWD,Braeden Campbell,Sydney Swans,Fremantle,8660,63,63,CONFIRMED IN TEAM TO PLAY,64,20
8001793,MID,Braeden Campbell,Sydney Swans,Fremantle,8660,63,63,CONFIRMED IN TEAM TO PLAY,64,20
8001850,FWD,Patrick Voss,Fremantle,Sydney Swans,6050,64,64,CONFIRMED IN TEAM TO PLAY,64,3
8001852,FWD,Jye Amiss,Fremantle,Sydney Swans,6000,37,37,CONFIRMED IN TEAM TO PLAY,44,13
8001854,MID,Neil Erasmus,Fremantle,Sydney Swans,7240,50,50,CONFIRMED IN TEAM TO PLAY,50,39
8001854,FWD,Neil Erasmus,Fremantle,Sydney Swans,7240,50,50,CONFIRMED IN TEAM TO PLAY,50,39
8001855,MID,Matthew Johnson,Fremantle,Sydney Swans,10790,78.5,78.5,CONFIRMED IN TEAM TO PLAY,68,28
8001904,DEF,Matt Roberts,Sydney Swans,Fremantle,14230,93.33,93.33,CONFIRMED IN TEAM TO PLAY,95,25
