Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000127,FWD,Callum Ah Chee,Brisbane Lions,West Coast Eagles,9690,60.5,65.33,CONFIRMED IN TEAM TO PLAY,85,11
8000130,FWD,Sam Day,Brisbane Lions,West Coast Eagles,7690,50,50,CONFIRMED IN TEAM TO PLAY,41,38
8000130,RK,Sam Day,Brisbane Lions,West Coast Eagles,7690,50,50,CONFIRMED IN TEAM TO PLAY,41,38
8000264,MID,Lachie Neale,Brisbane Lions,West Coast Eagles,15730,90,107.67,CONFIRMED IN TEAM TO PLAY,117,47
8000284,MID,Josh Dunkley,Brisbane Lions,West Coast Eagles,16770,116.75,112.33,CONFIRMED IN TEAM TO PLAY,111,53
8000303,DEF,Harris Andrews,Brisbane Lions,West Coast Eagles,8570,59.25,72.67,CONFIRMED IN TEAM TO PLAY,93,8
8000315,DEF,Ryan Lester,Brisbane Lions,West Coast Eagles,9950,59.75,60.67,CONFIRMED IN TEAM TO PLAY,94,5
8000331,FWD,Jamie Cripps,West Coast Eagles,Brisbane Lions,9630,58,58,CONFIRMED IN TEAM TO PLAY,55,8
8000333,DEF,Liam Duggan,West Coast Eagles,Brisbane Lions,12970,64.33,64.33,CONFIRMED IN TEAM TO PLAY,68,18
8000333,MID,Liam Duggan,West Coast Eagles,Brisbane Lions,12970,64.33,64.33,CONFIRMED IN TEAM TO PLAY,68,18
8000344,DEF,Jeremy McGovern,West Coast Eagles,Brisbane Lions,11900,64,64,CONFIRMED IN TEAM TO PLAY,64,9
8000467,DEF,Dayne Zorko,Brisbane Lions,West Coast Eagles,16910,109,108,CONFIRMED IN TEAM TO PLAY,126,35
8000492,DEF,Tom Cole,West Coast Eagles,Brisbane Lions,10080,62.33,62.33,CONFIRMED IN TEAM TO PLAY,49,21
8000531,FWD,Conor McKenna,Brisbane Lions,West Coast Eagles,6000,28.5,28.5,NAMED AS EMERGENCY RESERVE,25,1
8000546,DEF,Jayden Hunt,West Coast Eagles,Brisbane Lions,8760,43.67,43.67,CONFIRMED IN TEAM TO PLAY,52,14
8000546,MID,Jayden Hunt,West Coast Eagles,Brisbane Lions,8760,43.67,43.67,CONFIRMED IN TEAM TO PLAY,52,14
8000609,FWD,Eric Hipwood,Brisbane Lions,West Coast Eagles,8020,49.5,57,CONFIRMED IN TEAM TO PLAY,83,25
8000706,MID,Jarrod Berry,Brisbane Lions,West Coast Eagles,12900,91.25,87,CONFIRMED IN TEAM TO PLAY,118,45
8000713,MID,Hugh McCluggage,Brisbane Lions,West Coast Eagles,15200,103,117.33,CONFIRMED IN TEAM TO PLAY,90,27
