Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000058,MID,James Harmes,Western Bulldogs,Collingwood,10510,63,63,CONFIRMED IN TEAM TO PLAY,42,10
8000086,DEF,Rory Lobb,Western Bulldogs,Collingwood,8980,35,35,CONFIRMED IN TEAM TO PLAY,62,6
8000205,MID,Jack Crisp,Collingwood,Western Bulldogs,11580,89,89,CONFIRMED IN TEAM TO PLAY,75,37
8000205,DEF,Jack Crisp,Collingwood,Western Bulldogs,11580,89,89,CONFIRMED IN TEAM TO PLAY,75,37
8000206,MID,Jordan De Goey,Collingwood,Western Bulldogs,12600,0,0,CONFIRMED IN TEAM TO PLAY,70,25
8000206,FWD,Jordan De Goey,Collingwood,Western Bulldogs,12600,0,0,CONFIRMED IN TEAM TO PLAY,70,25
8000214,DEF,Brayden Maynard,Collingwood,Western Bulldogs,8910,62,62,CONFIRMED IN TEAM TO PLAY,55,28
8000215,DEF,Darcy Moore,Collingwood,Western Bulldogs,7560,58.5,58.5,CONFIRMED IN TEAM TO PLAY,61,5
8000217,MID,Scott Pendlebury,Collingwood,Western Bulldogs,11200,43,43,CONFIRMED IN TEAM TO PLAY,68,21
8000219,MID,Steele Sidebottom,Collingwood,Western Bulldogs,12690,84,84,CONFIRMED IN TEAM TO PLAY,84,20
8000288,MID,Tom Liberatore,Western Bulldogs,Collingwood,15540,108,108,CONFIRMED IN TEAM TO PLAY,109,22
8000318,FWD,Daniel McStay,Collingwood,Western Bulldogs,8750,83,83,CONFIRMED IN TEAM TO PLAY,63,32
8000318,RK,Daniel McStay,Collingwood,Western Bulldogs,8750,83,83,CONFIRMED IN TEAM TO PLAY,63,32
8000434,DEF,Taylor Duryea,Western Bulldogs,Collingwood,8230,35,35,CONFIRMED IN TEAM TO PLAY,41,10
8000457,DEF,Jeremy Howe,Collingwood,Western Bulldogs,9770,47,47,CONFIRMED IN TEAM TO PLAY,75,9
8000507,FWD,Tim Membrey,Collingwood,Western Bulldogs,9950,69,69,CONFIRMED IN TEAM TO PLAY,39,17
8000536,DEF,Bailey Dale,Western Bulldogs,Collingwood,14160,104,104,CONFIRMED IN TEAM TO PLAY,96,21
8000544,RK,Mason Cox,Collingwood,Western Bulldogs,7210,0,0,CONFIRMED IN TEAM TO PLAY,55,15
8000544,FWD,Mason Cox,Collingwood,Western Bulldogs,7210,0,0,CONFIRMED IN TEAM TO PLAY,55,15
8000597,MID,Bailey Williams,Western Bulldogs,Collingwood,10430,70,70,CONFIRMED IN TEAM TO PLAY,62,30
8000597,DEF,Bailey Williams,Western Bulldogs,Collingwood,10430,70,70,CONFIRMED IN TEAM TO PLAY,62,30
8000621,MID,Matthew Kennedy,Western Bulldogs,Collingwood,13290,92,92,CONFIRMED IN TEAM TO PLAY,73,23
8000729,DEF,Josh Daicos,Collingwood,Western Bulldogs,14240,93.5,93.5,CONFIRMED IN TEAM TO PLAY,85,39
8000729,MID,Josh Daicos,Collingwood,Western Bulldogs,14240,93.5,93.5,CONFIRMED IN TEAM TO PLAY,85,39
8000730,FWD,Jamie Elliott,Collingwood,Western Bulldogs,9410,58.5,58.5,CONFIRMED IN TEAM TO PLAY,66,9
8000798,MID,Harry Perryman,Collingwood,Western Bulldogs,11760,69.5,69.5,CONFIRMED IN TEAM TO PLAY,43,22
8000798,DEF,Harry Perryman,Collingwood,Western Bulldogs,11760,69.5,69.5,CONFIRMED IN TEAM TO PLAY,43,22
8000845,DEF,Dan Houston,Collingwood,Western Bulldogs,14360,92,92,CONFIRMED IN TEAM TO PLAY,60,20
8000871,RK,Darcy Cameron,Collingwood,Western Bulldogs,15170,102.5,102.5,CONFIRMED IN TEAM TO PLAY,100,35
8000899,RK,Tim English,Western Bulldogs,Collingwood,14960,73,73,CONFIRMED IN TEAM TO PLAY,101,28
8000901,MID,Patrick Lipinski,Collingwood,Western Bulldogs,10100,75,75,CONFIRMED IN TEAM TO PLAY,61,50
8000901,FWD,Patrick Lipinski,Collingwood,Western Bulldogs,10100,75,75,CONFIRMED IN TEAM TO PLAY,61,50
8000968,MID,Oskar Baker,Western Bulldogs,Collingwood,8290,0,0,NAMED AS EMERGENCY RESERVE,11,0
8001013,FWD,Aaron Naughton,Western Bulldogs,Collingwood,9150,89,89,CONFIRMED IN TEAM TO PLAY,33,25
8001015,MID,Ed Richards,Western Bulldogs,Collingwood,14410,95,95,CONFIRMED IN TEAM TO PLAY,92,28
8001388,DEF,Isaac Quaynor,Collingwood,Western Bulldogs,8430,60,60,CONFIRMED IN TEAM TO PLAY,42,9
8001396,FWD,Lachie Schultz,Collingwood,Western Bulldogs,9130,69,69,CONFIRMED IN TEAM TO PLAY,106,16
8001421,FWD,Bobby Hill,Collingwood,Western Bulldogs,8450,46.5,46.5,CONFIRMED IN TEAM TO PLAY,55,10
8001480,DEF,Buku Khamis,Western Bulldogs,Collingwood,6200,0,0,CONFIRMED IN TEAM TO PLAY,57,10
8001483,FWD,Laitham Vandermeer,Western Bulldogs,Collingwood,7110,81,81,CONFIRMED IN TEAM TO PLAY,53,19
8001484,FWD,Rhylee West,Western Bulldogs,Collingwood,8940,72,72,CONFIRMED IN TEAM TO PLAY,26,10
8001739,FWD,Beau McCreery,Collingwood,Western Bulldogs,8270,54,54,CONFIRMED IN TEAM TO PLAY,51,6
