Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000059,FWD,Jesse Hogan,GWS GIANTS,West Coast Eagles,13110,68,68,CONFIRMED IN TEAM TO PLAY,117,28
8000080,FWD,Toby Greene,GWS GIANTS,West Coast Eagles,12620,91.67,91.67,CONFIRMED IN TEAM TO PLAY,123,38
8000084,MID,Josh Kelly,GWS GIANTS,West Coast Eagles,14800,98.33,98.33,CONFIRMED IN TEAM TO PLAY,98,54
8000097,MID,Callan Ward,GWS GIANTS,West Coast Eagles,10160,49,49,CONFIRMED IN TEAM TO PLAY,49,17
8000098,DEF,Lachie Whitfield,GWS GIANTS,West Coast Eagles,17170,110,110,CONFIRMED IN TEAM TO PLAY,139,26
8000297,FWD,Jake Stringer,GWS GIANTS,West Coast Eagles,10080,54,54,CONFIRMED IN TEAM TO PLAY,42,26
8000297,MID,Jake Stringer,GWS GIANTS,West Coast Eagles,10080,54,54,CONFIRMED IN TEAM TO PLAY,42,26
8000331,FWD,Jamie Cripps,West Coast Eagles,GWS GIANTS,9030,58,58,CONFIRMED IN TEAM TO PLAY,54,10
8000333,DEF,Liam Duggan,West Coast Eagles,GWS GIANTS,11580,64.33,64.33,CONFIRMED IN TEAM TO PLAY,76,18
8000333,MID,Liam Duggan,West Coast Eagles,GWS GIANTS,11580,64.33,64.33,CONFIRMED IN TEAM TO PLAY,76,18
8000492,DEF,Tom Cole,West Coast Eagles,GWS GIANTS,10160,62.33,62.33,CONFIRMED IN TEAM TO PLAY,36,3
8000546,MID,Jayden Hunt,West Coast Eagles,GWS GIANTS,9940,43.67,43.67,CONFIRMED IN TEAM TO PLAY,45,4
8000646,DEF,Harry Himmelberg,GWS GIANTS,West Coast Eagles,13110,94.33,94.33,CONFIRMED IN TEAM TO PLAY,100,13
8000856,MID,Jack Graham,West Coast Eagles,GWS GIANTS,10450,82,82,CONFIRMED IN TEAM TO PLAY,64,39
8000946,MID,Tim Kelly,West Coast Eagles,GWS GIANTS,12660,75,75,CONFIRMED IN TEAM TO PLAY,38,18
8000957,DEF,Jack Buckley,GWS GIANTS,West Coast Eagles,8940,51,51,CONFIRMED IN TEAM TO PLAY,35,2
8000958,FWD,Brent Daniels,GWS GIANTS,West Coast Eagles,11760,58.33,58.33,CONFIRMED IN TEAM TO PLAY,50,29
8000961,DEF,Sam Taylor,GWS GIANTS,West Coast Eagles,8300,75,75,CONFIRMED IN TEAM TO PLAY,35,25
8000984,DEF,Liam Baker,West Coast Eagles,GWS GIANTS,12230,78,78,CONFIRMED IN TEAM TO PLAY,86,26
8000984,MID,Liam Baker,West Coast Eagles,GWS GIANTS,12230,78,78,CONFIRMED IN TEAM TO PLAY,86,26
8001004,FWD,Oscar Allen,West Coast Eagles,GWS GIANTS,8080,41.67,41.67,CONFIRMED IN TEAM TO PLAY,52,3
