Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000004,MID,Patrick Cripps,Carlton,North Melbourne,14170,81.4,72.33,CONFIRMED IN TEAM TO PLAY,82,20
8000005,FWD,Charlie Curnow,Carlton,North Melbourne,12390,50.5,62,CONFIRMED IN TEAM TO PLAY,90,15
8000022,DEF,Jacob Weitering,Carlton,North Melbourne,9510,67.6,64.33,CONFIRMED IN TEAM TO PLAY,57,8
8000078,DEF,Aidan Corr,North Melbourne,Carlton,8280,62.8,56.33,CONFIRMED IN TEAM TO PLAY,70,5
8000099,FWD,Zac Williams,Carlton,North Melbourne,9520,52.8,56,CONFIRMED IN TEAM TO PLAY,79,9
8000099,DEF,Zac Williams,Carlton,North Melbourne,9520,52.8,56,CONFIRMED IN TEAM TO PLAY,79,9
8000147,DEF,Adam Saad,Carlton,North Melbourne,11980,76,84.33,CONFIRMED IN TEAM TO PLAY,43,9
8000167,DEF,Mitch McGovern,Carlton,North Melbourne,10110,63.6,72.67,CONFIRMED IN TEAM TO PLAY,89,9
8000190,DEF,Luke McDonald,North Melbourne,Carlton,8450,62.6,61.67,CONFIRMED IN TEAM TO PLAY,52,12
8000231,MID,George Hewett,Carlton,North Melbourne,16110,113.4,115.33,CONFIRMED IN TEAM TO PLAY,123,32
8000242,MID,Luke Parker,North Melbourne,Carlton,12050,85,88.33,CONFIRMED IN TEAM TO PLAY,77,31
8000282,DEF,Caleb Daniel,North Melbourne,Carlton,14060,101.2,100.33,CONFIRMED IN TEAM TO PLAY,80,31
8000332,FWD,Jack Darling,North Melbourne,Carlton,8760,59.6,52.67,CONFIRMED IN TEAM TO PLAY,30,35
8000332,RK,Jack Darling,North Melbourne,Carlton,8760,59.6,52.67,CONFIRMED IN TEAM TO PLAY,30,35
8000379,MID,Blake Acres,Carlton,North Melbourne,12080,73.5,67.33,CONFIRMED IN TEAM TO PLAY,88,23
8000503,DEF,Darcy Tucker,North Melbourne,Carlton,9400,59.2,74,CONFIRMED IN TEAM TO PLAY,50,21
8000537,DEF,Nick Haynes,Carlton,North Melbourne,11070,67,77.67,CONFIRMED IN TEAM TO PLAY,69,5
8000637,DEF,Jack Silvagni,Carlton,North Melbourne,10350,73.2,70,CONFIRMED IN TEAM TO PLAY,86,11
8000716,DEF,Zac Fisher,North Melbourne,Carlton,12130,66,66,CONFIRMED IN TEAM TO PLAY,27,2
8000764,DEF,Griffin Logue,North Melbourne,Carlton,7670,41,41,CONFIRMED IN TEAM TO PLAY,21,2
8000832,FWD,Nick Larkey,North Melbourne,Carlton,8750,61.6,59.67,CONFIRMED IN TEAM TO PLAY,40,16
8000835,MID,Jy Simpkin,North Melbourne,Carlton,14030,103.6,104,CONFIRMED IN TEAM TO PLAY,81,28
8000839,FWD,Cameron Zurhaar,North Melbourne,Carlton,9990,68.4,51.33,CONFIRMED IN TEAM TO PLAY,30,6
