Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000301,DEF,Alex Pearce,Fremantle,West Coast Eagles,6000,45.5,45.5,CONFIRMED IN TEAM TO PLAY,38,8
8000331,FWD,Jamie Cripps,West Coast Eagles,Fremantle,9530,53,53,CONFIRMED IN TEAM TO PLAY,68,9
8000333,DEF,Liam Duggan,West Coast Eagles,Fremantle,12000,69.5,69.5,CONFIRMED IN TEAM TO PLAY,54,31
8000333,MID,Liam Duggan,West Coast Eagles,Fremantle,12000,69.5,69.5,CONFIRMED IN TEAM TO PLAY,54,31
8000344,DEF,Jeremy McGovern,West Coast Eagles,Fremantle,11500,62.5,62.5,CONFIRMED IN TEAM TO PLAY,67,11
8000455,DEF,James Aish,Fremantle,West Coast Eagles,7330,0,0,NAMED AS EMERGENCY RESERVE,13,0
8000492,DEF,Tom Cole,West Coast Eagles,Fremantle,10160,69,69,CONFIRMED IN TEAM TO PLAY,49,8
8000546,MID,Jayden Hunt,West Coast Eagles,Fremantle,9240,39,39,CONFIRMED IN TEAM TO PLAY,53,5
8000761,DEF,Brennan Cox,Fremantle,West Coast Eagles,7790,45,45,CONFIRMED IN TEAM TO PLAY,26,8
8000767,DEF,Luke Ryan,Fremantle,West Coast Eagles,14930,78,78,CONFIRMED IN TEAM TO PLAY,70,15
8000854,MID,Shai Bolton,Fremantle,West Coast Eagles,12380,46,46,CONFIRMED IN TEAM TO PLAY,64,21
8000854,FWD,Shai Bolton,Fremantle,West Coast Eagles,12380,46,46,CONFIRMED IN TEAM TO PLAY,64,21
8000856,MID,Jack Graham,West Coast Eagles,Fremantle,10670,97,97,CONFIRMED IN TEAM TO PLAY,67,51
8000934,FWD,Bailey Banfield,Fremantle,West Coast Eagles,7700,38,38,CONFIRMED IN TEAM TO PLAY,60,9
8000935,MID,Andrew Brayshaw,Fremantle,West Coast Eagles,16760,86,86,CONFIRMED IN TEAM TO PLAY,110,45
8000946,MID,Tim Kelly,West Coast Eagles,Fremantle,13410,82.5,82.5,CONFIRMED IN TEAM TO PLAY,60,34
8000984,DEF,Liam Baker,West Coast Eagles,Fremantle,12740,76.5,76.5,CONFIRMED IN TEAM TO PLAY,81,34
8000984,MID,Liam Baker,West Coast Eagles,Fremantle,12740,76.5,76.5,CONFIRMED IN TEAM TO PLAY,81,34
8001004,FWD,Oscar Allen,West Coast Eagles,Fremantle,8220,47.5,47.5,CONFIRMED IN TEAM TO PLAY,30,9
8001011,FWD,Liam Ryan,West Coast Eagles,Fremantle,9750,78,78,CONFIRMED IN TEAM TO PLAY,43,19
8001381,FWD,Matthew Owies,West Coast Eagles,Fremantle,7790,63,63,CONFIRMED IN TEAM TO PLAY,35,17
8001402,DEF,Jordan Clark,Fremantle,West Coast Eagles,14850,82,82,CONFIRMED IN TEAM TO PLAY,88,25
8001473,DEF,Harry Edwards,West Coast Eagles,Fremantle,6000,25,25,CONFIRMED IN TEAM TO PLAY,31,1
8001477,RK,Bailey J. Williams,West Coast Eagles,Fremantle,10300,36,36,CONFIRMED IN TEAM TO PLAY,76,19
8001524,FWD,Michael Frederick,Fremantle,West Coast Eagles,8090,59,59,CONFIRMED IN TEAM TO PLAY,62,15
8001527,MID,Caleb Serong,Fremantle,West Coast Eagles,16490,84,84,CONFIRMED IN TEAM TO PLAY,100,42
8001543,MID,Jeremy Sharp,Fremantle,West Coast Eagles,10760,59.5,59.5,CONFIRMED IN TEAM TO PLAY,31,10
8001554,RK,Luke Jackson,Fremantle,West Coast Eagles,14970,98.5,98.5,CONFIRMED IN TEAM TO PLAY,102,70
8001749,DEF,Heath Chapman,Fremantle,West Coast Eagles,8900,36,36,CONFIRMED IN TEAM TO PLAY,47,16
8001750,MID,Nathan O'Driscoll,Fremantle,West Coast Eagles,11220,82,82,CONFIRMED IN TEAM TO PLAY,99,55
8001751,FWD,Josh Treacy,Fremantle,West Coast Eagles,12510,59.5,59.5,CONFIRMED IN TEAM TO PLAY,65,18
8001770,FWD,Tyler Brockman,West Coast Eagles,Fremantle,6000,42.5,42.5,CONFIRMED IN TEAM TO PLAY,32,5
8001850,FWD,Patrick Voss,Fremantle,West Coast Eagles,7960,64,64,CONFIRMED IN TEAM TO PLAY,63,19
8001852,FWD,Jye Amiss,Fremantle,West Coast Eagles,8120,37,37,CONFIRMED IN TEAM TO PLAY,75,7
8001854,MID,Neil Erasmus,Fremantle,West Coast Eagles,8780,50,50,CONFIRMED IN TEAM TO PLAY,61,33
8001854,FWD,Neil Erasmus,Fremantle,West Coast Eagles,8780,50,50,CONFIRMED IN TEAM TO PLAY,61,33
8001855,MID,Matthew Johnson,Fremantle,West Coast Eagles,10540,78.5,78.5,CONFIRMED IN TEAM TO PLAY,75,40
8001856,MID,Karl Worner,Fremantle,West Coast Eagles,6000,44,44,CONFIRMED IN TEAM TO PLAY,44,22
8001910,DEF,Brady Hough,West Coast Eagles,Fremantle,9750,65.5,65.5,CONFIRMED IN TEAM TO PLAY,43,7
