Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000059,FWD,Jesse Hogan,GWS GIANTS,Hawthorn,13040,0,0,CONFIRMED IN TEAM TO PLAY,68,3
8000077,FWD,Stephen Coniglio,GWS GIANTS,Hawthorn,9280,56,56,CONFIRMED IN TEAM TO PLAY,47,31
8000080,FWD,Toby Greene,GWS GIANTS,Hawthorn,11820,97,97,CONFIRMED IN TEAM TO PLAY,81,23
8000084,MID,Josh Kelly,GWS GIANTS,Hawthorn,14040,108,108,CONFIRMED IN TEAM TO PLAY,79,45
8000097,MID,Callan Ward,GWS GIANTS,Hawthorn,10360,67,67,CONFIRMED IN TEAM TO PLAY,13,27
8000098,DEF,Lachie Whitfield,GWS GIANTS,Hawthorn,17340,105,105,CONFIRMED IN TEAM TO PLAY,120,6
8000297,FWD,Jake Stringer,GWS GIANTS,Hawthorn,10320,0,0,CONFIRMED IN TEAM TO PLAY,54,12
8000297,MID,Jake Stringer,GWS GIANTS,Hawthorn,10320,0,0,CONFIRMED IN TEAM TO PLAY,54,12
8000355,DEF,Karl Amon,Hawthorn,GWS GIANTS,13640,103,103,CONFIRMED IN TEAM TO PLAY,60,26
8000365,DEF,Jarman Impey,Hawthorn,GWS GIANTS,10140,60.33,60.33,CONFIRMED IN TEAM TO PLAY,37,11
8000431,FWD,Luke Breust,Hawthorn,GWS GIANTS,6160,0,0,NAMED AS EMERGENCY RESERVE,6,1
8000437,FWD,Jack Gunston,Hawthorn,GWS GIANTS,7770,59,59,CONFIRMED IN TEAM TO PLAY,81,14
8000438,FWD,Blake Hardwick,Hawthorn,GWS GIANTS,10600,64.33,64.33,CONFIRMED IN TEAM TO PLAY,98,7
8000438,DEF,Blake Hardwick,Hawthorn,GWS GIANTS,10600,64.33,64.33,CONFIRMED IN TEAM TO PLAY,98,7
8000451,DEF,James Sicily,Hawthorn,GWS GIANTS,13510,83.33,83.33,CONFIRMED IN TEAM TO PLAY,63,13
8000626,DEF,Tom Barrass,Hawthorn,GWS GIANTS,7810,47.33,47.33,CONFIRMED IN TEAM TO PLAY,34,6
8000646,DEF,Harry Himmelberg,GWS GIANTS,Hawthorn,12260,88.5,88.5,CONFIRMED IN TEAM TO PLAY,106,11
8000691,FWD,Mabior Chol,Hawthorn,GWS GIANTS,8650,54,54,CONFIRMED IN TEAM TO PLAY,21,14
8000691,RK,Mabior Chol,Hawthorn,GWS GIANTS,8650,54,54,CONFIRMED IN TEAM TO PLAY,21,14
8000731,RK,Lachlan Keeffe,GWS GIANTS,Hawthorn,7800,59,59,CONFIRMED IN TEAM TO PLAY,36,20
8000731,FWD,Lachlan Keeffe,GWS GIANTS,Hawthorn,7800,59,59,CONFIRMED IN TEAM TO PLAY,36,20
8000809,MID,Harry Morrison,Hawthorn,GWS GIANTS,9880,68,68,CONFIRMED IN TEAM TO PLAY,72,41
8000810,MID,Conor Nash,Hawthorn,GWS GIANTS,11820,84,84,CONFIRMED IN TEAM TO PLAY,82,27
8000860,DEF,Josh Battle,Hawthorn,GWS GIANTS,11410,71.33,71.33,CONFIRMED IN TEAM TO PLAY,50,6
8000941,RK,Lloyd Meek,Hawthorn,GWS GIANTS,12850,79.33,79.33,CONFIRMED IN TEAM TO PLAY,97,54
8000957,DEF,Jack Buckley,GWS GIANTS,Hawthorn,7620,41,41,CONFIRMED IN TEAM TO PLAY,71,6
8000958,FWD,Brent Daniels,GWS GIANTS,Hawthorn,12270,57.5,57.5,CONFIRMED IN TEAM TO PLAY,60,9
8000961,DEF,Sam Taylor,GWS GIANTS,Hawthorn,8090,82.5,82.5,CONFIRMED IN TEAM TO PLAY,60,31
8000962,DEF,Changkuoth Jiath,Hawthorn,GWS GIANTS,8360,68,68,CONFIRMED IN TEAM TO PLAY,47,18
8000965,FWD,Dylan Moore,Hawthorn,GWS GIANTS,13670,72,72,CONFIRMED IN TEAM TO PLAY,67,16
8000965,MID,Dylan Moore,Hawthorn,GWS GIANTS,13670,72,72,CONFIRMED IN TEAM TO PLAY,67,16
8001417,RK,Kieren Briggs,GWS GIANTS,Hawthorn,13900,8,8,CONFIRMED IN TEAM TO PLAY,86,21
8001422,DEF,Connor Idun,GWS GIANTS,Hawthorn,10800,60.5,60.5,CONFIRMED IN TEAM TO PLAY,82,3
8001423,FWD,Xavier O'Halloran,GWS GIANTS,Hawthorn,6530,61,61,CONFIRMED IN TEAM TO PLAY,24,46
8001428,MID,Toby Bedford,GWS GIANTS,Hawthorn,9850,59,59,CONFIRMED IN TEAM TO PLAY,96,19
8001428,FWD,Toby Bedford,GWS GIANTS,Hawthorn,9850,59,59,CONFIRMED IN TEAM TO PLAY,96,19
8001545,DEF,Lachie Ash,GWS GIANTS,Hawthorn,12000,94,94,CONFIRMED IN TEAM TO PLAY,100,24
8001546,MID,Tom Green,GWS GIANTS,Hawthorn,15640,104,104,CONFIRMED IN TEAM TO PLAY,91,30
8001549,MID,Will Day,Hawthorn,GWS GIANTS,13970,93.67,93.67,CONFIRMED IN TEAM TO PLAY,83,17
8001551,FWD,Finn Maginness,Hawthorn,GWS GIANTS,8280,53.33,53.33,CONFIRMED IN TEAM TO PLAY,77,7
8001736,FWD,Jack Ginnivan,Hawthorn,GWS GIANTS,9790,56.33,56.33,CONFIRMED IN TEAM TO PLAY,31,9
8001768,DEF,Conor Stone,GWS GIANTS,Hawthorn,6000,45,45,CONFIRMED IN TEAM TO PLAY,68,25
8001769,MID,Jacob Wehr,GWS GIANTS,Hawthorn,8310,54.5,54.5,NAMED AS EMERGENCY RESERVE,21,5
8001820,MID,Jai Newcombe,Hawthorn,GWS GIANTS,15160,102,102,CONFIRMED IN TEAM TO PLAY,77,31
8001869,MID,Finn Callaghan,GWS GIANTS,Hawthorn,14480,101,101,CONFIRMED IN TEAM TO PLAY,57,33
8001877,MID,Josh Ward,Hawthorn,GWS GIANTS,10510,94.5,94.5,CONFIRMED IN TEAM TO PLAY,72,67
8001950,MID,Massimo D'Ambrosio,Hawthorn,GWS GIANTS,12860,70.67,70.67,CONFIRMED IN TEAM TO PLAY,63,22
8001950,DEF,Massimo D'Ambrosio,Hawthorn,GWS GIANTS,12860,70.67,70.67,CONFIRMED IN TEAM TO PLAY,63,22
8002308,FWD,Aaron Cadman,GWS GIANTS,Hawthorn,7230,32.5,32.5,CONFIRMED IN TEAM TO PLAY,45,2
8002311,FWD,Darcy Jones,GWS GIANTS,Hawthorn,8900,53,53,CONFIRMED IN TEAM TO PLAY,36,5
8002318,MID,Cam Mackenzie,Hawthorn,GWS GIANTS,10730,75,75,CONFIRMED IN TEAM TO PLAY,95,26
8002320,DEF,Josh Weddle,Hawthorn,GWS GIANTS,8160,50.67,50.67,CONFIRMED IN TEAM TO PLAY,86,17
8002320,FWD,Josh Weddle,Hawthorn,GWS GIANTS,8160,50.67,50.67,CONFIRMED IN TEAM TO PLAY,86,17
