Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000047,DEF,Daniel Rioli,Gold Coast SUNS,Sydney Swans,11800,70.4,70.33,CONFIRMED IN TEAM TO PLAY,93,8
8000142,MID,Touk Miller,Gold Coast SUNS,Sydney Swans,14490,97.6,93,CONFIRMED IN TEAM TO PLAY,73,40
8000211,RK,Brodie Grundy,Sydney Swans,Gold Coast SUNS,13220,89.67,97.33,CONFIRMED IN TEAM TO PLAY,54,27
8000225,RK,Jarrod Witts,Gold Coast SUNS,Sydney Swans,13160,93.6,88,CONFIRMED IN TEAM TO PLAY,83,44
8000230,MID,Isaac Heeney,Sydney Swans,Gold Coast SUNS,14470,87.83,88.33,CONFIRMED IN TEAM TO PLAY,72,31
8000237,MID,Jake Lloyd,Sydney Swans,Gold Coast SUNS,13360,84.67,87.33,CONFIRMED IN TEAM TO PLAY,109,14
8000237,DEF,Jake Lloyd,Sydney Swans,Gold Coast SUNS,13360,84.67,87.33,CONFIRMED IN TEAM TO PLAY,109,14
8000243,DEF,Dane Rampe,Sydney Swans,Gold Coast SUNS,9540,64.33,63.67,CONFIRMED IN TEAM TO PLAY,65,6
8000275,MID,Lachie Weller,Gold Coast SUNS,Sydney Swans,9830,61.4,60.33,CONFIRMED IN TEAM TO PLAY,63,15
8000618,DEF,Sam Collins,Gold Coast SUNS,Sydney Swans,6000,41.4,31.33,CONFIRMED IN TEAM TO PLAY,53,4
8000660,FWD,Aaron Francis,Sydney Swans,Gold Coast SUNS,7330,67,67,CONFIRMED IN TEAM TO PLAY,65,29
8000788,MID,Ben Ainsworth,Gold Coast SUNS,Sydney Swans,10040,69.5,69.67,CONFIRMED IN TEAM TO PLAY,56,20
8000788,FWD,Ben Ainsworth,Gold Coast SUNS,Sydney Swans,10040,69.5,69.67,CONFIRMED IN TEAM TO PLAY,56,20
8000848,RK,Peter Ladhams,Sydney Swans,Gold Coast SUNS,9330,55.33,55.33,CONFIRMED IN TEAM TO PLAY,50,4
8000848,FWD,Peter Ladhams,Sydney Swans,Gold Coast SUNS,9330,55.33,55.33,CONFIRMED IN TEAM TO PLAY,50,4
8000866,FWD,Ben Long,Gold Coast SUNS,Sydney Swans,10200,77.4,82,CONFIRMED IN TEAM TO PLAY,55,27
8000874,MID,Oliver Florent,Sydney Swans,Gold Coast SUNS,10980,66.17,77,CONFIRMED IN TEAM TO PLAY,36,18
8000874,DEF,Oliver Florent,Sydney Swans,Gold Coast SUNS,10980,66.17,77,CONFIRMED IN TEAM TO PLAY,36,18
8000876,FWD,Will Hayward,Sydney Swans,Gold Coast SUNS,8900,54.67,65.33,CONFIRMED IN TEAM TO PLAY,16,8
8000879,DEF,Lewis Melican,Sydney Swans,Gold Coast SUNS,6000,47.67,47.67,CONFIRMED IN TEAM TO PLAY,49,5
8000952,MID,Nick Holman,Gold Coast SUNS,Sydney Swans,7650,33.75,24.67,CONFIRMED IN TEAM TO PLAY,68,6
8000952,FWD,Nick Holman,Gold Coast SUNS,Sydney Swans,7650,33.75,24.67,CONFIRMED IN TEAM TO PLAY,68,6
8000955,DEF,Wil Powell,Gold Coast SUNS,Sydney Swans,9890,60.4,69.67,CONFIRMED IN TEAM TO PLAY,63,10
8000995,DEF,Ben Paton,Sydney Swans,Gold Coast SUNS,6480,38.5,38.5,CONFIRMED IN TEAM TO PLAY,31,14
8001000,DEF,Tom McCartin,Sydney Swans,Gold Coast SUNS,6000,49,40,CONFIRMED IN TEAM TO PLAY,32,17
8001000,FWD,Tom McCartin,Sydney Swans,Gold Coast SUNS,6000,49,40,CONFIRMED IN TEAM TO PLAY,32,17
8001413,FWD,Ben King,Gold Coast SUNS,Sydney Swans,8650,59,40,CONFIRMED IN TEAM TO PLAY,70,7
8001432,MID,James Jordon,Sydney Swans,Gold Coast SUNS,8740,58.5,52.33,CONFIRMED IN TEAM TO PLAY,50,13
8001464,DEF,Nick Blakey,Sydney Swans,Gold Coast SUNS,12200,80.17,73,CONFIRMED IN TEAM TO PLAY,82,12
8001466,MID,Justin McInerney,Sydney Swans,Gold Coast SUNS,9970,62.33,62.33,CONFIRMED IN TEAM TO PLAY,99,20
