Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000078,DEF,Aidan Corr,North Melbourne,Sydney Swans,8500,66,66,CONFIRMED IN TEAM TO PLAY,73,7
8000190,DEF,Luke McDonald,North Melbourne,Sydney Swans,9000,65.33,65.33,CONFIRMED IN TEAM TO PLAY,72,7
8000211,RK,Brodie Grundy,Sydney Swans,North Melbourne,12700,82,82,CONFIRMED IN TEAM TO PLAY,83,32
8000230,MID,Isaac Heeney,Sydney Swans,North Melbourne,15060,87.33,87.33,CONFIRMED IN TEAM TO PLAY,76,25
8000237,MID,Jake Lloyd,Sydney Swans,North Melbourne,13110,82,82,CONFIRMED IN TEAM TO PLAY,114,15
8000237,DEF,Jake Lloyd,Sydney Swans,North Melbourne,13110,82,82,CONFIRMED IN TEAM TO PLAY,114,15
8000242,MID,Luke Parker,North Melbourne,Sydney Swans,11020,81,81,CONFIRMED IN TEAM TO PLAY,113,51
8000242,FWD,Luke Parker,North Melbourne,Sydney Swans,11020,81,81,CONFIRMED IN TEAM TO PLAY,113,51
8000243,DEF,Dane Rampe,Sydney Swans,North Melbourne,8460,65,65,CONFIRMED IN TEAM TO PLAY,67,8
8000282,DEF,Caleb Daniel,North Melbourne,Sydney Swans,13990,106.67,106.67,CONFIRMED IN TEAM TO PLAY,88,49
8000332,FWD,Jack Darling,North Melbourne,Sydney Swans,8850,68,68,CONFIRMED IN TEAM TO PLAY,13,34
8000332,RK,Jack Darling,North Melbourne,Sydney Swans,8850,68,68,CONFIRMED IN TEAM TO PLAY,13,34
8000483,DEF,Joel Hamling,Sydney Swans,North Melbourne,6000,47.5,47.5,CONFIRMED IN TEAM TO PLAY,35,5
8000503,DEF,Darcy Tucker,North Melbourne,Sydney Swans,8840,50,50,CONFIRMED IN TEAM TO PLAY,78,9
8000764,DEF,Griffin Logue,North Melbourne,Sydney Swans,7540,20,20,CONFIRMED IN TEAM TO PLAY,64,1
8000832,FWD,Nick Larkey,North Melbourne,Sydney Swans,9220,67.67,67.67,CONFIRMED IN TEAM TO PLAY,45,16
