Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000234,MID,Zak Jones,St Kilda,Port Adelaide,10900,72,72,CONFIRMED IN TEAM TO PLAY,30,9
8000289,MID,Jack Macrae,St Kilda,Port Adelaide,15940,125,125,CONFIRMED IN TEAM TO PLAY,84,47
8000376,MID,Ollie Wines,Port Adelaide,St Kilda,14420,98.33,98.33,CONFIRMED IN TEAM TO PLAY,78,20
8000399,DEF,Jack Sinclair,St Kilda,Port Adelaide,16300,112.67,112.67,CONFIRMED IN TEAM TO PLAY,95,27
8000399,MID,Jack Sinclair,St Kilda,Port Adelaide,16300,112.67,112.67,CONFIRMED IN TEAM TO PLAY,95,27
8000402,DEF,Jimmy Webster,St Kilda,Port Adelaide,8550,52,52,CONFIRMED IN TEAM TO PLAY,36,4
8000478,FWD,Darcy Byrne-Jones,Port Adelaide,St Kilda,8490,64,64,CONFIRMED IN TEAM TO PLAY,24,12
8000542,FWD,Mason Wood,St Kilda,Port Adelaide,12670,97.33,97.33,CONFIRMED IN TEAM TO PLAY,50,31
8000542,MID,Mason Wood,St Kilda,Port Adelaide,12670,97.33,97.33,CONFIRMED IN TEAM TO PLAY,50,31
8000547,MID,Bradley Hill,St Kilda,Port Adelaide,9310,50,50,CONFIRMED IN TEAM TO PLAY,73,9
8000571,DEF,Aliir Aliir,Port Adelaide,St Kilda,8490,60.67,60.67,CONFIRMED IN TEAM TO PLAY,68,15
8000784,DEF,Esava Ratugolea,Port Adelaide,St Kilda,6640,54,54,CONFIRMED IN TEAM TO PLAY,41,8
8000841,MID,Willem Drew,Port Adelaide,St Kilda,12400,73.33,73.33,CONFIRMED IN TEAM TO PLAY,62,11
8000852,FWD,Sam Powell-Pepper,Port Adelaide,St Kilda,9160,61.67,61.67,CONFIRMED IN TEAM TO PLAY,75,8
8000867,RK,Rowan Marshall,St Kilda,Port Adelaide,17820,109.67,109.67,CONFIRMED IN TEAM TO PLAY,75,27
8000892,FWD,Willie Rioli,Port Adelaide,St Kilda,8500,62,62,CONFIRMED IN TEAM TO PLAY,33,9
8000980,DEF,Kane Farrell,Port Adelaide,St Kilda,13490,87.67,87.67,CONFIRMED IN TEAM TO PLAY,62,10
8000988,FWD,Jack Higgins,St Kilda,Port Adelaide,8770,64,64,CONFIRMED IN TEAM TO PLAY,70,8
8001383,DEF,Liam Stocker,St Kilda,Port Adelaide,7670,26,26,CONFIRMED IN TEAM TO PLAY,52,5
8001443,MID,Zak Butters,Port Adelaide,St Kilda,15540,0,0,CONFIRMED IN TEAM TO PLAY,94,13
8001449,MID,Connor Rozee,Port Adelaide,St Kilda,15750,113.67,113.67,CONFIRMED IN TEAM TO PLAY,84,33
8001462,DEF,Callum Wilkie,St Kilda,Port Adelaide,12140,76.33,76.33,CONFIRMED IN TEAM TO PLAY,85,4
8001482,RK,Jordon Sweet,Port Adelaide,St Kilda,12940,87.67,87.67,CONFIRMED IN TEAM TO PLAY,71,59
