Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000331,FWD,Jamie Cripps,West Coast Eagles,Hawthorn,9750,61.5,65,CONFIRMED IN TEAM TO PLAY,63,6
8000333,DEF,Liam Duggan,West Coast Eagles,Hawthorn,11980,68.5,72.67,CONFIRMED IN TEAM TO PLAY,69,20
8000333,MID,Liam Duggan,West Coast Eagles,Hawthorn,11980,68.5,72.67,CONFIRMED IN TEAM TO PLAY,69,20
8000344,DEF,Jeremy McGovern,West Coast Eagles,Hawthorn,12120,69.5,72.33,CONFIRMED IN TEAM TO PLAY,61,13
8000355,DEF,Karl Amon,Hawthorn,West Coast Eagles,14820,94.5,86,CONFIRMED IN TEAM TO PLAY,65,22
8000365,DEF,Jarman Impey,Hawthorn,West Coast Eagles,10620,53.5,46.67,CONFIRMED IN TEAM TO PLAY,62,5
8000437,FWD,Jack Gunston,Hawthorn,West Coast Eagles,11110,84.5,93,CONFIRMED IN TEAM TO PLAY,92,37
8000438,FWD,Blake Hardwick,Hawthorn,West Coast Eagles,10010,62.67,61,CONFIRMED IN TEAM TO PLAY,57,22
8000438,DEF,Blake Hardwick,Hawthorn,West Coast Eagles,10010,62.67,61,CONFIRMED IN TEAM TO PLAY,57,22
8000451,DEF,James Sicily,Hawthorn,West Coast Eagles,14260,82.33,81.33,CONFIRMED IN TEAM TO PLAY,81,14
8000492,DEF,Tom Cole,West Coast Eagles,Hawthorn,10140,55.75,44.67,CONFIRMED IN TEAM TO PLAY,64,1
8000546,MID,Jayden Hunt,West Coast Eagles,Hawthorn,8660,48.17,52.67,CONFIRMED IN TEAM TO PLAY,60,9
8000626,DEF,Tom Barrass,Hawthorn,West Coast Eagles,8220,47.33,47.33,CONFIRMED IN TEAM TO PLAY,35,12
8000691,FWD,Mabior Chol,Hawthorn,West Coast Eagles,9540,51,48,CONFIRMED IN TEAM TO PLAY,114,25
8000691,RK,Mabior Chol,Hawthorn,West Coast Eagles,9540,51,48,CONFIRMED IN TEAM TO PLAY,114,25
8000793,DEF,Jack Scrimshaw,Hawthorn,West Coast Eagles,11780,62,62,CONFIRMED IN TEAM TO PLAY,22,24
8000797,RK,Matt Flynn,West Coast Eagles,Hawthorn,11750,85,85,CONFIRMED IN TEAM TO PLAY,94,32
8000809,MID,Harry Morrison,Hawthorn,West Coast Eagles,11950,70,72,CONFIRMED IN TEAM TO PLAY,79,23
8000856,MID,Jack Graham,West Coast Eagles,Hawthorn,11280,82,82,CONFIRMED IN TEAM TO PLAY,65,42
8000860,DEF,Josh Battle,Hawthorn,West Coast Eagles,12360,67.5,63.67,CONFIRMED IN TEAM TO PLAY,107,2
8000896,FWD,Jake Waterman,West Coast Eagles,Hawthorn,11230,65,65,CONFIRMED IN TEAM TO PLAY,39,10
8000941,RK,Lloyd Meek,Hawthorn,West Coast Eagles,14710,92.17,105,CONFIRMED IN TEAM TO PLAY,131,40
8000965,FWD,Dylan Moore,Hawthorn,West Coast Eagles,13200,69.83,67.67,CONFIRMED IN TEAM TO PLAY,85,45
8000965,MID,Dylan Moore,Hawthorn,West Coast Eagles,13200,69.83,67.67,CONFIRMED IN TEAM TO PLAY,85,45
8000967,MID,James Worpel,Hawthorn,West Coast Eagles,15060,79.33,79.33,CONFIRMED IN TEAM TO PLAY,79,17
8000984,MID,Liam Baker,West Coast Eagles,Hawthorn,12370,79.83,81.67,CONFIRMED IN TEAM TO PLAY,77,25
8001004,FWD,Oscar Allen,West Coast Eagles,Hawthorn,7610,44.8,43,CONFIRMED IN TEAM TO PLAY,49,9
8001011,FWD,Liam Ryan,West Coast Eagles,Hawthorn,9590,58.25,51.67,CONFIRMED IN TEAM TO PLAY,57,2
