Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000127,FWD,Callum Ah Chee,Brisbane Lions,Geelong Cats,10210,60.33,60.33,CONFIRMED IN TEAM TO PLAY,50,7
8000130,FWD,Sam Day,Brisbane Lions,Geelong Cats,7500,41,41,CONFIRMED IN TEAM TO PLAY,41,9
8000130,RK,Sam Day,Brisbane Lions,Geelong Cats,7500,41,41,CONFIRMED IN TEAM TO PLAY,41,9
8000264,MID,Lachie Neale,Brisbane Lions,Geelong Cats,14970,81.67,81.67,CONFIRMED IN TEAM TO PLAY,91,29
8000284,MID,Josh Dunkley,Brisbane Lions,Geelong Cats,16070,117,117,CONFIRMED IN TEAM TO PLAY,110,51
8000303,DEF,Harris Andrews,Brisbane Lions,Geelong Cats,9070,60.67,60.67,CONFIRMED IN TEAM TO PLAY,70,5
8000315,DEF,Ryan Lester,Brisbane Lions,Geelong Cats,10550,71,71,CONFIRMED IN TEAM TO PLAY,62,7
8000405,DEF,Mark Blicavs,Geelong Cats,Brisbane Lions,10770,76.33,76.33,CONFIRMED IN TEAM TO PLAY,77,20
8000405,RK,Mark Blicavs,Geelong Cats,Brisbane Lions,10770,76.33,76.33,CONFIRMED IN TEAM TO PLAY,77,20
8000408,MID,Patrick Dangerfield,Geelong Cats,Brisbane Lions,11170,65,65,CONFIRMED IN TEAM TO PLAY,84,12
8000408,FWD,Patrick Dangerfield,Geelong Cats,Brisbane Lions,11170,65,65,CONFIRMED IN TEAM TO PLAY,84,12
8000467,DEF,Dayne Zorko,Brisbane Lions,Geelong Cats,16990,119,119,CONFIRMED IN TEAM TO PLAY,119,23
8000527,FWD,Charlie Cameron,Brisbane Lions,Geelong Cats,9130,45,45,CONFIRMED IN TEAM TO PLAY,45,9
8000553,FWD,Jeremy Cameron,Geelong Cats,Brisbane Lions,13230,67,67,CONFIRMED IN TEAM TO PLAY,39,6
8000609,FWD,Eric Hipwood,Brisbane Lions,Geelong Cats,7570,53,53,CONFIRMED IN TEAM TO PLAY,49,11
8000706,MID,Jarrod Berry,Brisbane Lions,Geelong Cats,13290,99,99,CONFIRMED IN TEAM TO PLAY,75,47
8000713,MID,Hugh McCluggage,Brisbane Lions,Geelong Cats,14180,90.33,90.33,CONFIRMED IN TEAM TO PLAY,121,17
8000775,DEF,Zach Guthrie,Geelong Cats,Brisbane Lions,12450,79.67,79.67,CONFIRMED IN TEAM TO PLAY,67,8
8000777,DEF,Jack Henry,Geelong Cats,Brisbane Lions,10420,80.33,80.33,CONFIRMED IN TEAM TO PLAY,50,16
8000781,DEF,Mark O'Connor,Geelong Cats,Brisbane Lions,8310,55,55,CONFIRMED IN TEAM TO PLAY,46,22
8000781,MID,Mark O'Connor,Geelong Cats,Brisbane Lions,8310,55,55,CONFIRMED IN TEAM TO PLAY,46,22
8000789,MID,Jack Bowes,Geelong Cats,Brisbane Lions,11500,56.33,56.33,CONFIRMED IN TEAM TO PLAY,64,19
