Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000059,FWD,Jesse Hogan,GWS GIANTS,St Kilda,12570,76.67,76.67,CONFIRMED IN TEAM TO PLAY,45,16
8000080,FWD,Toby Greene,GWS GIANTS,St Kilda,12550,100.2,102.33,CONFIRMED IN TEAM TO PLAY,103,34
8000084,MID,Josh Kelly,GWS GIANTS,St Kilda,13920,97.2,90,CONFIRMED IN TEAM TO PLAY,93,29
8000094,MID,Jack Steele,St Kilda,GWS GIANTS,14090,90.33,90.33,CONFIRMED IN TEAM TO PLAY,80,35
8000097,MID,Callan Ward,GWS GIANTS,St Kilda,8910,60.8,56.67,CONFIRMED IN TEAM TO PLAY,108,17
8000098,DEF,Lachie Whitfield,GWS GIANTS,St Kilda,17560,111,115,CONFIRMED IN TEAM TO PLAY,86,19
8000234,MID,Zak Jones,St Kilda,GWS GIANTS,9890,54.6,42.67,CONFIRMED IN TEAM TO PLAY,27,10
8000289,MID,Jack Macrae,St Kilda,GWS GIANTS,15780,103.6,85.33,CONFIRMED IN TEAM TO PLAY,59,38
8000297,FWD,Jake Stringer,GWS GIANTS,St Kilda,8940,49.33,49.33,CONFIRMED IN TEAM TO PLAY,52,13
8000297,MID,Jake Stringer,GWS GIANTS,St Kilda,8940,49.33,49.33,CONFIRMED IN TEAM TO PLAY,52,13
8000399,DEF,Jack Sinclair,St Kilda,GWS GIANTS,16180,107.8,111.67,CONFIRMED IN TEAM TO PLAY,106,25
8000399,MID,Jack Sinclair,St Kilda,GWS GIANTS,16180,107.8,111.67,CONFIRMED IN TEAM TO PLAY,106,25
8000402,DEF,Jimmy Webster,St Kilda,GWS GIANTS,7790,41.8,42,CONFIRMED IN TEAM TO PLAY,17,7
8000542,FWD,Mason Wood,St Kilda,GWS GIANTS,12160,83.4,73,CONFIRMED IN TEAM TO PLAY,75,27
8000542,MID,Mason Wood,St Kilda,GWS GIANTS,12160,83.4,73,CONFIRMED IN TEAM TO PLAY,75,27
8000547,MID,Bradley Hill,St Kilda,GWS GIANTS,9240,58.2,72.33,CONFIRMED IN TEAM TO PLAY,68,16
8000646,DEF,Harry Himmelberg,GWS GIANTS,St Kilda,13110,88.2,88,CONFIRMED IN TEAM TO PLAY,58,19
8000867,RK,Rowan Marshall,St Kilda,GWS GIANTS,17090,94.8,89.33,CONFIRMED IN TEAM TO PLAY,70,37
8000957,DEF,Jack Buckley,GWS GIANTS,St Kilda,8070,50.8,57.33,CONFIRMED IN TEAM TO PLAY,66,6
8000961,DEF,Sam Taylor,GWS GIANTS,St Kilda,8110,67.4,57.33,CONFIRMED IN TEAM TO PLAY,77,10
8000988,FWD,Jack Higgins,St Kilda,GWS GIANTS,8770,61.4,57,CONFIRMED IN TEAM TO PLAY,45,22
8001383,DEF,Liam Stocker,St Kilda,GWS GIANTS,7790,45,45,CONFIRMED IN TEAM TO PLAY,57,4
8001417,RK,Kieren Briggs,GWS GIANTS,St Kilda,14120,69.25,89.67,CONFIRMED IN TEAM TO PLAY,87,28
8001418,FWD,Callum M. Brown,GWS GIANTS,St Kilda,6000,48.5,52.67,CONFIRMED IN TEAM TO PLAY,54,20
8001422,DEF,Connor Idun,GWS GIANTS,St Kilda,10900,73.4,82,CONFIRMED IN TEAM TO PLAY,64,16
8001428,MID,Toby Bedford,GWS GIANTS,St Kilda,10570,63.4,66.33,CONFIRMED IN TEAM TO PLAY,34,20
8001462,DEF,Callum Wilkie,St Kilda,GWS GIANTS,12480,75.2,65.33,CONFIRMED IN TEAM TO PLAY,62,3
8001545,DEF,Lachie Ash,GWS GIANTS,St Kilda,13380,99.2,102.67,CONFIRMED IN TEAM TO PLAY,113,12
8001546,MID,Tom Green,GWS GIANTS,St Kilda,15360,106,106.67,CONFIRMED IN TEAM TO PLAY,108,36
8001548,FWD,Jake Riccardi,GWS GIANTS,St Kilda,9250,63.5,63.5,CONFIRMED IN TEAM TO PLAY,53,42
8001548,RK,Jake Riccardi,GWS GIANTS,St Kilda,9250,63.5,63.5,CONFIRMED IN TEAM TO PLAY,53,42
8001573,DEF,Ryan Byrnes,St Kilda,GWS GIANTS,10730,73.2,78.33,CONFIRMED IN TEAM TO PLAY,84,7
8001768,DEF,Conor Stone,GWS GIANTS,St Kilda,6000,45.8,46.33,CONFIRMED IN TEAM TO PLAY,43,24
8001769,MID,Jacob Wehr,GWS GIANTS,St Kilda,7720,55.8,56.67,CONFIRMED IN TEAM TO PLAY,97,24
8001827,FWD,Cooper Sharman,St Kilda,GWS GIANTS,9820,71.33,71.33,CONFIRMED IN TEAM TO PLAY,81,3
8001869,MID,Finn Callaghan,GWS GIANTS,St Kilda,12170,83.4,71.67,CONFIRMED IN TEAM TO PLAY,79,29
8001899,FWD,Mitch Owens,St Kilda,GWS GIANTS,9160,56.75,55.67,CONFIRMED IN TEAM TO PLAY,42,7
8001901,DEF,Nasiah Wanganeen-Milera,St Kilda,GWS GIANTS,15030,103.8,101.67,CONFIRMED IN TEAM TO PLAY,102,14
8001902,MID,Marcus Windhager,St Kilda,GWS GIANTS,9430,77.4,67.33,CONFIRMED IN TEAM TO PLAY,94,32
8002308,FWD,Aaron Cadman,GWS GIANTS,St Kilda,7560,44.4,52.33,CONFIRMED IN TEAM TO PLAY,65,6
8002311,FWD,Darcy Jones,GWS GIANTS,St Kilda,9570,65.4,73.67,CONFIRMED IN TEAM TO PLAY,62,17
8002313,FWD,Toby McMullin,GWS GIANTS,St Kilda,6070,25,25,NAMED AS EMERGENCY RESERVE,25,0
8002342,DEF,Anthony Caminiti,St Kilda,GWS GIANTS,8550,67,66.33,CONFIRMED IN TEAM TO PLAY,53,27
8002476,FWD,Lance Collard,St Kilda,GWS GIANTS,6000,40.25,42.67,CONFIRMED IN TEAM TO PLAY,10,17
8002477,MID,Hugo Garcia,St Kilda,GWS GIANTS,9020,64,78,CONFIRMED IN TEAM TO PLAY,82,26
8002478,MID,Angus Hastie,St Kilda,GWS GIANTS,6490,30,26.67,NAMED AS EMERGENCY RESERVE,34,2
8002481,FWD,Darcy Wilson,St Kilda,GWS GIANTS,10840,74.6,72,CONFIRMED IN TEAM TO PLAY,69,19
8002481,MID,Darcy Wilson,St Kilda,GWS GIANTS,10840,74.6,72,CONFIRMED IN TEAM TO PLAY,69,19
8002506,FWD,Harvey Thomas,GWS GIANTS,St Kilda,7100,56,56,CONFIRMED IN TEAM TO PLAY,56,19
8002522,FWD,Max Hall,St Kilda,GWS GIANTS,9430,64,62.33,CONFIRMED IN TEAM TO PLAY,62,4
8002594,MID,Tobie Travaglia,St Kilda,GWS GIANTS,6490,49,49,CONFIRMED IN TEAM TO PLAY,36,65
8002594,DEF,Tobie Travaglia,St Kilda,GWS GIANTS,6490,49,49,CONFIRMED IN TEAM TO PLAY,36,65
