Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000056,RK,Max Gawn,Melbourne,Essendon,15280,92.25,80.67,CONFIRMED IN TEAM TO PLAY,118,42
8000066,DEF,Tom McDonald,Melbourne,Essendon,9790,65.75,65.33,CONFIRMED IN TEAM TO PLAY,56,4
8000067,MID,Clayton Oliver,Melbourne,Essendon,15230,102.5,108.67,CONFIRMED IN TEAM TO PLAY,98,33
8000069,DEF,Christian Salem,Melbourne,Essendon,12730,95,85.33,CONFIRMED IN TEAM TO PLAY,89,21
8000074,MID,Jack Viney,Melbourne,Essendon,11430,70.5,66.67,CONFIRMED IN TEAM TO PLAY,79,20
8000092,DEF,Dylan Shiel,Essendon,Melbourne,13030,81.75,83,CONFIRMED IN TEAM TO PLAY,91,16
8000092,MID,Dylan Shiel,Essendon,Melbourne,13030,81.75,83,CONFIRMED IN TEAM TO PLAY,91,16
8000120,MID,Zach Merrett,Essendon,Melbourne,16950,119,126.67,CONFIRMED IN TEAM TO PLAY,134,58
8000140,DEF,Steven May,Melbourne,Essendon,11330,82,82,CONFIRMED IN TEAM TO PLAY,47,21
8000389,FWD,Jade Gresham,Essendon,Melbourne,8320,67.25,75,CONFIRMED IN TEAM TO PLAY,75,21
8000469,MID,Ed Langdon,Melbourne,Essendon,12410,81,80.33,CONFIRMED IN TEAM TO PLAY,113,15
8000555,MID,Christian Petracca,Melbourne,Essendon,14460,85.25,82,CONFIRMED IN TEAM TO PLAY,104,27
8000555,FWD,Christian Petracca,Melbourne,Essendon,14460,85.25,82,CONFIRMED IN TEAM TO PLAY,104,27
8000575,DEF,Mason Redman,Essendon,Melbourne,12880,80.25,79.67,CONFIRMED IN TEAM TO PLAY,81,16
8000682,DEF,Ben McKay,Essendon,Melbourne,6000,40,39.33,CONFIRMED IN TEAM TO PLAY,49,8
8000744,RK,Sam Draper,Essendon,Melbourne,10060,78.75,75.67,CONFIRMED IN TEAM TO PLAY,101,31
8000744,FWD,Sam Draper,Essendon,Melbourne,10060,78.75,75.67,CONFIRMED IN TEAM TO PLAY,101,31
8000751,DEF,Andrew McGrath,Essendon,Melbourne,11710,70,58,CONFIRMED IN TEAM TO PLAY,81,9
8000756,DEF,Jordan Ridley,Essendon,Melbourne,12200,66,66,CONFIRMED IN TEAM TO PLAY,100,20
8000799,MID,Will Setterfield,Essendon,Melbourne,11980,104,104,CONFIRMED IN TEAM TO PLAY,104,47
8000824,FWD,Jake Melksham,Melbourne,Essendon,6930,38,38,CONFIRMED IN TEAM TO PLAY,37,4
8000969,FWD,Bayley Fritsch,Melbourne,Essendon,7560,51.5,52,CONFIRMED IN TEAM TO PLAY,72,12
8000970,DEF,Harrison Petty,Melbourne,Essendon,6000,43.75,33,CONFIRMED IN TEAM TO PLAY,44,11
