Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000004,MID,Patrick Cripps,Carlton,Collingwood,15470,90,90,CONFIRMED IN TEAM TO PLAY,53,14
8000005,FWD,Charlie Curnow,Carlton,Collingwood,9860,40,40,CONFIRMED IN TEAM TO PLAY,37,16
8000007,MID,Sam Docherty,Carlton,Collingwood,11940,67.33,67.33,CONFIRMED IN TEAM TO PLAY,111,26
8000007,DEF,Sam Docherty,Carlton,Collingwood,11940,67.33,67.33,CONFIRMED IN TEAM TO PLAY,111,26
8000022,DEF,Jacob Weitering,Carlton,Collingwood,9880,69.33,69.33,CONFIRMED IN TEAM TO PLAY,67,14
8000099,FWD,Zac Williams,Carlton,Collingwood,8170,38.67,38.67,CONFIRMED IN TEAM TO PLAY,83,7
8000147,DEF,Adam Saad,Carlton,Collingwood,10670,68.67,68.67,CONFIRMED IN TEAM TO PLAY,83,12
8000167,DEF,Mitch McGovern,Carlton,Collingwood,9530,49.67,49.67,CONFIRMED IN TEAM TO PLAY,69,4
8000205,MID,Jack Crisp,Collingwood,Carlton,12000,84.33,84.33,CONFIRMED IN TEAM TO PLAY,76,37
8000205,DEF,Jack Crisp,Collingwood,Carlton,12000,84.33,84.33,CONFIRMED IN TEAM TO PLAY,76,37
8000206,FWD,Jordan De Goey,Collingwood,Carlton,12850,70,70,CONFIRMED IN TEAM TO PLAY,41,18
8000206,MID,Jordan De Goey,Collingwood,Carlton,12850,70,70,CONFIRMED IN TEAM TO PLAY,41,18
8000214,DEF,Brayden Maynard,Collingwood,Carlton,8840,59.67,59.67,CONFIRMED IN TEAM TO PLAY,61,23
8000215,DEF,Darcy Moore,Collingwood,Carlton,7510,59.33,59.33,CONFIRMED IN TEAM TO PLAY,53,18
8000217,MID,Scott Pendlebury,Collingwood,Carlton,11790,51.33,51.33,CONFIRMED IN TEAM TO PLAY,100,9
8000219,MID,Steele Sidebottom,Collingwood,Carlton,13030,84,84,CONFIRMED IN TEAM TO PLAY,91,10
8000231,MID,George Hewett,Carlton,Collingwood,15000,112.33,112.33,CONFIRMED IN TEAM TO PLAY,109,41
8000318,FWD,Daniel McStay,Collingwood,Carlton,8750,76.33,76.33,CONFIRMED IN TEAM TO PLAY,72,43
8000318,RK,Daniel McStay,Collingwood,Carlton,8750,76.33,76.33,CONFIRMED IN TEAM TO PLAY,72,43
