Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000082,FWD,Will Hoskin-Elliott,Collingwood,Brisbane Lions,8410,55,55,CONFIRMED IN TEAM TO PLAY,60,10
8000127,FWD,Callum Ah Chee,Brisbane Lions,Collingwood,9990,67.6,69,CONFIRMED IN TEAM TO PLAY,25,11
8000130,FWD,Sam Day,Brisbane Lions,Collingwood,8030,52,55.67,CONFIRMED IN TEAM TO PLAY,62,14
8000130,RK,Sam Day,Brisbane Lions,Collingwood,8030,52,55.67,CONFIRMED IN TEAM TO PLAY,62,14
8000205,MID,Jack Crisp,Collingwood,Brisbane Lions,11410,82.4,78,CONFIRMED IN TEAM TO PLAY,62,38
8000205,DEF,Jack Crisp,Collingwood,Brisbane Lions,11410,82.4,78,CONFIRMED IN TEAM TO PLAY,62,38
8000206,FWD,Jordan De Goey,Collingwood,Brisbane Lions,11070,55.5,55.5,CONFIRMED IN TEAM TO PLAY,55,21
8000206,MID,Jordan De Goey,Collingwood,Brisbane Lions,11070,55.5,55.5,CONFIRMED IN TEAM TO PLAY,55,21
8000214,DEF,Brayden Maynard,Collingwood,Brisbane Lions,8600,57.2,54,CONFIRMED IN TEAM TO PLAY,61,15
8000215,DEF,Darcy Moore,Collingwood,Brisbane Lions,7520,57.2,56.33,CONFIRMED IN TEAM TO PLAY,16,9
8000217,MID,Scott Pendlebury,Collingwood,Brisbane Lions,12650,71.4,90.33,CONFIRMED IN TEAM TO PLAY,74,17
8000219,MID,Steele Sidebottom,Collingwood,Brisbane Lions,12940,89.8,93.67,CONFIRMED IN TEAM TO PLAY,95,27
8000264,MID,Lachie Neale,Brisbane Lions,Collingwood,15320,90.6,99.67,CONFIRMED IN TEAM TO PLAY,79,25
8000284,MID,Josh Dunkley,Brisbane Lions,Collingwood,15960,113,108,CONFIRMED IN TEAM TO PLAY,97,38
8000303,DEF,Harris Andrews,Brisbane Lions,Collingwood,8980,63,67.67,CONFIRMED IN TEAM TO PLAY,69,12
8000315,DEF,Ryan Lester,Brisbane Lions,Collingwood,8800,56.8,44.33,CONFIRMED IN TEAM TO PLAY,62,6
