Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000289,MID,Jack Macrae,St Kilda,Richmond,16720,131,131,CONFIRMED IN TEAM TO PLAY,113,68
8001901,DEF,Nasiah Wanganeen-Milera,St Kilda,Richmond,16150,107,107,CONFIRMED IN TEAM TO PLAY,112,25
8000867,RK,Rowan Marshall,St Kilda,Richmond,18010,103,103,CONFIRMED IN TEAM TO PLAY,123,34
8000399,DEF,Jack Sinclair,St Kilda,Richmond,16820,102,102,CONFIRMED IN TEAM TO PLAY,134,40
8000399,MID,Jack Sinclair,St Kilda,Richmond,16820,102,102,CONFIRMED IN TEAM TO PLAY,134,40
8000542,FWD,Mason Wood,St Kilda,Richmond,13290,99,99,CONFIRMED IN TEAM TO PLAY,94,45
8000542,MID,Mason Wood,St Kilda,Richmond,13290,99,99,CONFIRMED IN TEAM TO PLAY,94,45
8000240,RK,Toby Nankervis,Richmond,St Kilda,14860,96,96,CONFIRMED IN TEAM TO PLAY,97,47
8001902,MID,Marcus Windhager,St Kilda,Richmond,12390,92.5,92.5,CONFIRMED IN TEAM TO PLAY,54,28
8001462,DEF,Callum Wilkie,St Kilda,Richmond,13580,90,90,CONFIRMED IN TEAM TO PLAY,49,9
8000461,DEF,Jayden Short,Richmond,St Kilda,13160,85,85,CONFIRMED IN TEAM TO PLAY,101,24
8000803,MID,Tim Taranto,Richmond,St Kilda,14200,79.5,79.5,CONFIRMED IN TEAM TO PLAY,84,18
8000040,MID,Kamdyn McIntosh,Richmond,St Kilda,9460,79,79,CONFIRMED IN TEAM TO PLAY,100,27
8002481,FWD,Darcy Wilson,St Kilda,Richmond,10450,78.5,78.5,CONFIRMED IN TEAM TO PLAY,76,49
8002481,MID,Darcy Wilson,St Kilda,Richmond,10450,78.5,78.5,CONFIRMED IN TEAM TO PLAY,76,49
8001568,MID,Thomson Dow,Richmond,St Kilda,8710,77,77,CONFIRMED IN TEAM TO PLAY,68,31
8001454,MID,Jack Ross,Richmond,St Kilda,10390,76,76,CONFIRMED IN TEAM TO PLAY,87,25
8000234,MID,Zak Jones,St Kilda,Richmond,12010,72.5,72.5,CONFIRMED IN TEAM TO PLAY,71,13
