ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7001313,Kelly Oubre,PHI,GSW,ESTIMATED STARTER,12840,31.5,12.6,18.9,56.7,SF,,1032025
7001326,Trey Lyles,SAC,HOU,,6000,0,0,0,0,PF,C,1032025
7001357,Pat Connaughton,MIL,DAL,OUT OF GAME,6000,0,0,0,0,SG,SF,1032025
7001411,Fred VanVleet,HOU,SAC,STARTER,12010,33.3,13.32,20,59.9,PG,,1032025
7001419,Domantas Sabonis,SAC,HOU,STARTER,18980,49.6,19.84,29.8,89.3,C,,1032025
7001429,Buddy Hield,GSW,PHI,,8000,24.2,9.68,14.5,43.6,SG,,1032025
7001447,Taurean Prince,MIL,DAL,ESTIMATED STARTER,8300,20.6,8.24,12.4,37.1,SF,PF,1032025
7001473,Gary Payton,GSW,PHI,,6000,19.3,7.72,11.6,34.7,SG,SF,1032025
7001513,De'Aaron Fox,SAS,MEM,STARTER,16440,42.6,17.04,25.6,76.7,PG,SG,1032025
7001520,Malik Monk,SAC,HOU,STARTER,13420,37.4,14.96,22.4,67.3,SG,PG,1032025
7001533,Dillon Brooks,HOU,SAC,STARTER,10020,21.9,8.76,13.1,39.4,PF,,1032025
7001534,Kyle Kuzma,MIL,DAL,ESTIMATED STARTER,13410,36.8,14.72,22.1,66.2,PF,SF,1032025
7001572,Guerschon Yabusele,PHI,GSW,ESTIMATED STARTER,9990,25.8,10.32,15.5,46.4,PF,C,1032025
7001578,Markelle Fultz,SAC,HOU,,6000,6.6,2.64,4,11.9,PG,,1032025
7001593,Luke Kennard,MEM,SAS,,8590,23,9.2,13.8,41.4,SG,PG,1032025
7022297,Jaren Jackson,MEM,SAS,STARTER,15970,48.1,19.24,28.9,86.6,C,PF,1032025
7022309,Gary Trent,MIL,DAL,,7360,16.3,6.52,9.8,29.3,SG,SF,1032025
7022311,Marvin Bagley,MEM,SAS,,6000,0,0,0,0,C,,1032025
7022341,Kevin Knox,GSW,PHI,,6000,5.8,2.32,3.5,10.4,SF,,1032025
7022348,Aaron Holiday,HOU,SAC,,6000,8.5,3.4,5.1,15.3,PG,,1032025
7022355,Lonnie Walker,PHI,GSW,,6000,11.5,4.6,6.9,20.7,SG,SF,1032025
7022398,Jordan McLaughlin,SAS,MEM,,6000,0,0,0,0,PG,,1032025
7022505,Daniel Gafford,DAL,MIL,OUT OF GAME,12370,0,0,0,0,C,,1032025
7022520,P.J. Washington,DAL,MIL,ESTIMATED STARTER,14250,29.7,11.88,17.8,53.5,PF,SF,1032025
7022532,Ja Morant,MEM,SAS,OUT OF GAME,16010,0,0,0,0,PG,,1032025
7022538,Kevin Porter,MIL,DAL,,7550,12.6,5.04,7.6,22.7,SG,PG,1032025
7022541,Keldon Johnson,SAS,MEM,,9820,25.3,10.12,15.2,45.5,SF,PF,1032025
7022549,Brandon Clarke,MEM,SAS,OUT OF GAME,6950,0,0,0,0,PF,C,1032025
7022571,John Konchar,MEM,SAS,STARTER,6000,20.5,8.2,12.3,36.9,SG,SF,1032025
7022586,Caleb Martin,DAL,MIL,OUT OF GAME,9250,0,0,0,0,PF,,1032025
7022609,Moses Brown,DAL,MIL,ESTIMATED STARTER,9920,24.2,9.68,14.5,43.6,C,,1032025
7022676,Desmond Bane,MEM,SAS,OUT OF GAME,15030,0,0,0,0,SG,SF,1032025
7022681,Tyrese Maxey,PHI,GSW,ESTIMATED STARTER,18370,48.7,19.48,29.2,87.7,PG,,1032025
7022708,Devin Vassell,SAS,MEM,STARTER,10930,30.3,12.12,18.2,54.5,SG,SF,1032025
7022723,Lamar Stevens,MEM,SAS,,6000,0,0,0,0,PF,SF,1032025
7022750,Jae'Sean Tate,HOU,SAC,,6000,0,0,0,0,SF,PF,1032025
7022760,Mason Jones,SAC,HOU,OUT OF GAME,6000,0,0,0,0,SG,,1032025
7022784,Naji Marshall,DAL,MIL,,10100,23.8,9.52,14.3,42.8,SF,PF,1032025
7022799,Kessler Edwards,DAL,MIL,OUT OF GAME,6000,0,0,0,0,SF,PF,1032025
7022804,Charles Bassey,SAS,MEM,OUT OF GAME,6000,0,0,0,0,C,,1032025
7022806,Jericho Sims,MIL,DAL,,6000,8.8,3.52,5.3,15.8,C,,1032025
7022807,Quentin Grimes,PHI,GSW,ESTIMATED STARTER,10960,24.9,9.96,14.9,44.8,SG,SF,1032025
7022819,Sandro Mamukelashvili,SAS,MEM,,6000,19.1,7.64,11.5,34.4,PF,C,1032025
7022828,Moses Moody,GSW,PHI,ESTIMATED STARTER,8950,24.8,9.92,14.9,44.6,SG,SF,1032025
7022839,Santi Aldama,MEM,SAS,,12100,41,16.4,24.6,73.8,PF,C,1032025
7022847,Jared Butler,PHI,GSW,,6330,0,0,0,0,PG,,1032025
7022852,Jonathan Kuminga,GSW,PHI,OUT OF GAME,11750,0,0,0,0,PF,SF,1032025
7022855,Alperen Sengun,HOU,SAC,STARTER,17590,49,19.6,29.4,88.2,C,,1032025
7022856,Jalen Green,HOU,SAC,STARTER,14000,32.9,13.16,19.7,59.2,SG,,1032025
7022859,Jock Landale,HOU,SAC,,6000,0,0,0,0,C,,1032025
7022874,Jay Huff,MEM,SAS,,6000,13.3,5.32,8,23.9,C,,1032025
7022890,Jeff Dowtin,PHI,GSW,,6000,0,0,0,0,PG,,1032025
7022900,David Duke,SAS,MEM,OUT OF GAME,6000,0,0,0,0,SG,,1032025
7022938,Brandon Williams,DAL,MIL,OUT OF GAME,6000,0,0,0,0,PG,,1032025
7022949,Jaden Hardy,DAL,MIL,,6000,0,0,0,0,SG,PG,1032025
7022959,AJ Green,MIL,DAL,,6600,16.3,6.52,9.8,29.3,SG,PG,1032025
7022961,Scotty Pippen,MEM,SAS,STARTER,8490,29.5,11.8,17.7,53.1,PG,,1032025
7022970,Keon Ellis,SAC,HOU,,8310,21.4,8.56,12.8,38.5,SG,PG,1032025
7022992,Ryan Rollins,MIL,DAL,OUT OF GAME,6000,0,0,0,0,PG,,1032025
7022996,Keegan Murray,SAC,HOU,STARTER,10890,24.1,9.64,14.5,43.4,PF,,1032025
7022997,Max Christie,DAL,MIL,ESTIMATED STARTER,9760,25.3,10.12,15.2,45.5,SG,SF,1032025
7022998,Vince Williams,MEM,SAS,OUT OF GAME,7020,0,0,0,0,SG,SF,1032025
7022999,David Roddy,PHI,GSW,,6000,0,0,0,0,PF,SF,1032025
7023001,Jake LaRavia,SAC,HOU,,6000,13.8,5.52,8.3,24.8,PF,SF,1032025
7023005,Jabari Smith,HOU,SAC,,9230,26.2,10.48,15.7,47.2,PF,C,1032025
7023007,Tari Eason,HOU,SAC,,11410,30.7,12.28,18.4,55.3,PF,,1032025
7023008,Blake Wesley,SAS,MEM,,6000,0,0,0,0,PG,,1032025
7023009,Jeremy Sochan,SAS,MEM,,9990,25.1,10.04,15.1,45.2,PF,,1032025
7023010,Malaki Branham,SAS,MEM,,6000,0,0,0,0,SG,SF,1032025
7023030,Gui Santos,GSW,PHI,,6000,15.8,6.32,9.5,28.4,PF,SF,1032025
7023033,Julian Champagnie,SAS,MEM,,7550,13.4,5.36,8,24.1,SF,,1032025
7023044,Pat Spencer,GSW,PHI,,6000,0,0,0,0,PG,,1032025
7023073,Stanley Umude,MIL,DAL,,6000,0,0,0,0,SG,,1032025
7023080,Nate Williams,HOU,SAC,,6000,0,0,0,0,SG,SF,1032025
7023113,Brandin Podziemski,GSW,PHI,ESTIMATED STARTER,11960,32.3,12.92,19.4,58.1,SG,PG,1032025
7023115,Jalen Hood-Schifino,PHI,GSW,,6000,0,0,0,0,SG,,1032025
7023116,Dereck Lively,DAL,MIL,OUT OF GAME,10960,0,0,0,0,C,,1032025
7023117,Olivier-Maxence Prosper,DAL,MIL,,6000,3.4,1.36,2,6.1,PF,,1032025
7023118,Cam Whitmore,HOU,SAC,,6000,0,0,0,0,SF,SG,1032025
7023119,Amen Thompson,HOU,SAC,STARTER,14850,37.7,15.08,22.6,67.9,SF,PG,1032025
7023121,Victor Wembanyama,SAS,MEM,OUT OF GAME,20010,0,0,0,0,C,,1032025
7023135,Andre Jackson,MIL,DAL,,6000,0,0,0,0,SG,SF,1032025
7023136,Chris Livingston,MIL,DAL,,6000,0,0,0,0,SF,,1032025
7023142,Trayce Jackson-Davis,GSW,PHI,,6000,0,0,0,0,C,,1032025
7023147,GG Jackson,MEM,SAS,,6000,29.2,11.68,17.5,52.6,PF,SF,1032025
7023160,Ricky Council,PHI,GSW,,6000,6.8,2.72,4.1,12.2,SF,PF,1032025
7023190,Pete Nance,MIL,DAL,OUT OF GAME,6000,0,0,0,0,PF,,1032025
7023219,Yuri Collins,GSW,PHI,OUT OF GAME,6000,0,0,0,0,PG,,1032025
7023241,Tyler Smith,MIL,DAL,,6000,0,0,0,0,PF,SF,1032025
7023248,Jared McCain,PHI,GSW,OUT OF GAME,9090,0,0,0,0,SG,PG,1032025
7023249,Devin Carter,SAC,HOU,OUT OF GAME,6000,0,0,0,0,PG,SG,1032025
7023263,Reed Sheppard,HOU,SAC,,6000,0,0,0,0,PG,SG,1032025
7023264,Zach Edey,MEM,SAS,STARTER,8940,31.1,12.44,18.7,56,C,,1032025
7023265,Stephon Castle,SAS,MEM,,8780,22.2,8.88,13.3,40,PG,SG,1032025
7023284,Isaiah Crawford,SAC,HOU,OUT OF GAME,6000,0,0,0,0,PF,,1032025
7023285,Isaac Jones,SAC,HOU,OUT OF GAME,6000,0,0,0,0,PF,C,1032025
7023286,Justin Edwards,PHI,GSW,,8230,20.4,8.16,12.2,36.7,SF,PF,1032025
7023287,Adem Bona,PHI,GSW,,6000,0,0,0,0,C,,1032025
7023315,Quinten Post,GSW,PHI,ESTIMATED STARTER,7060,27.6,11.04,16.6,49.7,C,,1032025
7023317,Cam Spencer,MEM,SAS,,6000,0,0,0,0,SG,,1032025
7023318,Jaylen Wells,MEM,SAS,STARTER,7200,27.6,11.04,16.6,49.7,SG,,1032025
7023319,N'Faly Dante,HOU,SAC,OUT OF GAME,6000,0,0,0,0,C,,1032025
7023321,Harrison Ingram,SAS,MEM,OUT OF GAME,6000,0,0,0,0,SF,PF,1032025
7023324,Zyon Pullin,MEM,SAS,OUT OF GAME,6000,0,0,0,0,SG,,1032025
7023335,Jackson Rowe,GSW,PHI,,6000,0,0,0,0,PF,SF,1032025
7023349,Riley Minix,SAS,MEM,OUT OF GAME,6000,0,0,0,0,SF,PF,1032025
7023375,Jack McVeigh,HOU,SAC,OUT OF GAME,6000,0,0,0,0,SF,,1032025
7023900,Kylor Kelley,DAL,MIL,OUT OF GAME,6000,0,0,0,0,C,,1032025
7023911,Alex Reese,PHI,GSW,,6000,0,0,0,0,SG,,1032025
7023913,Yuki Kawamura,MEM,SAS,OUT OF GAME,6000,0,0,0,0,PG,,1032025
7023945,Taran Armstrong,GSW,PHI,,6000,0,0,0,0,SG,,1032025
