ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7023202,Tosan Evbuomwan,BKN,BOS,OUT OF GAME,7200,0,0,0,0,SF,PF,18032025
7023204,Damion Baugh,CHA,ATL,STARTER,8790,22.6,9.04,13.6,40.7,SG,,18032025
7023241,Tyler Smith,MIL,GSW,,6000,7.5,3,4.5,13.5,PF,SF,18032025
7023250,Jaylon Tyson,CLE,LAC,,6000,0,0,0,0,SG,SF,18032025
7023253,Baylor Scheierman,BOS,BKN,,6000,7.8,3.12,4.7,14,SG,SF,18032025
7023271,Zaccharie Risacher,ATL,CHA,STARTER,8270,23.4,9.36,14,42.1,SF,PF,18032025
7023274,Tidjane Salaun,CHA,ATL,OUT OF GAME,6000,0,0,0,0,PF,SF,18032025
7023300,Cam Christie,LAC,CLE,,6000,0,0,0,0,SG,,18032025
7023314,KJ Simpson,CHA,ATL,OUT OF GAME,9670,0,0,0,0,PG,,18032025
7023315,Quinten Post,GSW,MIL,ESTIMATED STARTER,8550,16.3,6.52,9.8,29.3,C,,18032025
7023316,Reece Beekman,BKN,BOS,OUT OF GAME,6000,0,0,0,0,PG,,18032025
7023335,Jackson Rowe,GSW,MIL,,6000,0,0,0,0,PF,SF,18032025
7023867,Trentyn Flowers,LAC,CLE,,6000,0,0,0,0,SF,,18032025
7023893,Nae'Qwan Tomlin,CLE,LAC,,6000,0,0,0,0,PF,,18032025
7023945,Taran Armstrong,GSW,MIL,,6000,0,0,0,0,SG,,18032025
