ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7001442,Brandon Ingram,TOR,BOS,OUT OF GAME,14890,0,0,0,0,SF,PF,25022025
7001447,Taurean Prince,MIL,HOU,ESTIMATED STARTER,7430,17.9,7.16,10.7,32.2,SF,PF,25022025
7001473,Gary Payton,GSW,CHA,,6000,13.1,5.24,7.9,23.6,SG,SF,25022025
7001481,Monte Morris,PHX,MEM,GAME TIME DECISION,6000,0,0,0,0,PG,,25022025
7001500,Derrick White,BOS,TOR,ESTIMATED STARTER,12900,36,14.4,21.6,64.8,SG,PG,25022025
7001501,Torrey Craig,BOS,TOR,,6000,11.4,4.56,6.8,20.5,SF,PF,25022025
7001513,De'Aaron Fox,SAS,NOP,ESTIMATED STARTER,16640,45,18,27,81,PG,SG,25022025
7001528,Chris Boucher,TOR,BOS,,7410,18,7.2,10.8,32.4,PF,C,25022025
7001531,Royce O'Neale,PHX,MEM,ESTIMATED STARTER,9710,26.3,10.52,15.8,47.3,SF,PF,25022025
7001533,Dillon Brooks,HOU,MIL,ESTIMATED STARTER,9010,23.9,9.56,14.3,43,PF,,25022025
7001534,Kyle Kuzma,MIL,HOU,ESTIMATED STARTER,12750,34.5,13.8,20.7,62.1,PF,SF,25022025
7001565,Donovan Mitchell,CLE,ORL,ESTIMATED STARTER,15070,41.4,16.56,24.8,74.5,SG,PG,25022025
7001585,Jayson Tatum,BOS,TOR,ESTIMATED STARTER,18870,54.7,21.88,32.8,98.5,PF,,25022025
7001593,Luke Kennard,MEM,PHX,,7690,20.5,8.2,12.3,36.9,SG,PG,25022025
7001595,Jonathan Isaac,ORL,CLE,,6450,17.2,6.88,10.3,31,PF,C,25022025
7001598,Jarrett Allen,CLE,ORL,ESTIMATED STARTER,12710,31.4,12.56,18.8,56.5,C,,25022025
7001610,Luke Kornet,BOS,TOR,OUT OF GAME,7760,0,0,0,0,C,,25022025
7001622,Maxi Kleber,LAL,DAL,OUT OF GAME,6000,0,0,0,0,PF,,25022025
7022287,Damion Lee,PHX,MEM,,6000,0,0,0,0,SG,SF,25022025
7022296,Luka Doncic,LAL,DAL,ESTIMATED STARTER,20430,54.4,21.76,32.6,97.9,PG,,25022025
7022297,Jaren Jackson,MEM,PHX,ESTIMATED STARTER,14790,42.9,17.16,25.7,77.2,C,PF,25022025
7022309,Gary Trent,MIL,HOU,GAME TIME DECISION,8850,16.9,6.76,10.1,30.4,SG,SF,25022025
7022311,Marvin Bagley,MEM,PHX,,6000,0,0,0,0,C,,25022025
7022313,Josh Okogie,CHA,GSW,OUT OF GAME,9440,0,0,0,0,SG,SF,25022025
7022314,Bruce Brown,NOP,SAS,,6060,13.5,5.4,8.1,24.3,PG,SF,25022025
7022322,Miles Bridges,CHA,GSW,ESTIMATED STARTER,16780,39.2,15.68,23.5,70.6,PF,,25022025
7022324,Shake Milton,LAL,DAL,,6000,0,0,0,0,SG,PG,25022025
7022328,Grayson Allen,PHX,MEM,,8360,22.3,8.92,13.4,40.1,SG,SF,25022025
7022331,Moritz Wagner,ORL,CLE,OUT OF GAME,8820,0,0,0,0,C,,25022025
7022341,Kevin Knox,GSW,CHA,,6000,0,0,0,0,SF,,25022025
7022343,Jarred Vanderbilt,LAL,DAL,,6000,10.6,4.24,6.4,19.1,PF,,25022025
7022348,Aaron Holiday,HOU,MIL,,6130,15.4,6.16,9.2,27.7,PG,,25022025
7022354,Wendell Carter,ORL,CLE,STARTER,10210,25.8,10.32,15.5,46.4,C,,25022025
7022398,Jordan McLaughlin,SAS,NOP,,6000,0,0,0,0,PG,,25022025
7022447,Gabe Vincent,LAL,DAL,,6240,10.7,4.28,6.4,19.3,PG,SG,25022025
7022498,Ty Jerome,CLE,ORL,,10290,25,10,15,45,PG,,25022025
7022504,Darius Garland,CLE,ORL,OUT OF GAME,14140,0,0,0,0,PG,,25022025
7022505,Daniel Gafford,DAL,LAL,OUT OF GAME,12370,0,0,0,0,C,,25022025
7022510,Jaxson Hayes,LAL,DAL,ESTIMATED STARTER,8680,21.8,8.72,13.1,39.2,C,,25022025
7022511,Cam Reddish,LAL,DAL,,6000,0,0,0,0,SF,SG,25022025
7022515,Rui Hachimura,LAL,DAL,ESTIMATED STARTER,11720,29,11.6,17.4,52.2,PF,SF,25022025
7022520,P.J. Washington,DAL,LAL,ESTIMATED STARTER,15280,35.1,14.04,21.1,63.2,PF,SF,25022025
7022521,Cody Martin,PHX,MEM,OUT OF GAME,7760,0,0,0,0,SF,SG,25022025
7022522,Grant Williams,CHA,GSW,OUT OF GAME,10150,0,0,0,0,PF,C,25022025
7022526,De'Andre Hunter,CLE,ORL,,10560,24.1,9.64,14.5,43.4,SF,PF,25022025
7022532,Ja Morant,MEM,PHX,ESTIMATED STARTER,16130,48,19.2,28.8,86.4,PG,,25022025
7022534,Zion Williamson,NOP,SAS,ESTIMATED STARTER,17270,44.6,17.84,26.8,80.3,PF,,25022025
7022535,Bol Bol,PHX,MEM,,9750,13,5.2,7.8,23.4,PF,,25022025
7022538,Kevin Porter,MIL,HOU,,7740,13.8,5.52,8.3,24.8,SG,PG,25022025
7022541,Keldon Johnson,SAS,NOP,,9210,26.1,10.44,15.7,47,SF,PF,25022025
7022543,RJ Barrett,TOR,BOS,ESTIMATED STARTER,15440,40.4,16.16,24.2,72.7,SF,SG,25022025
7022549,Brandon Clarke,MEM,PHX,,6840,17.5,7,10.5,31.5,PF,C,25022025
7022550,Goga Bitadze,ORL,CLE,,10030,23.1,9.24,13.9,41.6,C,,25022025
7022564,Dean Wade,CLE,ORL,,6620,11.8,4.72,7.1,21.2,PF,C,25022025
7022571,John Konchar,MEM,PHX,,6000,0,0,0,0,SG,SF,25022025
7022583,Max Strus,CLE,ORL,ESTIMATED STARTER,9630,25.5,10.2,15.3,45.9,SF,SG,25022025
7022584,Javonte Green,CLE,ORL,,6000,0,0,0,0,SF,PF,25022025
7022586,Caleb Martin,DAL,LAL,OUT OF GAME,9250,0,0,0,0,PF,,25022025
7022609,Moses Brown,DAL,LAL,,6000,0,0,0,0,C,,25022025
7022619,DaQuan Jeffries,CHA,GSW,OUT OF GAME,6000,0,0,0,0,PF,,25022025
7022675,Payton Pritchard,BOS,TOR,,11860,31.3,12.52,18.8,56.3,PG,,25022025
7022676,Desmond Bane,MEM,PHX,ESTIMATED STARTER,15290,42.2,16.88,25.3,76,SG,SF,25022025
7022687,Isaac Okoro,CLE,ORL,ESTIMATED STARTER,6000,11.3,4.52,6.8,20.3,SF,PF,25022025
7022699,Cole Anthony,ORL,CLE,STARTER,10560,28.1,11.24,16.9,50.6,PG,SG,25022025
7022701,Josh Green,CHA,GSW,ESTIMATED STARTER,6440,19.1,7.64,11.5,34.4,SF,,25022025
7022706,Xavier Tillman,BOS,TOR,,6000,4.2,1.68,2.5,7.6,C,PF,25022025
7022708,Devin Vassell,SAS,NOP,ESTIMATED STARTER,10470,28.1,11.24,16.9,50.6,SG,SF,25022025
7022711,Sam Merrill,CLE,ORL,,6000,14,5.6,8.4,25.2,SG,,25022025
7022713,Nick Richards,PHX,MEM,ESTIMATED STARTER,9380,23.6,9.44,14.2,42.5,C,,25022025
7022717,Immanuel Quickley,TOR,BOS,ESTIMATED STARTER,13110,36.6,14.64,22,65.9,PG,,25022025
7022723,Lamar Stevens,MEM,PHX,,6000,0,0,0,0,PF,SF,25022025
7022730,Trevelin Queen,ORL,CLE,,6000,0,0,0,0,SG,PG,25022025
7022743,LaMelo Ball,CHA,GSW,OUT OF GAME,18020,0,0,0,0,PG,,25022025
7022750,Jae'Sean Tate,HOU,MIL,GAME TIME DECISION,6000,5.3,2.12,3.2,9.5,SF,PF,25022025
7022784,Naji Marshall,DAL,LAL,,9920,24.9,9.96,14.9,44.8,SF,PF,25022025
7022799,Kessler Edwards,DAL,LAL,ESTIMATED STARTER,6810,10.7,4.28,6.4,19.3,SF,PF,25022025
7022804,Charles Bassey,SAS,NOP,OUT OF GAME,6650,0,0,0,0,C,,25022025
7022806,Jericho Sims,MIL,HOU,,6000,8.5,3.4,5.1,15.3,C,,25022025
7022808,Scottie Barnes,TOR,BOS,ESTIMATED STARTER,16720,45,18,27,81,SF,PG,25022025
7022811,Evan Mobley,CLE,ORL,ESTIMATED STARTER,16580,42,16.8,25.2,75.6,PF,C,25022025
7022819,Sandro Mamukelashvili,SAS,NOP,,6000,15.7,6.28,9.4,28.3,PF,C,25022025
7022820,Franz Wagner,ORL,CLE,STARTER,16630,44.1,17.64,26.5,79.4,SF,,25022025
7022821,Jalen Suggs,ORL,CLE,OUT OF GAME,11850,0,0,0,0,PG,SG,25022025
7022825,JT Thor,CLE,ORL,OUT OF GAME,6000,0,0,0,0,PF,SF,25022025
7022828,Moses Moody,GSW,CHA,ESTIMATED STARTER,10170,24.1,9.64,14.5,43.4,SG,SF,25022025
7022830,Brandon Boston,NOP,SAS,OUT OF GAME,7920,0,0,0,0,SG,SF,25022025
7022834,Trey Murphy,NOP,SAS,ESTIMATED STARTER,14900,39.2,15.68,23.5,70.6,SF,SG,25022025
7022835,Herbert Jones,NOP,SAS,OUT OF GAME,9230,0,0,0,0,PF,,25022025
7022837,Neemias Queta,BOS,TOR,,6000,21,8.4,12.6,37.8,C,,25022025
7022839,Santi Aldama,MEM,PHX,,11560,31.5,12.6,18.9,56.7,PF,C,25022025
7022843,Tre Mann,CHA,GSW,OUT OF GAME,9070,0,0,0,0,PG,,25022025
7022844,Jeremiah Robinson-Earl,NOP,SAS,,6000,4.7,1.88,2.8,8.5,PF,C,25022025
7022852,Jonathan Kuminga,GSW,CHA,OUT OF GAME,14500,0,0,0,0,PF,SF,25022025
7022855,Alperen Sengun,HOU,MIL,ESTIMATED STARTER,17520,47,18.8,28.2,84.6,C,,25022025
7022856,Jalen Green,HOU,MIL,ESTIMATED STARTER,13920,37.2,14.88,22.3,67,SG,,25022025
7022858,Austin Reaves,LAL,DAL,ESTIMATED STARTER,16880,38.7,15.48,23.2,69.7,SG,PG,25022025
7022859,Jock Landale,HOU,MIL,,6600,0,0,0,0,C,,25022025
7022863,Jose Alvarado,NOP,SAS,,11860,28.6,11.44,17.2,51.5,PG,,25022025
7022864,Sam Hauser,BOS,TOR,ESTIMATED STARTER,6890,22.6,9.04,13.6,40.7,PF,SF,25022025
7022873,Mac McClung,ORL,CLE,OUT OF GAME,6000,0,0,0,0,SG,,25022025
7022874,Jay Huff,MEM,PHX,,6000,0,0,0,0,C,,25022025
7022878,A.J. Lawson,TOR,BOS,OUT OF GAME,6000,0,0,0,0,SG,PG,25022025
7022881,Jordan Goodwin,LAL,DAL,,6270,6.3,2.52,3.8,11.3,PG,SG,25022025
7022889,Ethan Thompson,ORL,CLE,OUT OF GAME,6000,0,0,0,0,SG,,25022025
7022900,David Duke,SAS,NOP,,6000,0,0,0,0,SG,,25022025
7022938,Brandon Williams,DAL,LAL,,6000,0,0,0,0,PG,,25022025
7022949,Jaden Hardy,DAL,LAL,,6000,0,0,0,0,SG,PG,25022025
7022956,Orlando Robinson,TOR,BOS,ESTIMATED STARTER,6560,16.4,6.56,9.8,29.5,C,,25022025
7022959,AJ Green,MIL,HOU,,7220,18.2,7.28,10.9,32.8,SG,PG,25022025
7022961,Scotty Pippen,MEM,PHX,,8490,6.1,2.44,3.7,11,PG,,25022025
7022963,Collin Gillespie,PHX,MEM,,6000,0,0,0,0,PG,,25022025
7022975,JD Davison,BOS,TOR,,6000,0,0,0,0,PG,,25022025
7022976,Christian Koloko,LAL,DAL,,6000,0,0,0,0,C,,25022025
7022986,Moussa Diabate,CHA,GSW,,9630,9.1,3.64,5.5,16.4,C,,25022025
7022992,Ryan Rollins,MIL,HOU,,6000,0,0,0,0,PG,,25022025
7022993,Ochai Agbaji,TOR,BOS,,7710,12.2,4.88,7.3,22,PF,,25022025
7022997,Max Christie,DAL,LAL,,10800,22.9,9.16,13.7,41.2,SG,SF,25022025
7022998,Vince Williams,MEM,PHX,,6890,17.8,7.12,10.7,32,SG,SF,25022025
7023004,Karlo Matkovic,NOP,SAS,,7850,20.7,8.28,12.4,37.3,PF,C,25022025
7023005,Jabari Smith,HOU,MIL,,10270,24.8,9.92,14.9,44.6,PF,C,25022025
7023006,TyTy Washington,PHX,MEM,,6000,0,0,0,0,PG,,25022025
7023007,Tari Eason,HOU,MIL,ESTIMATED STARTER,11320,31.7,12.68,19,57.1,PF,,25022025
7023008,Blake Wesley,SAS,NOP,,6000,0,0,0,0,PG,,25022025
7023009,Jeremy Sochan,SAS,NOP,,10930,28.1,11.24,16.9,50.6,PF,,25022025
7023010,Malaki Branham,SAS,NOP,,6000,0,0,0,0,SG,SF,25022025
7023012,Mark Williams,CHA,GSW,ESTIMATED STARTER,14310,36.1,14.44,21.7,65,C,,25022025
7023013,Paolo Banchero,ORL,CLE,STARTER,15990,42.8,17.12,25.7,77,PF,,25022025
7023014,Caleb Houstan,ORL,CLE,,6000,3.1,1.24,1.9,5.6,SF,PF,25022025
7023025,Wendell Moore,CHA,GSW,,6000,12.3,4.92,7.4,22.1,SG,SF,25022025
7023028,Luke Travers,CLE,ORL,OUT OF GAME,6000,0,0,0,0,SF,,25022025
7023030,Gui Santos,GSW,CHA,,6000,13.6,5.44,8.2,24.5,PF,SF,25022025
7023033,Julian Champagnie,SAS,NOP,,7590,14.9,5.96,8.9,26.8,SF,,25022025
7023044,Pat Spencer,GSW,CHA,,6000,0,0,0,0,PG,,25022025
7023048,Jared Rhoden,TOR,BOS,OUT OF GAME,6000,0,0,0,0,SG,,25022025
7023073,Stanley Umude,MIL,HOU,,6000,0,0,0,0,SG,,25022025
7023075,Jamal Cain,NOP,SAS,,6000,0,0,0,0,SF,SG,25022025
7023080,Nate Williams,HOU,MIL,,6000,0,0,0,0,SG,SF,25022025
7023101,Gradey Dick,TOR,BOS,ESTIMATED STARTER,9180,21.5,8.6,12.9,38.7,SG,,25022025
7023107,Brandon Miller,CHA,GSW,OUT OF GAME,14010,0,0,0,0,SG,,25022025
7023108,Nick Smith,CHA,GSW,ESTIMATED STARTER,7960,26.3,10.52,15.8,47.3,SG,SF,25022025
7023110,Anthony Black,ORL,CLE,,8720,18.2,7.28,10.9,32.8,PG,,25022025
7023111,Jett Howard,ORL,CLE,,6000,0,0,0,0,SF,PF,25022025
7023113,Brandin Podziemski,GSW,CHA,ESTIMATED STARTER,11790,29.3,11.72,17.6,52.7,SG,PG,25022025
7023116,Dereck Lively,DAL,LAL,OUT OF GAME,10960,0,0,0,0,C,,25022025
7023117,Olivier-Maxence Prosper,DAL,LAL,,6000,13.5,5.4,8.1,24.3,PF,,25022025
7023118,Cam Whitmore,HOU,MIL,,6350,10,4,6,18,SF,SG,25022025
7023119,Amen Thompson,HOU,MIL,ESTIMATED STARTER,14500,40.2,16.08,24.1,72.4,SF,PG,25022025
7023120,Jordan Hawkins,NOP,SAS,,7190,17.6,7.04,10.6,31.7,SG,,25022025
7023121,Victor Wembanyama,SAS,NOP,OUT OF GAME,20010,0,0,0,0,C,,25022025
7023129,Jordan Walsh,BOS,TOR,,6000,0,0,0,0,PF,SF,25022025
7023132,Emoni Bates,CLE,ORL,OUT OF GAME,6000,0,0,0,0,SF,PG,25022025
7023135,Andre Jackson,MIL,HOU,,6000,0,0,0,0,SG,SF,25022025
7023136,Chris Livingston,MIL,HOU,,6000,0,0,0,0,SF,,25022025
7023142,Trayce Jackson-Davis,GSW,CHA,GAME TIME DECISION,7130,0,0,0,0,C,,25022025
7023147,GG Jackson,MEM,PHX,,6080,10,4,6,18,PF,SF,25022025
7023171,Vasilije Micic,PHX,MEM,,8380,0,0,0,0,PG,,25022025
7023173,Craig Porter,CLE,ORL,,6000,0,0,0,0,PG,,25022025
7023197,Drew Peterson,BOS,TOR,OUT OF GAME,6000,0,0,0,0,PF,SF,25022025
7023204,Damion Baugh,CHA,GSW,,10590,25,10,15,45,SG,,25022025
7023212,Liam Robbins,MIL,HOU,OUT OF GAME,6000,0,0,0,0,C,,25022025
7023213,Trey Jemison,LAL,DAL,,6000,0,0,0,0,C,,25022025
7023219,Yuri Collins,GSW,CHA,,6000,0,0,0,0,PG,,25022025
7023241,Tyler Smith,MIL,HOU,,6000,0,0,0,0,PF,SF,25022025
7023246,Dalton Knecht,LAL,DAL,,6000,8,3.2,4.8,14.4,SF,SG,25022025
7023247,Yves Missi,NOP,SAS,ESTIMATED STARTER,9220,23.8,9.52,14.3,42.8,C,,25022025
7023250,Jaylon Tyson,CLE,ORL,,6000,0,0,0,0,SG,SF,25022025
7023253,Baylor Scheierman,BOS,TOR,,6000,0,0,0,0,SG,SF,25022025
7023254,Tristan da Silva,ORL,CLE,,6340,8.7,3.48,5.2,15.7,SF,PF,25022025
7023255,Ryan Dunn,PHX,MEM,,6000,4.1,1.64,2.5,7.4,SF,SG,25022025
7023260,Ja'Kobe Walter,TOR,BOS,,6000,11.7,4.68,7,21.1,SG,SF,25022025
7023263,Reed Sheppard,HOU,MIL,,6000,0,0,0,0,PG,SG,25022025
7023264,Zach Edey,MEM,PHX,ESTIMATED STARTER,9600,27.4,10.96,16.4,49.3,C,,25022025
7023265,Stephon Castle,SAS,NOP,,8740,22.7,9.08,13.6,40.9,PG,SG,25022025
7023274,Tidjane Salaun,CHA,GSW,OUT OF GAME,6220,0,0,0,0,PF,SF,25022025
7023283,Bronny James,LAL,DAL,,6000,0,0,0,0,SG,PG,25022025
7023290,Anton Watson,BOS,TOR,OUT OF GAME,6000,0,0,0,0,SF,,25022025
7023296,Antonio Reeves,NOP,SAS,,6000,0,0,0,0,SG,PG,25022025
7023303,Jalen Bridges,PHX,MEM,,6000,0,0,0,0,PF,,25022025
7023304,Oso Ighodaro,PHX,MEM,,6000,0,0,0,0,PF,C,25022025
7023308,Ulrich Chomche,TOR,BOS,OUT OF GAME,6000,0,0,0,0,C,,25022025
7023310,Jonathan Mogbo,TOR,BOS,,6970,18,7.2,10.8,32.4,C,,25022025
7023311,Jamal Shead,TOR,BOS,,6000,13.1,5.24,7.9,23.6,PG,,25022025
7023314,KJ Simpson,CHA,GSW,,8720,0,0,0,0,PG,,25022025
7023315,Quinten Post,GSW,CHA,,6600,15.6,6.24,9.4,28.1,C,,25022025
7023317,Cam Spencer,MEM,PHX,,6000,0,0,0,0,SG,,25022025
7023318,Jaylen Wells,MEM,PHX,ESTIMATED STARTER,7130,16.3,6.52,9.8,29.3,SG,,25022025
7023319,N'Faly Dante,HOU,MIL,,6000,0,0,0,0,C,,25022025
7023321,Harrison Ingram,SAS,NOP,,6000,0,0,0,0,SF,PF,25022025
7023324,Zyon Pullin,MEM,PHX,OUT OF GAME,6000,0,0,0,0,SG,,25022025
7023335,Jackson Rowe,GSW,CHA,,6000,0,0,0,0,PF,SF,25022025
7023349,Riley Minix,SAS,NOP,OUT OF GAME,6000,0,0,0,0,SF,PF,25022025
7023375,Jack McVeigh,HOU,MIL,,6000,0,0,0,0,SF,,25022025
7023893,Nae'Qwan Tomlin,CLE,ORL,,6000,0,0,0,0,PF,,25022025
7023900,Kylor Kelley,DAL,LAL,,6000,0,0,0,0,C,,25022025
7023906,Keion Brooks,NOP,SAS,,6000,0,0,0,0,SF,,25022025
7023913,Yuki Kawamura,MEM,PHX,,6000,0,0,0,0,PG,,25022025
7023918,Jamison Battle,TOR,BOS,OUT OF GAME,6000,0,0,0,0,SF,,25022025
7023945,Taran Armstrong,GSW,CHA,,6000,0,0,0,0,SG,,25022025
