ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7022985,Jalen Duren,DET,DEN,ESTIMATED STARTER,14870,36.2,14.48,21.7,65.2,C,,28022025
7001406,Jaylen Brown,BOS,CLE,ESTIMATED STARTER,14820,41.1,16.44,24.7,74,SF,SG,28022025
7022297,Jaren Jackson,MEM,NYK,ESTIMATED STARTER,14820,38.5,15.4,23.1,69.3,C,PF,28022025
7000967,Bradley Beal,PHX,NOP,OUT OF GAME,14810,0,0,0,0,SG,SF,28022025
7022310,Michael Porter,DEN,DET,STARTER,14800,35.6,14.24,21.4,64.1,SF,PF,28022025
7001441,Ivica Zubac,LAC,LAL,ESTIMATED STARTER,14770,38,15.2,22.8,68.4,C,,28022025
7022308,Anfernee Simons,POR,BKN,STARTER,14410,36.4,14.56,21.8,65.5,SG,PG,28022025
7001131,Rudy Gobert,MIN,UTA,OUT OF GAME,14330,0,0,0,0,C,,28022025
7001339,Kristaps Porzingis,BOS,CLE,OUT OF GAME,14320,0,0,0,0,C,,28022025
7022947,Dyson Daniels,ATL,OKC,ESTIMATED STARTER,14320,33.2,13.28,19.9,59.8,SG,,28022025
7001409,Pascal Siakam,IND,MIA,ESTIMATED STARTER,14190,39.6,15.84,23.8,71.3,PF,,28022025
7022504,Darius Garland,CLE,BOS,ESTIMATED STARTER,14140,37.4,14.96,22.4,67.3,PG,,28022025
7022717,Immanuel Quickley,TOR,CHI,ESTIMATED STARTER,14120,40.9,16.36,24.5,73.6,PG,,28022025
7022744,Deni Avdija,POR,BKN,OUT OF GAME,14100,0,0,0,0,SF,PF,28022025
7001500,Derrick White,BOS,CLE,ESTIMATED STARTER,14030,33.9,13.56,20.3,61,SG,PG,28022025
7022858,Austin Reaves,LAL,LAC,ESTIMATED STARTER,14010,37.6,15.04,22.6,67.7,SG,PG,28022025
7001193,CJ McCollum,NOP,PHX,OUT OF GAME,13980,0,0,0,0,PG,SG,28022025
7001091,Andrew Wiggins,MIA,IND,OUT OF GAME,13850,0,0,0,0,SF,,28022025
7000873,Julius Randle,MIN,UTA,OUT OF GAME,13690,0,0,0,0,PF,C,28022025
7000801,Kawhi Leonard,LAC,LAL,ESTIMATED STARTER,13580,39,15.6,23.4,70.2,SF,PF,28022025
7022698,Jaden McDaniels,MIN,UTA,ESTIMATED STARTER,13490,33,13.2,19.8,59.4,SF,,28022025
7001561,John Collins,UTA,MIN,ESTIMATED STARTER,13470,35.2,14.08,21.1,63.4,PF,C,28022025
7022691,Onyeka Okongwu,ATL,OKC,ESTIMATED STARTER,13460,32.5,13,19.5,58.5,C,,28022025
7001410,Jakob Poeltl,TOR,CHI,ESTIMATED STARTER,13430,35.7,14.28,21.4,64.3,C,,28022025
7001333,Myles Turner,IND,MIA,ESTIMATED STARTER,13180,31.9,12.76,19.1,57.4,C,,28022025
7022379,Isaiah Hartenstein,OKC,ATL,ESTIMATED STARTER,13100,30.1,12.04,18.1,54.2,C,,28022025
7022298,Deandre Ayton,POR,BKN,OUT OF GAME,13060,0,0,0,0,C,,28022025
7022506,Coby White,CHI,TOR,ESTIMATED STARTER,13050,30.4,12.16,18.2,54.7,SG,SF,28022025
7022335,Mikal Bridges,NYK,MEM,ESTIMATED STARTER,12850,31.3,12.52,18.8,56.3,SF,SG,28022025
7001203,Russell Westbrook,DEN,DET,,12740,29.5,11.8,17.7,53.1,PG,,28022025
7001598,Jarrett Allen,CLE,BOS,ESTIMATED STARTER,12620,29.1,11.64,17.5,52.4,C,,28022025
7022545,Cameron Johnson,BKN,POR,ESTIMATED STARTER,12540,32.7,13.08,19.6,58.9,PF,SF,28022025
7001332,Norman Powell,LAC,LAL,ESTIMATED STARTER,12530,34,13.6,20.4,61.2,SG,SF,28022025
7001575,Lauri Markkanen,UTA,MIN,OUT OF GAME,12370,0,0,0,0,SF,,28022025
7022346,Donte DiVincenzo,MIN,UTA,GAME TIME DECISION,12340,26.2,10.48,15.7,47.2,PG,,28022025
7000875,Jordan Clarkson,UTA,MIN,GAME TIME DECISION,12300,26,10.4,15.6,46.8,SG,,28022025
7022800,Cam Thomas,BKN,POR,ESTIMATED STARTER,12210,28.5,11.4,17.1,51.3,PG,,28022025
7000858,Tobias Harris,DET,DEN,ESTIMATED STARTER,12160,31.4,12.56,18.8,56.5,PF,,28022025
7022537,Nic Claxton,BKN,POR,ESTIMATED STARTER,12140,30.4,12.16,18.2,54.7,C,,28022025
7023017,Christian Braun,DEN,DET,STARTER,12140,30.3,12.12,18.2,54.5,SG,SF,28022025
7023266,Donovan Clingan,POR,BKN,STARTER,12130,30.7,12.28,18.4,55.3,C,,28022025
7001594,OG Anunoby,NYK,MEM,ESTIMATED STARTER,12120,33.8,13.52,20.3,60.8,PF,SF,28022025
7022839,Santi Aldama,MEM,NYK,,12100,30.7,12.28,18.4,55.3,PF,C,28022025
7001589,Zach Collins,CHI,TOR,ESTIMATED STARTER,12000,34.3,13.72,20.6,61.7,C,,28022025
7022863,Jose Alvarado,NOP,PHX,ESTIMATED STARTER,11970,30.6,12.24,18.4,55.1,PG,,28022025
7023251,Kel'el Ware,MIA,IND,ESTIMATED STARTER,11830,30.8,12.32,18.5,55.4,C,,28022025
7023126,Keyonte George,UTA,MIN,,11800,33.9,13.56,20.3,61,PG,,28022025
7022988,Jaden Ivey,DET,DEN,OUT OF GAME,11730,0,0,0,0,PG,,28022025
7023148,Toumani Camara,POR,BKN,STARTER,11650,29.3,11.72,17.6,52.7,PF,SF,28022025
7023026,Shaedon Sharpe,POR,BKN,STARTER,11500,32.6,13.04,19.6,58.7,SG,SF,28022025
7000907,Jerami Grant,POR,BKN,OUT OF GAME,11470,0,0,0,0,PF,,28022025
7000854,Aaron Gordon,DEN,DET,OUT OF GAME,11310,0,0,0,0,PF,C,28022025
7022675,Payton Pritchard,BOS,CLE,,11260,30.1,12.04,18.1,54.2,PG,,28022025
7022302,Collin Sexton,UTA,MIN,ESTIMATED STARTER,11230,28.7,11.48,17.2,51.7,SG,PG,28022025
7023267,Isaiah Collier,UTA,MIN,ESTIMATED STARTER,11190,24.7,9.88,14.8,44.5,PG,,28022025
7001432,Malik Beasley,DET,DEN,,11100,25.7,10.28,15.4,46.3,SG,SF,28022025
7001408,Caris LeVert,ATL,OKC,,11010,27.9,11.16,16.7,50.2,SG,SF,28022025
7022948,Scoot Henderson,POR,BKN,,10930,30.6,12.24,18.4,55.1,PG,,28022025
7001360,D'Angelo Russell,BKN,POR,OUT OF GAME,10690,0,0,0,0,PG,,28022025
7022540,Nickeil Alexander-Walker,MIN,UTA,ESTIMATED STARTER,10660,29.5,11.8,17.7,53.1,SG,SF,28022025
7022984,Bennedict Mathurin,IND,MIA,OUT OF GAME,10540,0,0,0,0,SF,,28022025
7001527,Lonzo Ball,CHI,TOR,ESTIMATED STARTER,10460,29.3,11.72,17.6,52.7,PG,SG,28022025
7023101,Gradey Dick,TOR,CHI,ESTIMATED STARTER,10180,24.1,9.64,14.5,43.4,SG,,28022025
7022535,Bol Bol,PHX,NOP,ESTIMATED STARTER,10110,30.5,12.2,18.3,54.9,PF,,28022025
7022515,Rui Hachimura,LAL,LAC,OUT OF GAME,10080,0,0,0,0,PF,SF,28022025
7022703,Jalen Smith,CHI,TOR,,10080,27.1,10.84,16.3,48.8,C,,28022025
7022816,Ayo Dosunmu,CHI,TOR,,9970,22.8,9.12,13.7,41,SF,PF,28022025
7022838,Ziaire Williams,BKN,POR,ESTIMATED STARTER,9960,24.3,9.72,14.6,43.7,SF,SG,28022025
7023102,Ausar Thompson,DET,DEN,ESTIMATED STARTER,9910,25,10,15,45,SF,PF,28022025
7001366,Tyus Jones,PHX,NOP,ESTIMATED STARTER,9860,30.9,12.36,18.5,55.6,PG,,28022025
7022831,Keon Johnson,BKN,POR,ESTIMATED STARTER,9820,23.7,9.48,14.2,42.7,SG,PG,28022025
7022797,Day'Ron Sharpe,BKN,POR,,9750,26.1,10.44,15.7,47,C,,28022025
7022845,Aaron Wiggins,OKC,ATL,,9700,26.1,10.44,15.7,47,SF,,28022025
7001531,Royce O'Neale,PHX,NOP,,9640,28,11.2,16.8,50.4,SF,PF,28022025
7022498,Ty Jerome,CLE,BOS,,9580,22.5,9,13.5,40.5,PG,,28022025
7001399,Georges Niang,ATL,OKC,,9560,20.9,8.36,12.5,37.6,PF,,28022025
7022526,De'Andre Hunter,CLE,BOS,,9540,23.2,9.28,13.9,41.8,SF,PF,28022025
7022702,Precious Achiuwa,NYK,MEM,,9530,14.8,5.92,8.9,26.6,C,PF,28022025
7022982,Andrew Nembhard,IND,MIA,ESTIMATED STARTER,9490,27.1,10.84,16.3,48.8,SG,PG,28022025
7022328,Grayson Allen,PHX,NOP,GAME TIME DECISION,9420,0,0,0,0,SG,SF,28022025
7023240,Matas Buzelis,CHI,TOR,ESTIMATED STARTER,9390,23.9,9.56,14.3,43,PF,,28022025
7022742,Killian Hayes,BKN,POR,,9380,24,9.6,14.4,43.2,PG,,28022025
7000845,Jrue Holiday,BOS,CLE,OUT OF GAME,9370,0,0,0,0,PG,SG,28022025
7022583,Max Strus,CLE,BOS,ESTIMATED STARTER,9330,18.2,7.28,10.9,32.8,SF,SG,28022025
7022836,Davion Mitchell,MIA,IND,ESTIMATED STARTER,9260,23.7,9.48,14.2,42.7,PG,,28022025
7023247,Yves Missi,NOP,PHX,ESTIMATED STARTER,9250,28.6,11.44,17.2,51.5,C,,28022025
7001417,Ben Simmons,LAC,LAL,,9230,19.9,7.96,11.9,35.8,PG,PF,28022025
7022835,Herbert Jones,NOP,PHX,OUT OF GAME,9230,0,0,0,0,PF,,28022025
7022686,Obi Toppin,IND,MIA,,9170,20.2,8.08,12.1,36.4,PF,C,28022025
7023322,Kyle Filipowski,UTA,MIN,,9120,13.7,5.48,8.2,24.7,C,,28022025
7023123,Cason Wallace,OKC,ATL,,9110,21.5,8.6,12.9,38.7,SG,PG,28022025
7022713,Nick Richards,PHX,NOP,ESTIMATED STARTER,9050,33.1,13.24,19.9,59.6,C,,28022025
7001037,Al Horford,BOS,CLE,ESTIMATED STARTER,9010,23.4,9.36,14,42.1,C,PF,28022025
7023004,Karlo Matkovic,NOP,PHX,,9010,26.2,10.48,15.7,47.2,PF,C,28022025
7000889,Clint Capela,ATL,OKC,,8970,19.7,7.88,11.8,35.5,C,,28022025
7023264,Zach Edey,MEM,NYK,ESTIMATED STARTER,8920,22.6,9.04,13.6,40.7,C,,28022025
7023271,Zaccharie Risacher,ATL,OKC,ESTIMATED STARTER,8830,21.8,8.72,13.1,39.2,SF,PF,28022025
7001317,Terry Rozier,MIA,IND,,8760,8.3,3.32,5,14.9,PG,SG,28022025
7022991,Nikola Jovic,MIA,IND,OUT OF GAME,8710,0,0,0,0,C,,28022025
7022869,Trendon Watford,BKN,POR,,8680,18.5,7.4,11.1,33.3,PF,C,28022025
7000984,Kelly Olynyk,NOP,PHX,ESTIMATED STARTER,8660,30,12,18,54,C,,28022025
7022961,Scotty Pippen,MEM,NYK,,8490,0,0,0,0,PG,,28022025
7022745,Vit Krejci,ATL,OKC,OUT OF GAME,8460,0,0,0,0,SG,SF,28022025
7022677,Aaron Nesmith,IND,MIA,ESTIMATED STARTER,8410,23,9.2,13.8,41.4,SF,SG,28022025
7022306,De'Anthony Melton,BKN,POR,OUT OF GAME,8390,0,0,0,0,PG,,28022025
7001322,T.J. McConnell,IND,MIA,GAME TIME DECISION,8380,20.1,8.04,12.1,36.2,PG,,28022025
7001072,Mike Conley,MIN,UTA,ESTIMATED STARTER,8280,24.5,9.8,14.7,44.1,PG,,28022025
7023318,Jaylen Wells,MEM,NYK,ESTIMATED STARTER,8270,21.9,8.76,13.1,39.4,SG,,28022025
7022366,Duncan Robinson,MIA,IND,ESTIMATED STARTER,8180,25.2,10.08,15.1,45.4,SG,,28022025
7001512,Bogdan Bogdanovic,LAC,LAL,,8140,20.9,8.36,12.5,37.6,SG,SF,28022025
7022569,Luguentz Dort,OKC,ATL,ESTIMATED STARTER,8100,21.4,8.56,12.8,38.5,SF,SG,28022025
7001425,Kris Dunn,LAC,LAL,ESTIMATED STARTER,8060,19.1,7.64,11.5,34.4,PG,SG,28022025
7022300,Kevin Huerter,CHI,TOR,,8040,16.4,6.56,9.8,29.5,SG,,28022025
7023027,Jabari Walker,POR,BKN,,8010,20,8,12,36,PF,C,28022025
7023120,Jordan Hawkins,NOP,PHX,,7980,19.9,7.96,11.9,35.8,SG,,28022025
7001539,Alex Caruso,OKC,ATL,OUT OF GAME,7930,0,0,0,0,SG,SF,28022025
7022830,Brandon Boston,NOP,PHX,OUT OF GAME,7920,0,0,0,0,SG,SF,28022025
7023109,Jaime Jaquez,MIA,IND,,7820,21.9,8.76,13.1,39.4,SF,SG,28022025
7001030,Dennis Schroder,DET,DEN,GAME TIME DECISION,7810,18,7.2,10.8,32.4,PG,SG,28022025
7001610,Luke Kornet,BOS,CLE,,7760,20,8,12,36,C,,28022025
7022521,Cody Martin,PHX,NOP,OUT OF GAME,7760,0,0,0,0,SF,SG,28022025
7001049,Tim Hardaway,DET,DEN,ESTIMATED STARTER,7740,19.3,7.72,11.6,34.7,SG,SF,28022025
7001523,Thomas Bryant,IND,MIA,,7740,17.2,6.88,10.3,31,C,,28022025
7022510,Jaxson Hayes,LAL,LAC,ESTIMATED STARTER,7720,21.6,8.64,13,38.9,C,,28022025
7022993,Ochai Agbaji,TOR,CHI,,7670,15.1,6.04,9.1,27.2,PF,,28022025
7022679,Patrick Williams,CHI,TOR,OUT OF GAME,7650,0,0,0,0,PF,SF,28022025
7001593,Luke Kennard,MEM,NYK,,7550,19.7,7.88,11.8,35.5,SG,PG,28022025
7022714,Isaiah Stewart,DET,DEN,,7490,19.3,7.72,11.6,34.7,C,,28022025
7022345,Robert Williams,POR,BKN,OUT OF GAME,7460,0,0,0,0,C,,28022025
7023100,Noah Clowney,BKN,POR,OUT OF GAME,7450,0,0,0,0,C,,28022025
7022528,Terance Mann,ATL,OKC,,7430,17.5,7,10.5,31.5,SG,PG,28022025
7001362,Larry Nance,ATL,OKC,OUT OF GAME,7410,0,0,0,0,C,,28022025
7022898,Dru Smith,MIA,IND,OUT OF GAME,7410,0,0,0,0,PG,,28022025
7022817,Isaiah Jackson,IND,MIA,OUT OF GAME,7370,0,0,0,0,C,,28022025
7001437,Derrick Jones,LAC,LAL,,7270,16,6.4,9.6,28.8,SF,PF,28022025
7001528,Chris Boucher,TOR,CHI,,7260,14.8,5.92,8.9,26.6,PF,C,28022025
7023202,Tosan Evbuomwan,BKN,POR,OUT OF GAME,7200,0,0,0,0,SF,PF,28022025
7023016,Peyton Watson,DEN,DET,OUT OF GAME,7100,0,0,0,0,SF,,28022025
7022805,Miles McBride,NYK,MEM,,7090,15,6,9,27,PG,SG,28022025
7023154,Jaylen Clark,MIN,UTA,ESTIMATED STARTER,7080,19,7.6,11.4,34.2,SG,SF,28022025
7022549,Brandon Clarke,MEM,NYK,,7030,17.7,7.08,10.6,31.9,PF,C,28022025
7023128,Taylor Hendricks,UTA,MIN,OUT OF GAME,6870,0,0,0,0,C,,28022025
7023018,Jaylin Williams,OKC,ATL,,6860,9.8,3.92,5.9,17.6,C,,28022025
7022573,Amir Coffey,LAC,LAL,,6850,6,2.4,3.6,10.8,SG,SF,28022025
7022716,Zeke Nnaji,DEN,DET,STARTER,6840,14.9,5.96,8.9,26.8,PF,C,28022025
7001401,Dorian Finney-Smith,LAL,LAC,ESTIMATED STARTER,6820,20.4,8.16,12.2,36.7,PF,C,28022025
7023130,Jalen Wilson,BKN,POR,,6720,12.5,5,7.5,22.5,PF,,28022025
7022321,Svi Mykhailiuk,UTA,MIN,,6660,0,0,0,0,SF,SG,28022025
7022564,Dean Wade,CLE,BOS,,6650,11.4,4.56,6.8,20.5,PF,C,28022025
7022680,Isaiah Joe,OKC,ATL,,6590,17.4,6.96,10.4,31.3,SG,,28022025
7022746,KJ Martin,UTA,MIN,,6560,12.5,5,7.5,22.5,PF,,28022025
7001000,Mason Plumlee,PHX,NOP,,6440,22,8.8,13.2,39.6,C,,28022025
7022707,Tre Jones,CHI,TOR,,6400,13.5,5.4,8.1,24.3,PG,,28022025
7023310,Jonathan Mogbo,TOR,CHI,,6400,19.2,7.68,11.5,34.6,C,,28022025
7001138,Alec Burks,MIA,IND,,6380,6.8,2.72,4.1,12.2,SG,PG,28022025
7022314,Bruce Brown,NOP,PHX,ESTIMATED STARTER,6290,23.1,9.24,13.9,41.6,PG,SF,28022025
7023053,Daeqwon Plowden,ATL,OKC,OUT OF GAME,6220,0,0,0,0,SG,,28022025
7023122,Julian Strawther,DEN,DET,,6190,16.8,6.72,10.1,30.2,SG,SF,28022025
7023127,Brice Sensabaugh,UTA,MIN,ESTIMATED STARTER,6180,14.8,5.92,8.9,26.6,SF,PF,28022025
7022979,Tyrese Martin,BKN,POR,,6150,11,4.4,6.6,19.8,SG,,28022025
7022809,Dalano Banton,POR,BKN,,6130,20.8,8.32,12.5,37.4,PG,SG,28022025
7000808,Kyle Anderson,MIA,IND,,6000,16.1,6.44,9.7,29,SF,PF,28022025
7000814,Patty Mills,LAC,LAL,,6000,0,0,0,0,PG,,28022025
7000978,Garrett Temple,TOR,CHI,OUT OF GAME,6000,0,0,0,0,SG,,28022025
7001023,James Johnson,IND,MIA,,6000,0,0,0,0,PF,C,28022025
7001137,Joe Ingles,MIN,UTA,,6000,0,0,0,0,PF,,28022025
7001144,P.J. Tucker,TOR,CHI,OUT OF GAME,6000,0,0,0,0,C,PF,28022025
7001145,Markieff Morris,LAL,LAC,,6000,0,0,0,0,PF,C,28022025
7001153,Alex Len,LAL,LAC,,6000,0,0,0,0,C,,28022025
7001197,Nicolas Batum,LAC,LAL,,6000,6.4,2.56,3.8,11.5,PF,,28022025
7001218,Tristan Thompson,CLE,BOS,,6000,0,0,0,0,C,,28022025
7001228,Kevin Love,MIA,IND,,6000,0,0,0,0,C,,28022025
7001238,DeAndre Jordan,DEN,DET,,6000,10.2,4.08,6.1,18.4,C,,28022025
7001331,Delon Wright,NYK,MEM,,6000,0,0,0,0,PG,,28022025
7001341,Cameron Payne,NYK,MEM,,6000,10.4,4.16,6.2,18.7,PG,SG,28022025
7001416,Dario Saric,DEN,DET,,6000,0,0,0,0,C,PF,28022025
7001481,Monte Morris,PHX,NOP,OUT OF GAME,6000,0,0,0,0,PG,,28022025
7001501,Torrey Craig,BOS,CLE,,6000,5.9,2.36,3.5,10.6,SF,PF,28022025
7001622,Maxi Kleber,LAL,LAC,OUT OF GAME,6000,0,0,0,0,PF,,28022025
7022287,Damion Lee,PHX,NOP,,6000,0,0,0,0,SG,SF,28022025
7022307,Jevon Carter,CHI,TOR,,6000,0,0,0,0,PG,SG,28022025
7022311,Marvin Bagley,MEM,NYK,,6000,0,0,0,0,C,,28022025
7022324,Shake Milton,LAL,LAC,,6000,6.8,2.72,4.1,12.2,SG,PG,28022025
7022333,Landry Shamet,NYK,MEM,,6000,0,0,0,0,SG,SF,28022025
7022343,Jarred Vanderbilt,LAL,LAC,,6000,0,0,0,0,PF,,28022025
7022347,Mitchell Robinson,NYK,MEM,GAME TIME DECISION,6000,10.6,4.24,6.4,19.1,C,,28022025
7022376,Kenrich Williams,OKC,ATL,,6000,7.3,2.92,4.4,13.1,PF,,28022025
7022416,Drew Eubanks,LAC,LAL,,6000,2.8,1.12,1.7,5,C,,28022025
7022447,Gabe Vincent,LAL,LAC,,6000,11.4,4.56,6.8,20.5,PG,SG,28022025
7022478,Haywood Highsmith,MIA,IND,,6000,9.8,3.92,5.9,17.6,SF,PF,28022025
7022511,Cam Reddish,LAL,LAC,,6000,0,0,0,0,SF,SG,28022025
7022512,Talen Horton-Tucker,CHI,TOR,,6000,0,0,0,0,SG,SF,28022025
7022523,Matisse Thybulle,POR,BKN,OUT OF GAME,6000,0,0,0,0,SF,,28022025
7022571,John Konchar,MEM,NYK,,6000,0,0,0,0,SG,SF,28022025
7022575,Garrison Mathews,ATL,OKC,,6000,0,0,0,0,SG,SF,28022025
7022584,Javonte Green,CLE,BOS,,6000,0,0,0,0,SF,PF,28022025
7022610,Vlatko Cancar,DEN,DET,OUT OF GAME,6000,0,0,0,0,C,,28022025
7022683,Paul Reed,DET,DEN,,6000,0,0,0,0,C,,28022025
7022687,Isaac Okoro,CLE,BOS,,6000,10.3,4.12,6.2,18.5,SF,PF,28022025
7022706,Xavier Tillman,BOS,CLE,,6000,0,0,0,0,C,PF,28022025
7022711,Sam Merrill,CLE,BOS,,6000,11.4,4.56,6.8,20.5,SG,,28022025
7022723,Lamar Stevens,MEM,NYK,,6000,0,0,0,0,PF,SF,28022025
7022779,Kevon Harris,ATL,OKC,OUT OF GAME,6000,0,0,0,0,SG,,28022025
7022803,Jaden Springer,UTA,MIN,,6000,0,0,0,0,PG,SG,28022025
7022813,Luka Garza,MIN,UTA,,6000,11.5,4.6,6.9,20.7,C,,28022025
7022824,Kai Jones,LAC,LAL,,6000,0,0,0,0,C,,28022025
7022825,JT Thor,CLE,BOS,OUT OF GAME,6000,0,0,0,0,PF,SF,28022025
7022833,Josh Christopher,MIA,IND,,6000,0,0,0,0,PG,,28022025
7022837,Neemias Queta,BOS,CLE,,6000,10.9,4.36,6.5,19.6,C,,28022025
7022840,Bones Hyland,MIN,UTA,,6000,0,0,0,0,PG,,28022025
7022844,Jeremiah Robinson-Earl,NOP,PHX,,6000,15.3,6.12,9.2,27.5,PF,C,28022025
7022864,Sam Hauser,BOS,CLE,ESTIMATED STARTER,6000,20.8,8.32,12.5,37.4,PF,SF,28022025
7022874,Jay Huff,MEM,NYK,,6000,0,0,0,0,C,,28022025
7022878,A.J. Lawson,TOR,CHI,,6000,0,0,0,0,SG,PG,28022025
7022881,Jordan Goodwin,LAL,LAC,,6000,18.4,7.36,11,33.1,PG,SG,28022025
7022896,Micah Potter,UTA,MIN,,6000,0,0,0,0,C,PF,28022025
7022912,Matt Ryan,NYK,MEM,,6000,0,0,0,0,SF,SG,28022025
7022918,Jalen Crutcher,NOP,PHX,,6000,0,0,0,0,PG,,28022025
7022946,Lindy Waters,DET,DEN,,6000,0,0,0,0,PF,,28022025
7022950,MarJon Beauchamp,LAC,LAL,,6000,0,0,0,0,SF,SG,28022025
7022953,Ron Harper,DET,DEN,OUT OF GAME,6000,0,0,0,0,SF,,28022025
7022956,Orlando Robinson,TOR,CHI,,6000,0,0,0,0,C,,28022025
7022963,Collin Gillespie,PHX,NOP,,6000,0,0,0,0,PG,,28022025
7022965,Johnny Juzang,UTA,MIN,,6000,0,0,0,0,SG,SF,28022025
7022975,JD Davison,BOS,CLE,,6000,0,0,0,0,PG,,28022025
7022976,Christian Koloko,LAL,LAC,,6000,0,0,0,0,C,,28022025
7022983,Kendall Brown,BKN,POR,OUT OF GAME,6000,0,0,0,0,SG,,28022025
7022989,Dalen Terry,CHI,TOR,,6000,3,1.2,1.8,5.4,SF,,28022025
7022998,Vince Williams,MEM,NYK,,6000,16.3,6.52,9.8,29.3,SG,SF,28022025
7023003,E.J. Liddell,CHI,TOR,,6000,0,0,0,0,C,,28022025
7023006,TyTy Washington,PHX,NOP,,6000,7.6,3.04,4.6,13.7,PG,,28022025
7023011,Bryce McGowens,POR,BKN,OUT OF GAME,6000,0,0,0,0,SG,,28022025
7023020,Ousmane Dieng,OKC,ATL,OUT OF GAME,6000,0,0,0,0,C,PF,28022025
7023024,Josh Minott,MIN,UTA,,6000,0,0,0,0,SF,SG,28022025
7023028,Luke Travers,CLE,BOS,OUT OF GAME,6000,0,0,0,0,SF,,28022025
7023031,Dominick Barlow,ATL,OKC,,6000,0,0,0,0,PF,C,28022025
