ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7001326,Trey Lyles,SAC,GSW,,6000,8.1,3.24,4.9,14.6,PF,C,21022025
7001331,Delon Wright,NYK,CLE,,6000,0,0,0,0,PG,,21022025
7001341,Cameron Payne,NYK,CLE,,6490,15.7,6.28,9.4,28.3,PG,SG,21022025
7001357,Pat Connaughton,MIL,WAS,,6000,9.5,3.8,5.7,17.1,SG,SF,21022025
7001367,Karl-Anthony Towns,NYK,CLE,STARTER,19970,55.1,22.04,33.1,99.2,C,,21022025
7001396,Dejounte Murray,NOP,DAL,OUT OF GAME,15560,0,0,0,0,PG,,21022025
7001410,Jakob Poeltl,TOR,MIA,OUT OF GAME,13560,0,0,0,0,C,,21022025
7001411,Fred VanVleet,HOU,MIN,OUT OF GAME,13640,0,0,0,0,PG,,21022025
7001419,Domantas Sabonis,SAC,GSW,ESTIMATED STARTER,19280,55.1,22.04,33.1,99.2,C,,21022025
7001426,Malcolm Brogdon,WAS,MIL,OUT OF GAME,9390,0,0,0,0,PG,SG,21022025
7001429,Buddy Hield,GSW,SAC,,8520,16.9,6.76,10.1,30.4,SG,,21022025
7001432,Malik Beasley,DET,SAS,,10590,22.8,9.12,13.7,41,SG,SF,21022025
7001442,Brandon Ingram,TOR,MIA,OUT OF GAME,14890,0,0,0,0,SF,PF,21022025
7001447,Taurean Prince,MIL,WAS,OUT OF GAME,7760,0,0,0,0,SF,PF,21022025
7001473,Gary Payton,GSW,SAC,,6000,12.2,4.88,7.3,22,SG,SF,21022025
7001513,De'Aaron Fox,SAS,DET,ESTIMATED STARTER,17640,42.4,16.96,25.4,76.3,PG,SG,21022025
7001520,Malik Monk,SAC,GSW,ESTIMATED STARTER,14660,41.3,16.52,24.8,74.3,SG,PG,21022025
7001528,Chris Boucher,TOR,MIA,,7260,0,0,0,0,PF,C,21022025
7001533,Dillon Brooks,HOU,MIN,ESTIMATED STARTER,8890,23.8,9.52,14.3,42.8,PF,,21022025
7001534,Kyle Kuzma,MIL,WAS,STARTER,12950,44,17.6,26.4,79.2,PF,SF,21022025
7001539,Alex Caruso,OKC,UTA,,6710,17,6.8,10.2,30.6,SG,SF,21022025
7001550,Josh Hart,NYK,CLE,OUT OF GAME,17200,0,0,0,0,SF,PF,21022025
7001561,John Collins,UTA,OKC,ESTIMATED STARTER,13810,38.3,15.32,23,68.9,PF,C,21022025
7001565,Donovan Mitchell,CLE,NYK,STARTER,15020,43.4,17.36,26,78.1,SG,PG,21022025
7001570,Bam Adebayo,MIA,TOR,ESTIMATED STARTER,17860,44.1,17.64,26.5,79.4,C,PF,21022025
7001575,Lauri Markkanen,UTA,OKC,ESTIMATED STARTER,12520,31.8,12.72,19.1,57.2,SF,,21022025
7001578,Markelle Fultz,SAC,GSW,,6000,0,0,0,0,PG,,21022025
7001593,Luke Kennard,MEM,ORL,,7550,16.2,6.48,9.7,29.2,SG,PG,21022025
7001594,OG Anunoby,NYK,CLE,STARTER,11770,27.6,11.04,16.6,49.7,PF,SF,21022025
7001595,Jonathan Isaac,ORL,MEM,OUT OF GAME,6490,0,0,0,0,PF,C,21022025
7001598,Jarrett Allen,CLE,NYK,STARTER,13920,31.1,12.44,18.7,56,C,,21022025
7022297,Jaren Jackson,MEM,ORL,STARTER,14860,39,15.6,23.4,70.2,C,PF,21022025
7022302,Collin Sexton,UTA,OKC,OUT OF GAME,11240,0,0,0,0,SG,PG,21022025
7022309,Gary Trent,MIL,WAS,,9720,21,8.4,12.6,37.8,SG,SF,21022025
7022311,Marvin Bagley,MEM,ORL,,6000,0,0,0,0,C,,21022025
7022314,Bruce Brown,NOP,DAL,,7280,14.5,5.8,8.7,26.1,PG,SF,21022025
7022321,Svi Mykhailiuk,UTA,OKC,,6730,0,0,0,0,SF,SG,21022025
7022331,Moritz Wagner,ORL,MEM,OUT OF GAME,8820,0,0,0,0,C,,21022025
7022332,Jalen Brunson,NYK,CLE,STARTER,17930,45.9,18.36,27.5,82.6,PG,,21022025
7022333,Landry Shamet,NYK,CLE,,6000,9.4,3.76,5.6,16.9,SG,SF,21022025
7022335,Mikal Bridges,NYK,CLE,STARTER,12440,31.2,12.48,18.7,56.2,SF,SG,21022025
7022341,Kevin Knox,GSW,SAC,,6000,0,0,0,0,SF,,21022025
7022346,Donte DiVincenzo,MIN,HOU,OUT OF GAME,13400,0,0,0,0,PG,,21022025
7022347,Mitchell Robinson,NYK,CLE,OUT OF GAME,6000,0,0,0,0,C,,21022025
7022348,Aaron Holiday,HOU,MIN,ESTIMATED STARTER,7930,11,4.4,6.6,19.8,PG,,21022025
7022352,Shai Gilgeous-Alexander,OKC,UTA,ESTIMATED STARTER,20060,60.6,24.24,36.4,109.1,PG,,21022025
7022354,Wendell Carter,ORL,MEM,STARTER,10410,28.1,11.24,16.9,50.6,C,,21022025
7022366,Duncan Robinson,MIA,TOR,ESTIMATED STARTER,7420,16.4,6.56,9.8,29.5,SG,,21022025
7022376,Kenrich Williams,OKC,UTA,,6670,9.5,3.8,5.7,17.1,PF,,21022025
7022379,Isaiah Hartenstein,OKC,UTA,ESTIMATED STARTER,12290,32,12.8,19.2,57.6,C,,21022025
7022398,Jordan McLaughlin,SAS,DET,,6000,0,0,0,0,PG,,21022025
7022478,Haywood Highsmith,MIA,TOR,,6000,0,0,0,0,SF,PF,21022025
7022498,Ty Jerome,CLE,NYK,,9030,19.5,7.8,11.7,35.1,PG,,21022025
7022504,Darius Garland,CLE,NYK,STARTER,14230,41.8,16.72,25.1,75.2,PG,,21022025
7022505,Daniel Gafford,DAL,NOP,OUT OF GAME,12370,0,0,0,0,C,,21022025
7022516,Jordan Poole,WAS,MIL,STARTER,14900,38.9,15.56,23.3,70,PG,,21022025
7022520,P.J. Washington,DAL,NOP,ESTIMATED STARTER,16340,36.6,14.64,22,65.9,PF,SF,21022025
7022526,De'Andre Hunter,CLE,NYK,,9310,25.2,10.08,15.1,45.4,SF,PF,21022025
7022532,Ja Morant,MEM,ORL,STARTER,14900,40.6,16.24,24.4,73.1,PG,,21022025
7022534,Zion Williamson,NOP,DAL,ESTIMATED STARTER,18770,41.5,16.6,24.9,74.7,PF,,21022025
7022536,Tyler Herro,MIA,TOR,ESTIMATED STARTER,15570,43.2,17.28,25.9,77.8,PG,,21022025
7022538,Kevin Porter,MIL,WAS,,8710,24.6,9.84,14.8,44.3,SG,PG,21022025
7022540,Nickeil Alexander-Walker,MIN,HOU,,8740,20.2,8.08,12.1,36.4,SG,SF,21022025
7022541,Keldon Johnson,SAS,DET,,9590,18.4,7.36,11,33.1,SF,PF,21022025
7022543,RJ Barrett,TOR,MIA,ESTIMATED STARTER,15410,40.3,16.12,24.2,72.5,SF,SG,21022025
7022549,Brandon Clarke,MEM,ORL,,6770,15.1,6.04,9.1,27.2,PF,C,21022025
7022550,Goga Bitadze,ORL,MEM,,9110,22.7,9.08,13.6,40.9,C,,21022025
7022564,Dean Wade,CLE,NYK,,6840,12,4.8,7.2,21.6,PF,C,21022025
7022568,Naz Reid,MIN,HOU,ESTIMATED STARTER,16960,31.6,12.64,19,56.9,C,PF,21022025
7022569,Luguentz Dort,OKC,UTA,ESTIMATED STARTER,8870,23.3,9.32,14,41.9,SF,SG,21022025
7022571,John Konchar,MEM,ORL,,6000,0,0,0,0,SG,SF,21022025
7022583,Max Strus,CLE,NYK,STARTER,8440,19.7,7.88,11.8,35.5,SF,SG,21022025
7022586,Caleb Martin,DAL,NOP,OUT OF GAME,9250,0,0,0,0,PF,,21022025
7022609,Moses Brown,DAL,NOP,,6000,9,3.6,5.4,16.2,C,,21022025
7022676,Desmond Bane,MEM,ORL,STARTER,15660,36.6,14.64,22,65.9,SG,SF,21022025
7022678,Saddiq Bey,WAS,MIL,OUT OF GAME,6000,0,0,0,0,SF,,21022025
7022680,Isaiah Joe,OKC,UTA,,6590,17.1,6.84,10.3,30.8,SG,,21022025
7022683,Paul Reed,DET,SAS,,6000,0,0,0,0,C,,21022025
7022687,Isaac Okoro,CLE,NYK,,6000,7.4,2.96,4.4,13.3,SF,PF,21022025
7022698,Jaden McDaniels,MIN,HOU,ESTIMATED STARTER,12430,31.1,12.44,18.7,56,SF,,21022025
7022699,Cole Anthony,ORL,MEM,STARTER,10460,30.4,12.16,18.2,54.7,PG,SG,21022025
7022702,Precious Achiuwa,NYK,CLE,STARTER,10930,28.5,11.4,17.1,51.3,C,PF,21022025
7022708,Devin Vassell,SAS,DET,ESTIMATED STARTER,12770,31,12.4,18.6,55.8,SG,SF,21022025
7022711,Sam Merrill,CLE,NYK,,7610,13.9,5.56,8.3,25,SG,,21022025
7022714,Isaiah Stewart,DET,SAS,,7330,18.5,7.4,11.1,33.3,C,,21022025
7022717,Immanuel Quickley,TOR,MIA,ESTIMATED STARTER,12870,37.9,15.16,22.7,68.2,PG,,21022025
7022722,Anthony Edwards,MIN,HOU,ESTIMATED STARTER,20540,46.5,18.6,27.9,83.7,SG,PG,21022025
7022723,Lamar Stevens,MEM,ORL,,6000,0,0,0,0,PF,SF,21022025
7022730,Trevelin Queen,ORL,MEM,,6000,0,0,0,0,SG,PG,21022025
7022746,KJ Martin,UTA,OKC,,6000,0,0,0,0,PF,,21022025
7022749,Anthony Gill,WAS,MIL,,6000,0,0,0,0,PF,C,21022025
7022750,Jae'Sean Tate,HOU,MIN,,6000,8.3,3.32,5,14.9,SF,PF,21022025
7022760,Mason Jones,SAC,GSW,,6000,0,0,0,0,SG,,21022025
7022784,Naji Marshall,DAL,NOP,,11040,26.5,10.6,15.9,47.7,SF,PF,21022025
7022799,Kessler Edwards,DAL,NOP,ESTIMATED STARTER,6480,8.8,3.52,5.3,15.8,SF,PF,21022025
7022803,Jaden Springer,UTA,OKC,,6000,0,0,0,0,PG,SG,21022025
7022804,Charles Bassey,SAS,DET,GAME TIME DECISION,6000,13.6,5.44,8.2,24.5,C,,21022025
7022805,Miles McBride,NYK,CLE,,8790,23.1,9.24,13.9,41.6,PG,SG,21022025
7022806,Jericho Sims,MIL,WAS,,6000,13,5.2,7.8,23.4,C,,21022025
7022808,Scottie Barnes,TOR,MIA,ESTIMATED STARTER,16960,46.5,18.6,27.9,83.7,SF,PG,21022025
7022811,Evan Mobley,CLE,NYK,STARTER,15060,40.5,16.2,24.3,72.9,PF,C,21022025
7022812,Cade Cunningham,DET,SAS,ESTIMATED STARTER,19790,52.7,21.08,31.6,94.9,PG,,21022025
7022813,Luka Garza,MIN,HOU,,6000,2.2,0.88,1.3,4,C,,21022025
7022819,Sandro Mamukelashvili,SAS,DET,,6000,0,0,0,0,PF,C,21022025
7022820,Franz Wagner,ORL,MEM,STARTER,16420,44.7,17.88,26.8,80.5,SF,,21022025
7022821,Jalen Suggs,ORL,MEM,OUT OF GAME,10530,0,0,0,0,PG,SG,21022025
7022825,JT Thor,CLE,NYK,OUT OF GAME,6000,0,0,0,0,PF,SF,21022025
7022828,Moses Moody,GSW,SAC,ESTIMATED STARTER,9180,25.3,10.12,15.2,45.5,SG,SF,21022025
7022829,Corey Kispert,WAS,MIL,,8710,18,7.2,10.8,32.4,SF,SG,21022025
7022830,Brandon Boston,NOP,DAL,OUT OF GAME,7920,0,0,0,0,SG,SF,21022025
7022833,Josh Christopher,MIA,TOR,OUT OF GAME,6000,0,0,0,0,PG,,21022025
7022834,Trey Murphy,NOP,DAL,ESTIMATED STARTER,16970,38.5,15.4,23.1,69.3,SF,SG,21022025
7022835,Herbert Jones,NOP,DAL,OUT OF GAME,9230,0,0,0,0,PF,,21022025
7022836,Davion Mitchell,MIA,TOR,,7190,16.6,6.64,10,29.9,PG,,21022025
7022839,Santi Aldama,MEM,ORL,,10780,26.1,10.44,15.7,47,PF,C,21022025
7022844,Jeremiah Robinson-Earl,NOP,DAL,,6000,0,0,0,0,PF,C,21022025
7022845,Aaron Wiggins,OKC,UTA,,9750,18.3,7.32,11,32.9,SF,,21022025
7022852,Jonathan Kuminga,GSW,SAC,OUT OF GAME,14500,0,0,0,0,PF,SF,21022025
7022855,Alperen Sengun,HOU,MIN,ESTIMATED STARTER,17400,45.8,18.32,27.5,82.4,C,,21022025
7022856,Jalen Green,HOU,MIN,ESTIMATED STARTER,13210,34.4,13.76,20.6,61.9,SG,,21022025
7022859,Jock Landale,HOU,MIN,,7190,0,0,0,0,C,,21022025
7022863,Jose Alvarado,NOP,DAL,ESTIMATED STARTER,11400,30.1,12.04,18.1,54.2,PG,,21022025
7022865,Justin Champagnie,WAS,MIL,,6840,0,0,0,0,SF,PF,21022025
7022873,Mac McClung,ORL,MEM,OUT OF GAME,6000,0,0,0,0,SG,,21022025
7022874,Jay Huff,MEM,ORL,,6000,0,0,0,0,C,,21022025
7022878,A.J. Lawson,TOR,MIA,OUT OF GAME,6000,0,0,0,0,SG,PG,21022025
7022889,Ethan Thompson,ORL,MEM,OUT OF GAME,6000,0,0,0,0,SG,,21022025
7022896,Micah Potter,UTA,OKC,,6000,0,0,0,0,C,PF,21022025
7022898,Dru Smith,MIA,TOR,OUT OF GAME,7410,0,0,0,0,PG,,21022025
7022900,David Duke,SAS,DET,,6000,0,0,0,0,SG,,21022025
7022912,Matt Ryan,NYK,CLE,,6000,0,0,0,0,SF,SG,21022025
7022938,Brandon Williams,DAL,NOP,,6000,0,0,0,0,PG,,21022025
7022946,Lindy Waters,DET,SAS,,6000,0,0,0,0,PF,,21022025
7022949,Jaden Hardy,DAL,NOP,,6000,0,0,0,0,SG,PG,21022025
7022953,Ron Harper,DET,SAS,,6000,0,0,0,0,SF,,21022025
7022956,Orlando Robinson,TOR,MIA,,6000,14.8,5.92,8.9,26.6,C,,21022025
7022959,AJ Green,MIL,WAS,STARTER,6990,20.4,8.16,12.2,36.7,SG,PG,21022025
7022961,Scotty Pippen,MEM,ORL,,8670,12.6,5.04,7.6,22.7,PG,,21022025
7022965,Johnny Juzang,UTA,OKC,,6000,9.6,3.84,5.8,17.3,SG,SF,21022025
7022970,Keon Ellis,SAC,GSW,,9030,21.8,8.72,13.1,39.2,SG,PG,21022025
7022981,Johnny Davis,MEM,ORL,OUT OF GAME,6000,0,0,0,0,SG,PG,21022025
7022985,Jalen Duren,DET,SAS,ESTIMATED STARTER,13850,36.9,14.76,22.1,66.4,C,,21022025
7022988,Jaden Ivey,DET,SAS,OUT OF GAME,11730,0,0,0,0,PG,,21022025
7022991,Nikola Jovic,MIA,TOR,GAME TIME DECISION,9140,24.4,9.76,14.6,43.9,C,,21022025
7022992,Ryan Rollins,MIL,WAS,STARTER,6980,26.6,10.64,16,47.9,PG,,21022025
7022993,Ochai Agbaji,TOR,MIA,,7870,15.8,6.32,9.5,28.4,PF,,21022025
7022996,Keegan Murray,SAC,GSW,ESTIMATED STARTER,10350,24.8,9.92,14.9,44.6,PF,,21022025
7022997,Max Christie,DAL,NOP,ESTIMATED STARTER,12520,26,10.4,15.6,46.8,SG,SF,21022025
7022998,Vince Williams,MEM,ORL,OUT OF GAME,6000,0,0,0,0,SG,SF,21022025
7023001,Jake LaRavia,SAC,GSW,,7070,10.1,4.04,6.1,18.2,PF,SF,21022025
7023004,Karlo Matkovic,NOP,DAL,,8340,19.5,7.8,11.7,35.1,PF,C,21022025
7023005,Jabari Smith,HOU,MIN,,9420,22,8.8,13.2,39.6,PF,C,21022025
7023007,Tari Eason,HOU,MIN,,10500,27.6,11.04,16.6,49.7,PF,,21022025
7023008,Blake Wesley,SAS,DET,,6000,0,0,0,0,PG,,21022025
7023009,Jeremy Sochan,SAS,DET,ESTIMATED STARTER,11990,29.5,11.8,17.7,53.1,PF,,21022025
7023010,Malaki Branham,SAS,DET,,6000,0,0,0,0,SG,SF,21022025
7023013,Paolo Banchero,ORL,MEM,STARTER,16230,47.5,19,28.5,85.5,PF,,21022025
7023014,Caleb Houstan,ORL,MEM,,6000,0,0,0,0,SF,PF,21022025
7023018,Jaylin Williams,OKC,UTA,,7040,6.7,2.68,4,12.1,C,,21022025
7023019,Jalen Williams,OKC,UTA,ESTIMATED STARTER,15020,43.7,17.48,26.2,78.7,PF,SF,21022025
7023020,Ousmane Dieng,OKC,UTA,,6000,0,0,0,0,C,PF,21022025
7023021,Chet Holmgren,OKC,UTA,ESTIMATED STARTER,13600,34.7,13.88,20.8,62.5,C,PF,21022025
7023023,Walker Kessler,UTA,OKC,ESTIMATED STARTER,14050,35.1,14.04,21.1,63.2,C,,21022025
7023024,Josh Minott,MIN,HOU,,6000,0,0,0,0,SF,SG,21022025
7023028,Luke Travers,CLE,NYK,OUT OF GAME,6000,0,0,0,0,SF,,21022025
7023030,Gui Santos,GSW,SAC,,6000,12.6,5.04,7.6,22.7,PF,SF,21022025
7023033,Julian Champagnie,SAS,DET,,7520,12.4,4.96,7.4,22.3,SF,,21022025
7023036,Simone Fontecchio,DET,SAS,,6000,11.9,4.76,7.1,21.4,PF,,21022025
7023044,Pat Spencer,GSW,SAC,,6000,2.9,1.16,1.7,5.2,PG,,21022025
7023048,Jared Rhoden,TOR,MIA,,6000,0,0,0,0,SG,,21022025
7023073,Stanley Umude,MIL,WAS,OUT OF GAME,6000,0,0,0,0,SG,,21022025
7023075,Jamal Cain,NOP,DAL,,6000,0,0,0,0,SF,SG,21022025
7023080,Nate Williams,HOU,MIN,,6000,0,0,0,0,SG,SF,21022025
7023094,Leonard Miller,MIN,HOU,,6000,0,0,0,0,SF,PF,21022025
7023101,Gradey Dick,TOR,MIA,ESTIMATED STARTER,9220,23.1,9.24,13.9,41.6,SG,,21022025
7023102,Ausar Thompson,DET,SAS,ESTIMATED STARTER,11640,25.3,10.12,15.2,45.5,SF,PF,21022025
7023103,Marcus Sasser,DET,SAS,,6000,0,0,0,0,PG,SG,21022025
7023109,Jaime Jaquez,MIA,TOR,,8080,15.7,6.28,9.4,28.3,SF,SG,21022025
7023110,Anthony Black,ORL,MEM,,8530,15.5,6.2,9.3,27.9,PG,,21022025
7023111,Jett Howard,ORL,MEM,,6000,9.2,3.68,5.5,16.6,SF,PF,21022025
7023112,Bilal Coulibaly,WAS,MIL,STARTER,11690,29.2,11.68,17.5,52.6,SF,SG,21022025
7023113,Brandin Podziemski,GSW,SAC,ESTIMATED STARTER,11650,29.8,11.92,17.9,53.6,SG,PG,21022025
7023116,Dereck Lively,DAL,NOP,OUT OF GAME,10960,0,0,0,0,C,,21022025
7023117,Olivier-Maxence Prosper,DAL,NOP,,7870,16.3,6.52,9.8,29.3,PF,,21022025
7023118,Cam Whitmore,HOU,MIN,,6570,10.8,4.32,6.5,19.4,SF,SG,21022025
7023119,Amen Thompson,HOU,MIN,ESTIMATED STARTER,14790,33.8,13.52,20.3,60.8,SF,PG,21022025
7023120,Jordan Hawkins,NOP,DAL,,6750,14.2,5.68,8.5,25.6,SG,,21022025
7023121,Victor Wembanyama,SAS,DET,OUT OF GAME,20010,0,0,0,0,C,,21022025
7023123,Cason Wallace,OKC,UTA,,7570,17.1,6.84,10.3,30.8,SG,PG,21022025
7023126,Keyonte George,UTA,OKC,,11870,31.9,12.76,19.1,57.4,PG,,21022025
7023127,Brice Sensabaugh,UTA,OKC,,6000,9.5,3.8,5.7,17.1,SF,PF,21022025
7023128,Taylor Hendricks,UTA,OKC,OUT OF GAME,6870,0,0,0,0,C,,21022025
7023132,Emoni Bates,CLE,NYK,OUT OF GAME,6000,0,0,0,0,SF,PG,21022025
7023135,Andre Jackson,MIL,WAS,,6000,11.9,4.76,7.1,21.4,SG,SF,21022025
7023136,Chris Livingston,MIL,WAS,OUT OF GAME,6000,0,0,0,0,SF,,21022025
7023141,Tristan Vukcevic,WAS,MIL,,6460,0,0,0,0,C,,21022025
7023142,Trayce Jackson-Davis,GSW,SAC,,6000,0,0,0,0,C,,21022025
7023145,Colby Jones,WAS,MIL,,6000,0,0,0,0,SF,,21022025
7023147,GG Jackson,MEM,ORL,,8220,16.5,6.6,9.9,29.7,PF,SF,21022025
7023154,Jaylen Clark,MIN,HOU,,6000,9.7,3.88,5.8,17.5,SG,SF,21022025
7023157,Jaylen Martin,WAS,MIL,OUT OF GAME,6000,0,0,0,0,SF,,21022025
7023158,Jacob Toppin,NYK,CLE,OUT OF GAME,6000,0,0,0,0,PF,,21022025
7023162,Oscar Tshiebwe,UTA,OKC,,6000,0,0,0,0,C,,21022025
7023173,Craig Porter,CLE,NYK,,6000,0,0,0,0,PG,,21022025
7023212,Liam Robbins,MIL,WAS,OUT OF GAME,6000,0,0,0,0,C,,21022025
7023219,Yuri Collins,GSW,SAC,,6000,0,0,0,0,PG,,21022025
7023227,Adam Flagler,OKC,UTA,,6000,0,0,0,0,PG,,21022025
7023238,Ron Holland,DET,SAS,,6000,11.2,4.48,6.7,20.2,SF,,21022025
7023241,Tyler Smith,MIL,WAS,,6000,0,0,0,0,PF,SF,21022025
7023247,Yves Missi,NOP,DAL,ESTIMATED STARTER,9200,25.5,10.2,15.3,45.9,C,,21022025
7023249,Devin Carter,SAC,GSW,,6000,0,0,0,0,PG,SG,21022025
7023250,Jaylon Tyson,CLE,NYK,,6000,0,0,0,0,SG,SF,21022025
7023251,Kel'el Ware,MIA,TOR,ESTIMATED STARTER,10910,30.1,12.04,18.1,54.2,C,,21022025
7023254,Tristan da Silva,ORL,MEM,,6520,13.2,5.28,7.9,23.8,SF,PF,21022025
7023256,Terrence Shannon,MIN,HOU,,6000,11.2,4.48,6.7,20.2,SG,SF,21022025
7023257,Rob Dillingham,MIN,HOU,,6000,13.8,5.52,8.3,24.8,PG,,21022025
7023259,Dillon Jones,OKC,UTA,,6000,0,0,0,0,PF,,21022025
7023260,Ja'Kobe Walter,TOR,MIA,,7060,14.9,5.96,8.9,26.8,SG,SF,21022025
7023261,Kyshawn George,WAS,MIL,STARTER,9230,23.1,9.24,13.9,41.6,PF,,21022025
7023262,Carlton Carrington,WAS,MIL,,10510,24.2,9.68,14.5,43.6,PG,,21022025
7023263,Reed Sheppard,HOU,MIN,,6000,8.5,3.4,5.1,15.3,PG,SG,21022025
7023264,Zach Edey,MEM,ORL,STARTER,8580,21.9,8.76,13.1,39.4,C,,21022025
7023265,Stephon Castle,SAS,DET,,12040,23.7,9.48,14.2,42.7,PG,SG,21022025
7023267,Isaiah Collier,UTA,OKC,ESTIMATED STARTER,12370,25.6,10.24,15.4,46.1,PG,,21022025
7023268,Cody Williams,UTA,OKC,,6000,4.8,1.92,2.9,8.6,SF,,21022025
7023270,Pacome Dadiet,NYK,CLE,,6000,0,0,0,0,SG,SF,21022025
7023272,Nikola Topic,OKC,UTA,OUT OF GAME,6000,0,0,0,0,PG,,21022025
7023275,Alex Sarr,WAS,MIL,STARTER,11790,29.3,11.72,17.6,52.7,C,,21022025
7023276,AJ Johnson,WAS,MIL,,6000,0,0,0,0,SG,PG,21022025
