ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2,Date
7001396,Dejounte Murray,NOP,SAC,OUT OF GAME,15560,0,0,0,0,PG,,13022025
7001411,Fred VanVleet,HOU,GSW,OUT OF GAME,13600,0,0,0,0,PG,,13022025
7001417,Ben Simmons,LAC,UTA,,9750,20.8,8.32,12.5,37.4,PG,PF,13022025
7001419,Domantas Sabonis,SAC,NOP,ESTIMATED STARTER,18990,54,21.6,32.4,97.2,C,,13022025
7001425,Kris Dunn,LAC,UTA,,6730,20.4,8.16,12.2,36.7,PG,SG,13022025
7001429,Buddy Hield,GSW,HOU,ESTIMATED STARTER,9910,24,9.6,14.4,43.2,SG,SF,13022025
7001437,Derrick Jones,LAC,UTA,ESTIMATED STARTER,8250,23.7,9.48,14.2,42.7,SF,PF,13022025
7001441,Ivica Zubac,LAC,UTA,ESTIMATED STARTER,14790,42.8,17.12,25.7,77,C,,13022025
7001473,Gary Payton,GSW,HOU,,6000,13,5.2,7.8,23.4,SG,SF,13022025
7001512,Bogdan Bogdanovic,LAC,UTA,,7120,18.1,7.24,10.9,32.6,SG,SF,13022025
7001520,Malik Monk,SAC,NOP,ESTIMATED STARTER,14400,40.6,16.24,24.4,73.1,SG,PG,13022025
7001533,Dillon Brooks,HOU,GSW,ESTIMATED STARTER,10930,26.9,10.76,16.1,48.4,SF,,13022025
7001539,Alex Caruso,OKC,MIN,OUT OF GAME,6710,0,0,0,0,SG,,13022025
7001561,John Collins,UTA,LAC,ESTIMATED STARTER,13590,37.1,14.84,22.3,66.8,PF,C,13022025
7001570,Bam Adebayo,MIA,DAL,OUT OF GAME,17860,0,0,0,0,C,PF,13022025
7001575,Lauri Markkanen,UTA,LAC,ESTIMATED STARTER,13910,32.6,13.04,19.6,58.7,PF,SF,13022025
7001578,Markelle Fultz,SAC,NOP,,6000,0,0,0,0,PG,,13022025
7022302,Collin Sexton,UTA,LAC,OUT OF GAME,11230,0,0,0,0,SG,PG,13022025
7022314,Bruce Brown,NOP,SAC,,6630,18.9,7.56,11.3,34,SF,SG,13022025
7022321,Svi Mykhailiuk,UTA,LAC,,6790,17.1,6.84,10.3,30.8,SF,SG,13022025
7022346,Donte DiVincenzo,MIN,OKC,OUT OF GAME,13400,0,0,0,0,SG,PG,13022025
7022348,Aaron Holiday,HOU,GSW,,6000,16.7,6.68,10,30.1,PG,SG,13022025
7022352,Shai Gilgeous-Alexander,OKC,MIN,ESTIMATED STARTER,20390,55.2,22.08,33.1,99.4,PG,,13022025
7022366,Duncan Robinson,MIA,DAL,ESTIMATED STARTER,7430,19.4,7.76,11.6,34.9,SF,SG,13022025
7022376,Kenrich Williams,OKC,MIN,,6730,14.2,5.68,8.5,25.6,PF,C,13022025
7022379,Isaiah Hartenstein,OKC,MIN,ESTIMATED STARTER,13600,29.7,11.88,17.8,53.5,C,,13022025
7022416,Drew Eubanks,LAC,UTA,OUT OF GAME,6000,0,0,0,0,C,,13022025
7022478,Haywood Highsmith,MIA,DAL,ESTIMATED STARTER,6000,14.8,5.92,8.9,26.6,SF,PF,13022025
7022505,Daniel Gafford,DAL,MIA,OUT OF GAME,12370,0,0,0,0,C,,13022025
7022520,P.J. Washington,DAL,MIA,OUT OF GAME,16340,0,0,0,0,PF,SF,13022025
7022534,Zion Williamson,NOP,SAC,OUT OF GAME,17850,0,0,0,0,PF,,13022025
7022536,Tyler Herro,MIA,DAL,ESTIMATED STARTER,15680,41.1,16.44,24.7,74,SG,PG,13022025
7022540,Nickeil Alexander-Walker,MIN,OKC,ESTIMATED STARTER,9020,24.1,9.64,14.5,43.4,SG,PG,13022025
7022568,Naz Reid,MIN,OKC,ESTIMATED STARTER,14980,34.8,13.92,20.9,62.6,C,PF,13022025
7022569,Luguentz Dort,OKC,MIN,ESTIMATED STARTER,8690,21.1,8.44,12.7,38,SF,,13022025
7022573,Amir Coffey,LAC,UTA,ESTIMATED STARTER,6400,21.1,8.44,12.7,38,SF,,13022025
7022584,Javonte Green,NOP,SAC,,6000,10.4,4.16,6.2,18.7,SG,SF,13022025
7022586,Caleb Martin,DAL,MIA,OUT OF GAME,9250,0,0,0,0,SF,PF,13022025
7022680,Isaiah Joe,OKC,MIN,,6840,21,8.4,12.6,37.8,SG,,13022025
7022698,Jaden McDaniels,MIN,OKC,ESTIMATED STARTER,12730,29.4,11.76,17.6,52.9,PF,SF,13022025
7022722,Anthony Edwards,MIN,OKC,ESTIMATED STARTER,20640,46.6,18.64,28,83.9,SG,,13022025
7022746,KJ Martin,UTA,LAC,OUT OF GAME,6000,0,0,0,0,SF,PF,13022025
7022750,Jae'Sean Tate,HOU,GSW,ESTIMATED STARTER,6000,10.8,4.32,6.5,19.4,SF,PF,13022025
7022760,Mason Jones,SAC,NOP,,6000,0,0,0,0,SG,,13022025
7022784,Naji Marshall,DAL,MIA,,9830,30.5,12.2,18.3,54.9,SF,PF,13022025
7022799,Kessler Edwards,DAL,MIA,ESTIMATED STARTER,6000,21.2,8.48,12.7,38.2,SF,PF,13022025
7022813,Luka Garza,MIN,OKC,ESTIMATED STARTER,6000,9.9,3.96,5.9,17.8,C,,13022025
7022824,Kai Jones,LAC,UTA,,6000,0,0,0,0,C,,13022025
7022828,Moses Moody,GSW,HOU,,8140,20.9,8.36,12.5,37.6,SG,SF,13022025
7022830,Brandon Boston,NOP,SAC,OUT OF GAME,7920,0,0,0,0,SG,PG,13022025
7022833,Josh Christopher,MIA,DAL,,6000,0,0,0,0,SG,,13022025
7022834,Trey Murphy,NOP,SAC,ESTIMATED STARTER,17470,37.9,15.16,22.7,68.2,SF,SG,13022025
7022835,Herbert Jones,NOP,SAC,OUT OF GAME,9230,0,0,0,0,SF,SG,13022025
7022836,Davion Mitchell,MIA,DAL,,7000,17.8,7.12,10.7,32,PG,SG,13022025
7022844,Jeremiah Robinson-Earl,NOP,SAC,,6000,12.4,4.96,7.4,22.3,PF,C,13022025
7022845,Aaron Wiggins,OKC,MIN,,11750,24.5,9.8,14.7,44.1,SG,SF,13022025
7022852,Jonathan Kuminga,GSW,HOU,OUT OF GAME,14500,0,0,0,0,PF,SF,13022025
7022855,Alperen Sengun,HOU,GSW,ESTIMATED STARTER,18870,50.2,20.08,30.1,90.4,C,,13022025
7022856,Jalen Green,HOU,GSW,ESTIMATED STARTER,14550,37.9,15.16,22.7,68.2,SG,,13022025
7022859,Jock Landale,HOU,GSW,,6220,0,0,0,0,C,,13022025
7022863,Jose Alvarado,NOP,SAC,ESTIMATED STARTER,10710,27.7,11.08,16.6,49.9,PG,,13022025
7022886,Daishen Nix,SAC,NOP,,6000,0,0,0,0,PG,,13022025
7022896,Micah Potter,UTA,LAC,,6000,12.3,4.92,7.4,22.1,C,PF,13022025
7022898,Dru Smith,MIA,DAL,OUT OF GAME,7410,0,0,0,0,SG,,13022025
7022938,Brandon Williams,DAL,MIA,,6000,3.8,1.52,2.3,6.8,PG,,13022025
7022949,Jaden Hardy,DAL,MIA,,6000,18,7.2,10.8,32.4,SG,PG,13022025
7022950,MarJon Beauchamp,LAC,UTA,,6000,1.8,0.72,1.1,3.2,SF,SG,13022025
7022965,Johnny Juzang,UTA,LAC,,6760,13.1,5.24,7.9,23.6,SG,SF,13022025
7022970,Keon Ellis,SAC,NOP,,7980,21.7,8.68,13,39.1,SG,,13022025
7022991,Nikola Jovic,MIA,DAL,ESTIMATED STARTER,10360,27.9,11.16,16.7,50.2,PF,SF,13022025
7022996,Keegan Murray,SAC,NOP,ESTIMATED STARTER,10220,28.4,11.36,17,51.1,PF,SF,13022025
7022997,Max Christie,DAL,MIA,ESTIMATED STARTER,11210,25,10,15,45,SG,,13022025
7023001,Jake LaRavia,SAC,NOP,,6000,11.8,4.72,7.1,21.2,PF,,13022025
7023004,Karlo Matkovic,NOP,SAC,ESTIMATED STARTER,7320,25.3,10.12,15.2,45.5,PF,,13022025
7023005,Jabari Smith,HOU,GSW,OUT OF GAME,10400,0,0,0,0,PF,,13022025
7023007,Tari Eason,HOU,GSW,OUT OF GAME,12210,0,0,0,0,PF,,13022025
7023018,Jaylin Williams,OKC,MIN,,8110,15.4,6.16,9.2,27.7,C,,13022025
7023019,Jalen Williams,OKC,MIN,ESTIMATED STARTER,15310,42,16.8,25.2,75.6,PF,SF,13022025
7023020,Ousmane Dieng,OKC,MIN,OUT OF GAME,6000,0,0,0,0,C,,13022025
7023021,Chet Holmgren,OKC,MIN,ESTIMATED STARTER,13520,34.3,13.72,20.6,61.7,C,,13022025
7023023,Walker Kessler,UTA,LAC,OUT OF GAME,14060,0,0,0,0,C,,13022025
7023024,Josh Minott,MIN,OKC,,6000,4.6,1.84,2.8,8.3,SF,,13022025
7023030,Gui Santos,GSW,HOU,,6000,6.7,2.68,4,12.1,PF,,13022025
7023044,Pat Spencer,GSW,HOU,,6000,0,0,0,0,PG,,13022025
7023075,Jamal Cain,NOP,SAC,OUT OF GAME,6000,0,0,0,0,SF,,13022025
7023080,Nate Williams,HOU,GSW,,6000,0,0,0,0,SG,,13022025
7023094,Leonard Miller,MIN,OKC,,6000,0,0,0,0,SF,,13022025
7023109,Jaime Jaquez,MIA,DAL,,8180,20.3,8.12,12.2,36.5,SF,PF,13022025
7023113,Brandin Podziemski,GSW,HOU,,10920,26.6,10.64,16,47.9,SG,PG,13022025
7023114,Kobe Brown,LAC,UTA,,6000,2.3,0.92,1.4,4.1,PF,,13022025
7023116,Dereck Lively,DAL,MIA,OUT OF GAME,10960,0,0,0,0,C,,13022025
7023117,Olivier-Maxence Prosper,DAL,MIA,ESTIMATED STARTER,9090,22.8,9.12,13.7,41,PF,SF,13022025
7023118,Cam Whitmore,HOU,GSW,,8900,22.5,9,13.5,40.5,SF,SG,13022025
7023119,Amen Thompson,HOU,GSW,ESTIMATED STARTER,16770,38.6,15.44,23.2,69.5,SF,PG,13022025
7023120,Jordan Hawkins,NOP,SAC,,6740,12.5,5,7.5,22.5,SG,,13022025
7023123,Cason Wallace,OKC,MIN,OUT OF GAME,7570,0,0,0,0,SG,SF,13022025
7023126,Keyonte George,UTA,LAC,ESTIMATED STARTER,13760,32.4,12.96,19.4,58.3,PG,,13022025
7023127,Brice Sensabaugh,UTA,LAC,,6000,12.9,5.16,7.7,23.2,SF,PF,13022025
7023128,Taylor Hendricks,UTA,LAC,OUT OF GAME,6870,0,0,0,0,PF,,13022025
7023142,Trayce Jackson-Davis,GSW,HOU,,6000,0,0,0,0,C,,13022025
7023143,Jordan Miller,LAC,UTA,,6000,0,0,0,0,SF,,13022025
7023154,Jaylen Clark,MIN,OKC,,6000,15.4,6.16,9.2,27.7,SG,,13022025
7023162,Oscar Tshiebwe,UTA,LAC,,6000,0,0,0,0,C,,13022025
7023227,Adam Flagler,OKC,MIN,,6000,0,0,0,0,SG,,13022025
7023247,Yves Missi,NOP,SAC,ESTIMATED STARTER,9620,28.4,11.36,17,51.1,C,,13022025
7023249,Devin Carter,SAC,NOP,OUT OF GAME,6000,0,0,0,0,PG,,13022025
7023251,Kel'el Ware,MIA,DAL,ESTIMATED STARTER,10490,35.3,14.12,21.2,63.5,C,,13022025
7023256,Terrence Shannon,MIN,OKC,,6000,15.7,6.28,9.4,28.3,SG,,13022025
7023257,Rob Dillingham,MIN,OKC,,7000,21.6,8.64,13,38.9,PG,SG,13022025
7023259,Dillon Jones,OKC,MIN,,6000,5.1,2.04,3.1,9.2,SF,,13022025
7023263,Reed Sheppard,HOU,GSW,,6000,12,4.8,7.2,21.6,PG,,13022025
7023267,Isaiah Collier,UTA,LAC,ESTIMATED STARTER,13290,26.4,10.56,15.8,47.5,PG,,13022025
7023268,Cody Williams,UTA,LAC,,6000,8.5,3.4,5.1,15.3,SG,,13022025
7023272,Nikola Topic,OKC,MIN,OUT OF GAME,6000,0,0,0,0,PG,,13022025
7023277,Keshad Johnson,MIA,DAL,,6000,0,0,0,0,SF,,13022025
7023278,Pelle Larsson,MIA,DAL,,6000,9.5,3.8,5.7,17.1,SG,,13022025
7023284,Isaiah Crawford,SAC,NOP,OUT OF GAME,6000,0,0,0,0,SF,,13022025
7023285,Isaac Jones,SAC,NOP,OUT OF GAME,6000,0,0,0,0,PF,,13022025
7023296,Antonio Reeves,NOP,SAC,,6000,10.6,4.24,6.4,19.1,SG,,13022025
7023298,Tristen Newton,MIN,OKC,,6000,0,0,0,0,SG,,13022025
7023300,Cam Christie,LAC,UTA,,6000,0,0,0,0,SG,,13022025
7023306,Ajay Mitchell,OKC,MIN,OUT OF GAME,6000,0,0,0,0,SG,,13022025
7023307,Alex Ducas,OKC,MIN,,6000,0,0,0,0,SG,,13022025
7023309,Branden Carlson,OKC,MIN,,6000,0,0,0,0,C,,13022025
7023315,Quinten Post,GSW,HOU,ESTIMATED STARTER,7990,17.9,7.16,10.7,32.2,PF,,13022025
7023319,N'Faly Dante,HOU,GSW,,6000,0,0,0,0,C,,13022025
7023322,Kyle Filipowski,UTA,LAC,ESTIMATED STARTER,7110,24.9,9.96,14.9,44.8,C,PF,13022025
7023335,Jackson Rowe,GSW,HOU,,6000,1.9,0.76,1.1,3.4,PF,,13022025
7023369,Isaiah Stevens,MIA,DAL,OUT OF GAME,6000,0,0,0,0,PG,,13022025
7023374,Jesse Edwards,MIN,OKC,GAME TIME DECISION,6000,0,0,0,0,C,,13022025
7023375,Jack McVeigh,HOU,GSW,OUT OF GAME,6000,0,0,0,0,SF,,13022025
7023867,Trentyn Flowers,LAC,UTA,,6000,0,0,0,0,SF,,13022025
7023900,Kylor Kelley,DAL,MIA,,6000,12.2,4.88,7.3,22,C,,13022025
7023906,Keion Brooks,NOP,SAC,OUT OF GAME,6000,0,0,0,0,SF,,13022025
7023928,Elijah Harkless,UTA,LAC,,6000,0,0,0,0,SG,,13022025
