ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000078,Aidan Corr,NME,ESS,Not Named,9030,0,19.70554465531293,-19.7,39.4,DEF,
8000092,Dylan Shiel,ESS,NME,Not Named,12850,0,22.710961405121893,-22.7,45.4,MID,
8000115,Kyle Langford,ESS,NME,Start,10050,67.1,23.353285701998743,43.7,113.8,FWD,
8000120,Zach Merrett,ESS,NME,Start,16970,108.7,26.41090386337665,82.3,161.5,MID,
8000122,Darcy Parish,ESS,NME,Not Named,13690,0,25.105708574370905,-25.1,50.2,MID,
8000150,Peter Wright,ESS,NME,Start,12350,70.4,23.365195019696664,47,117.1,FWD,RK
8000184,Todd Goldstein,ESS,NME,Start,9890,59.9,26.262095683821205,33.6,112.4,RK,
8000190,Luke McDonald,NME,ESS,Start,7750,55,21.193625582292356,33.8,97.4,DEF,
8000242,Luke Parker,NME,ESS,Start,12320,83.6,26.447195238983635,57.2,136.5,MID,
8000282,Caleb Daniel,NME,ESS,Start,13590,93.2,23.770551846124352,69.4,140.7,DEF,
8000332,Jack Darling,NME,ESS,Start,8160,58.5,23.471947808150517,35,105.4,FWD,RK
8000389,Jade Gresham,ESS,NME,Start,7790,57.2,21.230368932633073,36,99.7,FWD,
8000503,Darcy Tucker,NME,ESS,Not Named,8710,0,22.60016304647042,-22.6,45.2,DEF,
8000530,Jayden Laverde,ESS,NME,Not Named,10760,0,20.943059565908932,-20.9,41.9,DEF,
8000575,Mason Redman,ESS,NME,Start,12200,78.7,24.306246513164798,54.4,127.3,DEF,
8000682,Ben McKay,ESS,NME,Start,6000,46.1,20.290028401292403,25.8,86.7,DEF,
8000716,Zac Fisher,NME,ESS,Not Named,12510,0,22.358810018688796,-22.4,44.7,DEF,
8000744,Sam Draper,ESS,NME,Not Named,11940,0,19.95908652381503,-20,39.9,RK,
8000751,Andrew McGrath,ESS,NME,Start,12030,72,19.957443552014972,52,111.9,DEF,
8000756,Jordan Ridley,ESS,NME,Start,11810,82,22.88657916948753,59.1,127.8,DEF,
8000764,Griffin Logue,NME,ESS,Not Named,6000,0,19.79780142279618,-19.8,39.6,DEF,
8000799,Will Setterfield,ESS,NME,Start,14340,87,25.105954665070517,61.9,137.2,MID,
8000832,Nick Larkey,NME,ESS,Start,8620,59.3,24.300186873511798,35,107.9,FWD,
8000835,Jy Simpkin,NME,ESS,Start,13880,82.1,27.191587920279755,54.9,136.5,MID,
8000839,Cameron Zurhaar,NME,ESS,Start,9350,61.4,20.548171748472523,40.9,102.5,FWD,
8000883,Toby Pink,NME,ESS,Not Named,6000,0,14.688180522407244,-14.7,29.4,DEF,
8000929,Matt Guelfi,ESS,NME,Not Named,9100,0,20.494112926104673,-20.5,41,FWD,
8000972,Luke Davies-Uniacke,NME,ESS,Start,14090,87.8,26.81064203475533,61,141.4,MID,
8000978,Tristan Xerri,NME,ESS,Start,17220,106.8,37.48718845839342,69.3,181.8,RK,
8000986,Callum Coleman-Jones,NME,ESS,Not Named,7310,0,22.779683459052357,-22.8,45.6,FWD,RK
8001419,Jye Caldwell,ESS,NME,Not Named,15450,0,24.847032015916913,-24.8,49.7,MID,
8001439,Bailey Scott,NME,ESS,Start,11300,0,26.217280323210254,-26.2,52.4,MID,DEF
8001445,Xavier Duursma,ESS,NME,Start,11730,78.1,22.1594438496839,55.9,122.4,MID,
8001505,Jaxon Prior,ESS,NME,Start,8610,63.8,21.19958070864191,42.6,106.2,DEF,
8001517,Nick Bryan,ESS,NME,Not Named,10230,0,20.546486384946657,-20.5,41.1,RK,
