ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000065,Oscar McDonald,FRE,STK,Not Named,6840,0,18.96950000767993,-19,37.9,FWD,RK
8000094,Jack Steele,STK,FRE,Start,14120,99.1,24.211412643206078,74.9,147.5,MID,
8000234,Zak Jones,STK,FRE,Not Named,9080,0,25.930870591397266,-25.9,51.9,MID,
8000256,Nat Fyfe,FRE,STK,Not Named,7800,0,26.519696109296355,-26.5,53,MID,FWD
8000274,Michael Walters,FRE,STK,Not Named,6390,0,26.764936704295106,-26.8,53.5,FWD,
8000289,Jack Macrae,STK,FRE,Start,14370,96.4,26.817024505131503,69.6,150,MID,
8000301,Alex Pearce,FRE,STK,Start,6000,47.4,16.85490836660086,30.5,81.1,DEF,
8000399,Jack Sinclair,STK,FRE,Start,15240,103.7,26.71245562482515,77,157.1,DEF,MID
8000402,Jimmy Webster,STK,FRE,Start,8010,55.3,19.61065331339609,35.7,94.5,DEF,
8000455,James Aish,FRE,STK,Not Named,8950,0,22.901460859914895,-22.9,45.8,DEF,MID
8000477,Dougal Howard,STK,FRE,Start,7800,51.4,17.951118267640698,33.4,87.3,DEF,
8000535,Zaine Cordy,STK,FRE,Not Named,6000,0,17.092062538608623,-17.1,34.2,DEF,FWD
8000542,Mason Wood,STK,FRE,Not Named,10300,0,27.938339144023235,-27.9,55.9,FWD,MID
8000547,Bradley Hill,STK,FRE,Start,11070,68.7,24.448071159911297,44.3,117.6,MID,
8000594,Dan Butler,STK,FRE,Not Named,8180,0,18.385487467709073,-18.4,36.8,MID,
8000607,Corey Wagner,FRE,STK,Start,9440,62.8,22.949100310774618,39.9,108.7,DEF,
8000761,Brennan Cox,FRE,STK,Start,7720,52.8,21.87820877316333,30.9,96.6,DEF,
8000762,Sean Darcy,FRE,STK,Start,10970,72.1,25.20945443519859,46.9,122.5,RK,
8000767,Luke Ryan,FRE,STK,Start,13810,84.1,27.2068702221746,56.9,138.5,DEF,
8000780,Quinton Narkle,FRE,STK,Start,6000,0,28.965345295200184,-29,57.9,FWD,MID
8000790,Will Brodie,FRE,STK,Not Named,9790,0,26.716652574898426,-26.7,53.4,MID,
8000811,Jaeger O'Meara,FRE,STK,Not Named,10180,0,23.3664034961523,-23.4,46.7,MID,
8000854,Shai Bolton,FRE,STK,Start,11570,69,25.013864443284877,44,119,FWD,MID
8000867,Rowan Marshall,STK,FRE,Start,15970,102,29.08297923868425,72.9,160.2,RK,
8000919,Paddy Dow,STK,FRE,Not Named,9850,0,21.528958008044338,-21.5,43.1,MID,
8000934,Bailey Banfield,FRE,STK,Not Named,7100,0,24.11428149965144,-24.1,48.2,FWD,
8000935,Andrew Brayshaw,FRE,STK,Start,16320,106.8,27.369279957282707,79.4,161.5,MID,
8000943,Sam Switkowski,FRE,STK,Start,8780,59.5,18.297258155149304,41.2,96.1,FWD,
8000988,Jack Higgins,STK,FRE,Start,9090,62.1,19.784084635002987,42.3,101.7,FWD,
8000991,Hunter Clark,STK,FRE,Not Named,10100,0,21.748467959510588,-21.7,43.5,MID,DEF
8001383,Liam Stocker,STK,FRE,Start,8050,54,19.194336019025705,34.8,92.4,DEF,
8001397,Sam Sturt,FRE,STK,Not Named,7730,0,17.479450300158156,-17.5,35,FWD,
8001402,Jordan Clark,FRE,STK,Start,14920,89.4,25.991614999626727,63.4,141.4,DEF,
8001460,Max King,STK,FRE,Not Named,7440,0,21.62771727597477,-21.6,43.3,FWD,
8001462,Callum Wilkie,STK,FRE,Start,12470,77.1,22.56017336295567,54.5,122.2,DEF,
8001524,Michael Frederick,FRE,STK,Start,8870,58,19.539323275426522,38.5,97.1,FWD,
8001525,Liam Henry,STK,FRE,Not Named,8330,0,24.75479095699811,-24.8,49.5,FWD,MID
8001527,Caleb Serong,FRE,STK,Start,14880,97.2,23.971208752185763,73.2,145.1,MID,
8001529,Hayden Young,FRE,STK,Start,12790,84.8,22.86614128529061,61.9,130.5,MID,
8001543,Jeremy Sharp,FRE,STK,Start,10030,59.8,31.056166637431303,28.7,121.9,MID,
8001554,Luke Jackson,FRE,STK,Start,11920,85.4,24.68701380781863,60.7,134.8,RK,FWD
8001573,Ryan Byrnes,STK,FRE,Start,10550,65.2,24.03343082253238,41.2,113.3,DEF,
8001732,Jack Carroll,STK,FRE,Not Named,6000,0,20.561869472168045,-20.6,41.1,MID,FWD
8001749,Heath Chapman,FRE,STK,Start,9560,61.6,20.530551529349882,41.1,102.7,DEF,
8001750,Nathan O'Driscoll,FRE,STK,Not Named,10450,0,24.4191788620399,-24.4,48.8,MID,
8001751,Josh Treacy,FRE,STK,Start,11520,71,25.80353318111255,45.2,122.6,FWD,
