ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000058,James Harmes,WBD,STK,Not Named,10510,0,26.242137159292344,-26.2,52.5,MID,
8000086,Rory Lobb,WBD,STK,Start,9640,61,20.73543036536927,40.3,102.5,DEF,
8000094,Jack Steele,STK,WBD,Start,14830,103.1,24.211941352620254,78.9,151.5,MID,
8000223,Adam Treloar,WBD,STK,Not Named,16500,0,22.30041520361,-22.3,44.6,MID,
8000234,Zak Jones,STK,WBD,Not Named,8850,0,25.741320234966523,-25.7,51.5,MID,
8000278,Marcus Bontempelli,WBD,STK,Start,15770,101.8,23.81298592083382,78,149.4,MID,
8000286,Jason Johannisen,WBD,STK,Start,11960,71.1,23.798550891849544,47.3,118.7,DEF,
8000288,Tom Liberatore,WBD,STK,Start,15240,96.3,25.366261877899344,70.9,147,MID,
8000289,Jack Macrae,STK,WBD,Start,15190,98.3,26.897906715993372,71.4,152.1,MID,
8000399,Jack Sinclair,STK,WBD,Start,16400,106.7,26.830856334786276,79.9,160.4,DEF,MID
8000402,Jimmy Webster,STK,WBD,Start,8000,52.1,19.706478215947172,32.4,91.5,DEF,
8000434,Taylor Duryea,WBD,STK,Not Named,9290,0,19.986214025589188,-20,40,DEF,
8000477,Dougal Howard,STK,WBD,Not Named,7360,0,18.012013066402556,-18,36,DEF,
8000535,Zaine Cordy,STK,WBD,Not Named,6000,0,17.092062538608623,-17.1,34.2,DEF,FWD
8000536,Bailey Dale,WBD,STK,Start,13880,84.4,27.591483053777996,56.8,139.6,DEF,
8000542,Mason Wood,STK,WBD,Start,11540,79,27.996008928597536,51,135,FWD,MID
8000547,Bradley Hill,STK,WBD,Start,9290,61.3,24.449684063133635,36.9,110.2,MID,
8000554,Liam Jones,WBD,STK,Start,6000,44.2,18.34043099444745,25.9,80.9,DEF,
8000594,Dan Butler,STK,WBD,Not Named,8180,0,18.385487467709073,-18.4,36.8,MID,
8000597,Bailey Williams,WBD,STK,Start,10910,71.4,18.854749310100434,52.5,109.1,MID,DEF
8000621,Matthew Kennedy,WBD,STK,Start,12900,85,27.009130605758152,58,139,MID,
8000774,Ryan Gardner,WBD,STK,Not Named,6000,0,19.179694148610725,-19.2,38.4,DEF,
8000867,Rowan Marshall,STK,WBD,Start,16160,106.7,29.028510044954466,77.7,164.8,RK,
8000899,Tim English,WBD,STK,Start,14430,97.3,27.402263435605743,69.9,152.1,RK,
8000919,Paddy Dow,STK,WBD,Not Named,9840,0,21.528958008044338,-21.5,43.1,MID,
8000968,Oskar Baker,WBD,STK,Not Named,8910,0,24.00793519611698,-24,48,DEF,MID
8000988,Jack Higgins,STK,WBD,Start,8890,62.2,19.81060807940888,42.4,101.8,FWD,
8000991,Hunter Clark,STK,WBD,Not Named,10090,0,21.748467959510588,-21.7,43.5,MID,DEF
8000993,Nick Coffield,WBD,STK,Not Named,6120,0,20.16997684930984,-20.2,40.3,DEF,
8001013,Aaron Naughton,WBD,STK,Start,9110,59.7,23.5099115359932,36.2,106.7,FWD,
8001015,Ed Richards,WBD,STK,Start,13270,90.5,23.52788599090352,67,137.6,MID,
8001383,Liam Stocker,STK,WBD,Start,7840,55.4,19.280644989769716,36.1,94,DEF,
8001460,Max King,STK,WBD,Not Named,7430,0,21.62771727597477,-21.6,43.3,FWD,
8001462,Callum Wilkie,STK,WBD,Start,12520,74.9,22.521491572573506,52.4,119.9,DEF,
8001480,Buku Khamis,WBD,STK,Start,7860,47.3,16.07388852994565,31.2,79.4,DEF,
8001483,Laitham Vandermeer,WBD,STK,Not Named,6000,0,19.745564665100414,-19.7,39.5,FWD,
8001484,Rhylee West,WBD,STK,Start,8870,57.4,22.34055412076744,35.1,102.1,FWD,
8001525,Liam Henry,STK,WBD,Start,8820,61,24.18847152844005,36.8,109.4,MID,
8001573,Ryan Byrnes,STK,WBD,Start,10590,67.7,24.242025742827085,43.5,116.2,DEF,
8001586,Riley Garcia,WBD,STK,Not Named,9140,0,23.035549898793057,-23,46.1,FWD,MID
8001587,Cody Weightman,WBD,STK,Not Named,8670,0,22.34658418106453,-22.3,44.7,FWD,
8001732,Jack Carroll,STK,WBD,Not Named,6000,0,20.561869472168045,-20.6,41.1,MID,FWD
8001742,Caleb Poulter,WBD,STK,Not Named,9770,0,23.289528041635286,-23.3,46.6,MID,
8001802,Lachlan McNeil,WBD,STK,Start,7920,56.9,20.46095053475047,36.4,97.8,FWD,
8001803,Anthony Scott,WBD,STK,Not Named,6570,0,18.363607824816413,-18.4,36.7,MID,FWD
8001804,Jamarra Ugle-Hagan,WBD,STK,Not Named,9610,0,21.797067840434977,-21.8,43.6,FWD,
8001805,Lachlan Bramble,WBD,STK,Start,10810,65.1,20.522756111455557,44.6,106.1,DEF,
8001826,Max Heath,STK,WBD,Not Named,6000,0,27.6,-27.6,55.2,RK,FWD
8001827,Cooper Sharman,STK,WBD,Start,10380,63.8,24.465754685638824,39.3,112.7,FWD,
8001899,Mitch Owens,STK,WBD,Start,8380,56.4,20.501161407286638,35.9,97.4,FWD,
8001901,Nasiah Wanganeen-Milera,STK,WBD,Start,14710,98.4,24.340155132776385,74.1,147.1,DEF,
8001902,Marcus Windhager,STK,WBD,Start,9700,71.1,26.565778767123682,44.5,124.2,MID,
8001912,Luke Cleary,WBD,STK,Start,7000,55.6,23.459776450578364,32.1,102.5,DEF,
8001913,Sam Darcy,WBD,STK,Start,13080,85,27.00424349369311,58,139,FWD,RK
8001914,Arthur Jones,WBD,STK,Not Named,6000,0,15.954100831238762,-16,31.9,FWD,
