ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8002437,Lachlan Sullivan,COL,WBD,Not Named,7250,0,13.107943462579545,-13.1,26.2,MID,
8002482,Jordan Croft,WBD,COL,Not Named,6000,0,15.16,-15.2,30.3,FWD,
8002483,Joel Freijah,WBD,COL,Start,12190,74.1,21.917552803155758,52.2,117.9,DEF,MID
8002485,Ryley Sanders,WBD,COL,Start,10980,77,17.282801801074907,59.7,111.6,MID,
8002486,Lachlan Smith,WBD,COL,Not Named,6000,0,19.840000000000003,-19.8,39.7,RK,
8002508,Wil Parker,COL,WBD,Not Named,6000,0,27.464522570035694,-27.5,54.9,DEF,
8002514,Iliro Smit,COL,WBD,Not Named,6000,0,16.880000000000003,-16.9,33.8,RK,
8002537,Joel Cochran,COL,WBD,Not Named,6000,0,18.28,-18.3,36.6,DEF,
8002538,William Hayes,COL,WBD,Not Named,6000,0,16.919999999999998,-16.9,33.8,MID,FWD
8002539,Charlie West,COL,WBD,Not Named,6000,0,20.8,-20.8,41.6,FWD,RK
8002595,Sam Davidson,WBD,COL,Start,7560,61.7,24.680000000000003,37,111.1,MID,FWD
8002596,Josh Dolan,WBD,COL,Start,6000,41.1,16.44,24.7,74,FWD,
8002597,Cooper Hynes,WBD,COL,Not Named,6000,0,21.240000000000002,-21.2,42.5,MID,
8002598,Lachie Jaques,WBD,COL,Not Named,6000,0,23.32,-23.3,46.6,DEF,
8002599,Luke Kennedy,WBD,COL,Not Named,6000,0,17.84,-17.8,35.7,MID,
