ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000040,Kamdyn McIntosh,RIC,MEL,Start,9410,62.2,18.728674717517972,43.5,99.7,MID,
8000050,Nick Vlastuin,RIC,MEL,Start,13130,79.3,22.15064360924205,57.1,123.6,DEF,
8000056,Max Gawn,MEL,RIC,Start,15940,102.1,29.519365448628733,72.6,161.1,RK,
8000066,Tom McDonald,MEL,RIC,Start,9770,64.1,23.30131997443395,40.8,110.7,DEF,
8000067,Clayton Oliver,MEL,RIC,Start,15860,89.3,23.875230348403502,65.4,137.1,MID,
8000069,Christian Salem,MEL,RIC,Start,13160,85.1,26.3288233077558,58.8,137.8,DEF,
8000074,Jack Viney,MEL,RIC,Start,12030,77.7,23.307479680666937,54.4,124.3,MID,
8000137,Tom Lynch,RIC,MEL,Start,6560,53.6,26.47825814188046,27.1,106.6,FWD,
8000140,Steven May,MEL,RIC,Start,11000,76.7,22.38160116324978,54.3,121.5,DEF,
8000144,Dion Prestia,RIC,MEL,Not Named,11630,0,24.609449404649425,-24.6,49.2,MID,
8000163,Jake Lever,MEL,RIC,Not Named,7810,0,20.29595658024372,-20.3,40.6,DEF,
8000240,Toby Nankervis,RIC,MEL,Start,13430,89.5,24.230518203752066,65.3,138,RK,
8000381,Jack Billings,MEL,RIC,Not Named,9700,0,26.279732437856058,-26.3,52.6,MID,
8000461,Jayden Short,RIC,MEL,Start,13510,85.7,22.78521619319917,62.9,131.3,DEF,
8000469,Ed Langdon,MEL,RIC,Start,12790,81.8,23.9698763344675,57.8,129.7,MID,
8000482,Tom Campbell,MEL,RIC,Not Named,6000,0,22.71193124618951,-22.7,45.4,RK,FWD
8000499,Jacob Hopper,RIC,MEL,Start,14440,81.4,20.694274698856052,60.7,122.8,MID,
8000555,Christian Petracca,MEL,RIC,Start,14760,90.9,23.602933552925787,67.3,138.1,MID,FWD
8000608,Nathan Broad,RIC,MEL,Start,10310,64.8,21.705298179021813,43.1,108.2,DEF,
8000803,Tim Taranto,RIC,MEL,Start,15800,93.5,26.39382199722315,67.1,146.3,MID,
8000824,Jake Melksham,MEL,RIC,Not Named,6610,0,23.1665951160939,-23.2,46.3,FWD,
8000969,Bayley Fritsch,MEL,RIC,Start,7790,55.2,21.646162753215982,33.6,98.5,FWD,
8000970,Harrison Petty,MEL,RIC,Start,8520,58.5,18.95616716859195,39.5,96.4,FWD,
8000971,Charlie Spargo,MEL,RIC,Start,6570,52.8,17.331491397436228,35.5,87.5,FWD,
8000985,Noah Balta,RIC,MEL,Not Named,7900,0,18.5306978419415,-18.5,37.1,DEF,
8000989,Ben Miller,RIC,MEL,Start,8110,52.7,18.513227915280936,34.2,89.7,DEF,
8001367,Shane McAdam,MEL,RIC,Not Named,8060,0,20.16121526274712,-20.2,40.3,FWD,
8001373,Tom Fullarton,MEL,RIC,Start,6000,62.2,17.47445922328353,44.7,97.1,FWD,RK
8001426,Jacob Koschitzke,RIC,MEL,Not Named,7580,0,16.87609996023355,-16.9,33.8,DEF,RK
8001430,Kade Chandler,MEL,RIC,Start,9290,61.9,26.953582849322657,34.9,115.8,MID,FWD
8001431,Marty Hore,MEL,RIC,Not Named,7630,0,22.213023680999207,-22.2,44.4,DEF,
8001434,Tom Sparrow,MEL,RIC,Start,8940,62.7,22.944225302839815,39.8,108.6,MID,
8001454,Jack Ross,RIC,MEL,Start,10370,69.5,26.027892176877693,43.5,121.6,MID,
8001555,Kysaiah Pickett,MEL,RIC,Start,13620,82.8,23.05005877248521,59.7,128.9,MID,FWD
8001556,Trent Rivers,MEL,RIC,Start,12160,78.6,21.012677143396097,57.6,120.6,DEF,MID
8001568,Thomson Dow,RIC,MEL,Start,9410,60,19.956261214802094,40,99.9,MID,
8001571,Hugo Ralphsmith,RIC,MEL,Start,7800,51.9,20.287250898522643,31.6,92.5,MID,
8001729,Harry Sharp,MEL,RIC,Not Named,6000,0,23.02710618049127,-23,46.1,FWD,MID
8001775,Jake Bowey,MEL,RIC,Start,12790,80.4,18.12651729843958,62.3,116.7,DEF,
8001776,Bailey Laurie,MEL,RIC,Not Named,6000,0,18.70342700732093,-18.7,37.4,MID,FWD
8001787,Mate Colina,RIC,MEL,Not Named,6000,0,14.480000000000002,-14.5,29,RK,FWD
8001788,Rhyan Mansell,RIC,MEL,Start,8650,56.9,20.26319515580102,36.6,97.4,FWD,
8001789,Maurice Rioli,RIC,MEL,Start,7420,46.7,20.569737823173977,26.1,87.8,FWD,
8001790,Samson Ryan,RIC,MEL,Not Named,6000,0,22.99131989499155,-23,46,RK,FWD
8001822,Daniel Turner,MEL,RIC,Not Named,6590,0,19.44350791395421,-19.4,38.9,FWD,
8001878,Blake Howes,MEL,RIC,Not Named,6920,0,20.964185555928278,-21,41.9,DEF,
8001879,Judd McVee,MEL,RIC,Start,8970,63.5,14.948122465655244,48.6,93.4,DEF,
8001880,Andy Moniz-Wakefield,MEL,RIC,Not Named,7660,0,11.621818561080131,-11.6,23.2,DEF,
8001881,Jacob van Rooyen,MEL,RIC,Not Named,7190,0,18.91705771159374,-18.9,37.8,FWD,RK
8001882,Taj Woewodin,MEL,RIC,Not Named,6000,0,16.831235135618428,-16.8,33.7,MID,FWD
8001892,Sam Banks,RIC,MEL,Start,8820,57.4,18.086551172994074,39.3,93.6,FWD,
8001893,Tom Brown,RIC,MEL,Not Named,8090,0,14.687814134784352,-14.7,29.4,DEF,
8001894,Judson Clarke,RIC,MEL,Not Named,6000,0,19.812355028231902,-19.8,39.6,FWD,
8001895,Josh Gibcus,RIC,MEL,Not Named,6000,0,19.12527949572172,-19.1,38.3,DEF,
8001896,Tyler Sonsie,RIC,MEL,Not Named,6670,0,18.546095868340373,-18.5,37.1,MID,
8001958,Jacob Bauer,RIC,MEL,Not Named,6000,0,18.75358551576124,-18.8,37.5,FWD,
8001960,Jai Culley,MEL,RIC,Not Named,6000,0,24.163583920411888,-24.2,48.3,MID,
8002321,Jed Adams,MEL,RIC,Not Named,6000,0,14.8,-14.8,29.6,DEF,
8002323,Matthew Jefferson,MEL,RIC,Not Named,6000,0,23.33452377915607,-23.3,46.7,FWD,
8002324,Oliver Sestan,MEL,RIC,Not Named,6000,0,21.040000000000003,-21,42.1,DEF,
8002326,Will Verrall,MEL,RIC,Not Named,6000,0,20.200000000000003,-20.2,40.4,MID,
8002338,Seth Campbell,RIC,MEL,Start,7830,51,15.019372106101455,36,81,FWD,
8002339,Steely Green,RIC,MEL,Start,6760,46.1,14.434806419333666,31.7,75,FWD,
8002340,Kaleb Smith,RIC,MEL,Not Named,6000,0,14.866068747318506,-14.9,29.7,DEF,
8002341,Tylar Young,RIC,MEL,Not Named,6350,0,14.517777826371121,-14.5,29,DEF,
8002372,James Trezise,RIC,MEL,Start,8930,56.9,19.9097321905001,37,96.7,MID,DEF
8002458,Kynan Brown,MEL,RIC,Not Named,6000,0,0.7071067811865476,-0.7,1.4,MID,FWD
8002459,Koltyn Tholstrup,MEL,RIC,Start,7720,56.4,21.083168642308014,35.3,98.6,FWD,MID
8002460,Caleb Windsor,MEL,RIC,Start,9220,55.7,20.909410876527904,34.8,97.5,DEF,MID
8002472,Liam Fawcett,RIC,MEL,Not Named,6000,0,17.240000000000002,-17.2,34.5,FWD,
8002473,Oliver Hayes-Brown,RIC,MEL,Not Named,6000,0,14.76,-14.8,29.5,RK,
8002474,Mykelti Lefau,RIC,MEL,Not Named,6540,0,21.239637996496604,-21.2,42.5,FWD,
8002475,Kane McAuliffe,RIC,MEL,Not Named,6000,0,18.985374487864192,-19,38,MID,
8002517,Luker Kentfield,MEL,RIC,Not Named,6000,0,13.64,-13.6,27.3,FWD,
8002520,Jacob Blight,RIC,MEL,Not Named,8100,0,19.920825427534012,-19.9,39.8,FWD,RK
8002521,Campbell Gray,RIC,MEL,Start,6000,49.3,19.72,29.6,88.7,DEF,
8002564,Aidan Johnson,MEL,RIC,Not Named,6000,0,9.192388155425117,-9.2,18.4,FWD,RK
8002565,Harvey Langford,MEL,RIC,Start,9090,62,30.011109054259666,32,122,MID,
8002566,Xavier Lindsay,MEL,RIC,Start,8970,64.5,36.39940475703781,28.1,137.3,MID,
8002567,Ricky Mentha,MEL,RIC,Not Named,6000,0,14.680000000000001,-14.7,29.4,FWD,DEF
8002579,Jasper Alger,RIC,MEL,Not Named,6000,0,15.92,-15.9,31.8,FWD,
8002580,Harry Armstrong,RIC,MEL,Not Named,6000,0,32.05594068707598,-32.1,64.1,FWD,
8002581,Jonty Faull,RIC,MEL,Start,6000,41.2,16.48,24.7,74.2,FWD,
8002582,Taj Hotton,RIC,MEL,Not Named,6000,0,15.8,-15.8,31.6,MID,FWD
8002583,Sam Lalor,RIC,MEL,Start,9660,63.3,20.402205763103165,42.9,104.1,FWD,MID
8002584,Thomas Sims,RIC,MEL,Not Named,6000,0,18.040000000000003,-18,36.1,FWD,RK
8002585,Josh Smillie,RIC,MEL,Not Named,6000,0,24.560000000000002,-24.6,49.1,MID,
8002586,Luke Trainor,RIC,MEL,Start,9270,59.5,21.67487024182613,37.8,102.8,DEF,
8002624,Jack Henderson,MEL,RIC,Not Named,6060,0,20.21880312976018,-20.2,40.4,FWD,
