ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000092,Dylan Shiel,ESS,POR,Start,11970,77.6,22.834558548895718,54.8,123.3,DEF,
8000115,Kyle Langford,ESS,POR,Not Named,11110,0,23.344546943500184,-23.3,46.7,FWD,
8000120,Zach Merrett,ESS,POR,Start,16200,108.8,26.521115104679012,82.3,161.8,MID,
8000122,Darcy Parish,ESS,POR,Not Named,13710,0,25.105708574370905,-25.1,50.2,MID,
8000150,Peter Wright,ESS,POR,Not Named,10490,0,23.07937999201182,-23.1,46.2,FWD,RK
8000151,Rory Atkins,POR,ESS,Not Named,11280,0,28.34510617199038,-28.3,56.7,DEF,
8000184,Todd Goldstein,ESS,POR,Not Named,9400,0,26.300486365610897,-26.3,52.6,RK,
8000356,Travis Boak,POR,ESS,Start,11840,73,23.402174077719707,49.6,119.8,MID,FWD
8000376,Ollie Wines,POR,ESS,Start,14520,96,23.420961858493907,72.6,142.8,MID,
8000389,Jade Gresham,ESS,POR,Start,7520,52.5,20.83319496809398,31.7,94.2,FWD,
8000478,Darcy Byrne-Jones,POR,ESS,Start,8350,58.3,22.147447996017924,36.2,102.6,FWD,
8000530,Jayden Laverde,ESS,POR,Not Named,10770,0,20.943059565908932,-20.9,41.9,DEF,
8000571,Aliir Aliir,POR,ESS,Start,8600,60.2,18.30721375924978,41.9,96.8,DEF,
8000575,Mason Redman,ESS,POR,Start,12470,84.8,24.544946785406005,60.3,133.9,DEF,
8000620,Jeremy Finlayson,POR,ESS,Not Named,10650,0,23.447403187846696,-23.4,46.9,DEF,
8000681,Ryan Burton,POR,ESS,Not Named,9690,0,21.492322671819608,-21.5,43,DEF,
8000682,Ben McKay,ESS,POR,Start,6190,53.5,20.531402456775943,33,94.6,DEF,
8000744,Sam Draper,ESS,POR,Start,10180,75.2,19.506866427948847,55.7,114.2,RK,FWD
8000751,Andrew McGrath,ESS,POR,Start,11940,81.3,19.81511350034629,61.5,120.9,DEF,
8000756,Jordan Ridley,ESS,POR,Start,12040,88.3,23.09152149732863,65.2,134.5,DEF,
8000784,Esava Ratugolea,POR,ESS,Start,6510,40.5,17.820362711286,22.7,76.1,DEF,FWD
8000799,Will Setterfield,ESS,POR,Not Named,12490,0,24.95128452800748,-25,49.9,MID,
8000841,Willem Drew,POR,ESS,Start,12920,83.2,20.693654077088016,62.5,124.6,MID,
8000850,Todd Marshall,POR,ESS,Not Named,7840,0,23.290074843308183,-23.3,46.6,FWD,
8000852,Sam Powell-Pepper,POR,ESS,Start,8990,59.9,20.579011795898424,39.3,101.1,FWD,
8000857,Ivan Soldo,POR,ESS,Start,10900,63.2,21.58521796543608,41.6,106.4,RK,
8000892,Willie Rioli,POR,ESS,Start,9040,57,20.04815035201572,37,97.1,FWD,
8000929,Matt Guelfi,ESS,POR,Not Named,9120,0,20.494112926104673,-20.5,41,FWD,
8000933,Brandon Zerk-Thatcher,POR,ESS,Not Named,7950,0,19.020503740509096,-19,38,DEF,
8000980,Kane Farrell,POR,ESS,Start,12820,83.1,23.17600508383912,59.9,129.5,DEF,
8001414,Jack Lukosius,POR,ESS,Not Named,7870,0,21.614797673992094,-21.6,43.2,FWD,
8001419,Jye Caldwell,ESS,POR,Start,15360,101.9,24.888100837370843,77,151.7,MID,
8001443,Zak Butters,POR,ESS,Not Named,15540,0,28.83813596165279,-28.8,57.7,MID,
8001445,Xavier Duursma,ESS,POR,Start,12470,78.2,22.09240609329959,56.1,122.4,MID,
8001449,Connor Rozee,POR,ESS,Start,15980,109.6,28.04689889942094,81.6,165.7,MID,
8001482,Jordon Sweet,POR,ESS,Start,12420,85.2,20.384240024570705,64.8,126,RK,
8001505,Jaxon Prior,ESS,POR,Start,7350,64.7,21.467473978658745,43.2,107.6,DEF,
8001517,Nick Bryan,ESS,POR,Start,9950,75.1,18.679629852557877,56.4,112.5,RK,
8001520,Harrison Jones,ESS,POR,Start,9230,63.9,17.986805086860322,45.9,99.9,MID,FWD
