ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000059,Jesse Hogan,GWS,SYD,Start,12860,77.5,26.52761630073539,51,130.6,FWD,
8000077,Stephen Coniglio,GWS,SYD,Not Named,8640,0,27.702674408166477,-27.7,55.4,MID,FWD
8000080,Toby Greene,GWS,SYD,Start,12060,80.7,24.657981690693376,56,130,FWD,
8000084,Josh Kelly,GWS,SYD,Not Named,13120,0,25.640376087325127,-25.6,51.3,MID,
8000097,Callan Ward,GWS,SYD,Start,9630,60.9,27.14572926708017,33.8,115.2,MID,
8000098,Lachie Whitfield,GWS,SYD,Start,17110,111.7,27.753393123643793,83.9,167.2,DEF,
8000201,Taylor Adams,SYD,GWS,Not Named,9190,0,26.225082756495812,-26.2,52.5,FWD,
8000211,Brodie Grundy,SYD,GWS,Start,12950,85.4,28.3797353714103,57,142.2,RK,
8000226,Harry Cunningham,SYD,GWS,Not Named,8430,0,22.29803224325211,-22.3,44.6,DEF,
8000230,Isaac Heeney,SYD,GWS,Start,14650,91.8,23.54047054014807,68.3,138.9,MID,
8000237,Jake Lloyd,SYD,GWS,Start,13740,84.1,23.940212243313592,60.2,132,MID,DEF
8000238,Callum Mills,SYD,GWS,Not Named,11880,0,27.124180854461482,-27.1,54.2,DEF,MID
8000241,Tom Papley,SYD,GWS,Not Named,8770,0,20.904566051081954,-20.9,41.8,FWD,MID
8000243,Dane Rampe,SYD,GWS,Start,9460,61,21.481958880774634,39.5,104,DEF,
8000297,Jake Stringer,GWS,SYD,Start,8400,0,22.776017441000892,-22.8,45.6,FWD,MID
8000483,Joel Hamling,SYD,GWS,Start,6000,44.1,16.57358657411921,27.5,77.2,DEF,
8000646,Harry Himmelberg,GWS,SYD,Start,12470,78.6,23.56567031289944,55,125.7,DEF,
8000660,Aaron Francis,SYD,GWS,Start,7580,60.6,17.26553711674863,43.3,95.1,FWD,
8000731,Lachlan Keeffe,GWS,SYD,Not Named,7540,0,17.308897149273893,-17.3,34.6,RK,FWD
8000848,Peter Ladhams,SYD,GWS,Not Named,9170,0,25.32244440168031,-25.3,50.6,RK,FWD
8000874,Oliver Florent,SYD,GWS,Start,10300,64,20.748463056617535,43.3,105.5,MID,DEF
8000875,Robbie Fox,SYD,GWS,Not Named,7120,0,22.087423470807774,-22.1,44.2,FWD,DEF
8000876,Will Hayward,SYD,GWS,Start,7890,52.6,19.974526067257663,32.6,92.5,FWD,
