ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000056,Max Gawn,MEL,GEE,Start,15590,101.2,29.62051250768437,71.6,160.4,RK,
8000066,Tom McDonald,MEL,GEE,Start,9000,61.4,23.351191046607124,38,108.1,DEF,
8000067,Clayton Oliver,MEL,GEE,Start,15100,86.6,24.001857430787933,62.6,134.6,MID,
8000069,Christian Salem,MEL,GEE,Start,13550,90.2,26.460947095154335,63.7,143.1,DEF,
8000074,Jack Viney,MEL,GEE,Start,12090,80.2,23.27194414502722,56.9,126.7,MID,
8000139,Jack Martin,GEE,MEL,Not Named,8250,0,25.518480512799332,-25.5,51,FWD,
8000140,Steven May,MEL,GEE,Start,11250,77.1,22.28571114019388,54.8,121.7,DEF,
8000163,Jake Lever,MEL,GEE,Not Named,7820,0,20.29595658024372,-20.3,40.6,DEF,
8000381,Jack Billings,MEL,GEE,Not Named,9700,0,26.279732437856058,-26.3,52.6,MID,
8000405,Mark Blicavs,GEE,MEL,Start,10650,0,22.606126453747788,-22.6,45.2,DEF,RK
8000408,Patrick Dangerfield,GEE,MEL,Start,11240,69.1,29.00645784242346,40.1,127.1,MID,FWD
8000409,Mitch Duncan,GEE,MEL,Not Named,10490,0,26.624471288077718,-26.6,53.2,DEF,
8000412,Cameron Guthrie,GEE,MEL,Not Named,11330,0,26.355650113154663,-26.4,52.7,MID,
8000416,Jake Kolodjashnij,GEE,MEL,Not Named,9130,0,17.026501657821232,-17,34.1,DEF,
8000426,Rhys Stanley,GEE,MEL,Not Named,9580,79.2,23.56033832602814,55.6,126.3,RK,
8000469,Ed Langdon,MEL,GEE,Start,13290,83.9,23.949812059023728,60,131.8,MID,
8000482,Tom Campbell,MEL,GEE,Not Named,6000,0,22.71193124618951,-22.7,45.4,RK,FWD
8000532,Jed Bews,GEE,MEL,Not Named,6630,0,17.730719020187088,-17.7,35.5,DEF,
8000553,Jeremy Cameron,GEE,MEL,Start,12750,80.3,27.286053149879603,53,134.9,FWD,
8000555,Christian Petracca,MEL,GEE,Start,14490,91.3,23.685141530490625,67.6,138.7,MID,
8000775,Zach Guthrie,GEE,MEL,Start,11530,79.1,24.066939614699297,55,127.2,DEF,
8000777,Jack Henry,GEE,MEL,Start,9910,64.4,17.42924016841728,47,99.3,DEF,
8000781,Mark O'Connor,GEE,MEL,Start,7990,0,18.512182562458875,-18.5,37,DEF,MID
8000786,Tom Stewart,GEE,MEL,Start,13980,91,25.78452727940633,65.2,142.6,DEF,MID
