ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000078,Aidan Corr,NME,SYD,Start,8500,53.1,19.712647464674014,33.4,92.5,DEF,
8000190,Luke McDonald,NME,SYD,Start,9000,58,21.25417650589829,36.7,100.5,DEF,
8000201,Taylor Adams,SYD,NME,Not Named,9210,0,26.225082756495812,-26.2,52.5,FWD,
8000211,Brodie Grundy,SYD,NME,Start,12700,85.7,28.458909787931407,57.2,142.6,RK,
8000226,Harry Cunningham,SYD,NME,Not Named,8440,0,22.29803224325211,-22.3,44.6,DEF,
8000230,Isaac Heeney,SYD,NME,Start,15060,97.1,23.714537444302756,73.4,144.5,MID,
8000237,Jake Lloyd,SYD,NME,Start,13110,81.3,24.0055522124882,57.3,129.3,MID,DEF
8000238,Callum Mills,SYD,NME,Not Named,11900,0,27.124180854461482,-27.1,54.2,DEF,MID
8000241,Tom Papley,SYD,NME,Not Named,8780,0,20.904566051081954,-20.9,41.8,FWD,MID
8000242,Luke Parker,NME,SYD,Start,11020,75.5,26.54985629802385,49,128.6,MID,FWD
8000243,Dane Rampe,SYD,NME,Start,8460,57.2,21.640501107046443,35.6,100.5,DEF,
8000282,Caleb Daniel,NME,SYD,Start,13990,95.4,23.967348262002893,71.4,143.3,DEF,
8000332,Jack Darling,NME,SYD,Start,8850,63.1,23.30098881451642,39.8,109.7,FWD,RK
8000483,Joel Hamling,SYD,NME,Start,6000,51.6,16.55530349665305,35,84.7,DEF,
8000503,Darcy Tucker,NME,SYD,Start,8840,65.6,22.4218249997469,43.2,110.4,DEF,
8000660,Aaron Francis,SYD,NME,Not Named,6970,0,17.261738168298468,-17.3,34.5,DEF,
8000716,Zac Fisher,NME,SYD,Not Named,13950,0,22.27895868302646,-22.3,44.6,DEF,
8000764,Griffin Logue,NME,SYD,Start,7540,45.5,19.82107939029372,25.7,85.1,DEF,
8000832,Nick Larkey,NME,SYD,Start,9220,60.5,24.651378788831998,35.8,109.8,FWD,
8000835,Jy Simpkin,NME,SYD,Start,13800,87.1,27.31722901863964,59.8,141.7,MID,
8000839,Cameron Zurhaar,NME,SYD,Start,10860,68.9,20.65809964731878,48.2,110.2,FWD,
8000848,Peter Ladhams,SYD,NME,Start,9610,66,25.76923474066502,40.2,117.5,RK,
8000874,Oliver Florent,SYD,NME,Start,9940,67.7,20.699532773344032,47,109.1,DEF,
8000875,Robbie Fox,SYD,NME,Not Named,7130,0,22.087423470807774,-22.1,44.2,FWD,DEF
8000876,Will Hayward,SYD,NME,Start,8300,55.8,19.709341018986446,36.1,95.2,FWD,
8000879,Lewis Melican,SYD,NME,Not Named,6000,0,14.848109222026224,-14.8,29.7,DEF,
8000883,Toby Pink,NME,SYD,Not Named,6000,0,14.688180522407244,-14.7,29.4,DEF,
8000972,Luke Davies-Uniacke,NME,SYD,Start,13960,92,27.11351452583508,64.9,146.2,MID,
8000978,Tristan Xerri,NME,SYD,Start,17190,112.5,38.07273330908592,74.4,188.6,RK,
8000986,Callum Coleman-Jones,NME,SYD,Not Named,7320,0,22.779683459052357,-22.8,45.6,FWD,RK
8000995,Ben Paton,SYD,NME,Not Named,6480,0,19.45269014118797,-19.5,38.9,DEF,
8000996,Joel Amartey,SYD,NME,Start,7740,50.4,22.122885840732398,28.3,94.6,FWD,
8001000,Tom McCartin,SYD,NME,Start,6480,51.2,16.096612679247638,35.1,83.4,DEF,
8001432,James Jordon,SYD,NME,Start,9180,67.1,23.705815381675638,43.4,114.5,MID,
8001439,Bailey Scott,NME,SYD,Start,11810,75.6,26.201649165069366,49.4,128,MID,
