ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000004,Patrick Cripps,CAR,HAW,Start,15860,100.1,25.3873371,74.7,150.9,MID,
8000005,Charlie Curnow,CAR,HAW,Start,10930,74.8,25.83849745,49,126.5,FWD,
8000007,Sam Docherty,CAR,HAW,Start,12010,84.6,27.25991551,57.3,139.1,MID,DEF
8000022,Jacob Weitering,CAR,HAW,Start,9580,63.3,21.12569102,42.2,105.6,DEF,
8000053,Sam Frost,HAW,CAR,Not Named,6000,0,16.76637176,-16.8,33.5,DEF,
8000099,Zac Williams,CAR,HAW,Start,8250,59.5,25.68656915,33.8,110.9,FWD,
8000147,Adam Saad,CAR,HAW,Start,10900,69.2,17.93122144,51.3,105.1,DEF,
8000167,Mitch McGovern,CAR,HAW,Start,10080,65.8,19.55944651,46.2,104.9,DEF,
8000231,George Hewett,CAR,HAW,Start,14000,96.5,24.13965356,72.4,144.8,MID,
8000355,Karl Amon,HAW,CAR,Start,13450,89.5,25.46550361,64,140.4,DEF,
8000365,Jarman Impey,HAW,CAR,Start,10170,69.3,22.68480159,46.6,114.7,DEF,
8000379,Blake Acres,CAR,HAW,Start,12780,81.9,23.00452931,58.9,127.9,MID,
8000431,Luke Breust,HAW,CAR,Not Named,6170,0,22.74310485,-22.7,45.5,FWD,
8000437,Jack Gunston,HAW,CAR,Start,8000,0,28.46694189,-28.5,56.9,FWD,
8000438,Blake Hardwick,HAW,CAR,Start,9880,58.1,22.18550648,35.9,102.5,FWD,DEF
8000451,James Sicily,HAW,CAR,Start,13500,90.2,27.21153485,63,144.6,DEF,
8000454,Marc Pittonet,CAR,HAW,Not Named,10730,0,17.8551908,-17.9,35.7,RK,
8000462,Orazio Fantasia,CAR,HAW,Not Named,6000,0,25.22246462,-25.2,50.4,FWD,
8000537,Nick Haynes,CAR,HAW,Start,9800,67.9,23.65601955,44.2,115.2,DEF,
8000626,Tom Barrass,HAW,CAR,Start,7920,58.4,21.51112348,36.9,101.4,DEF,
8000637,Jack Silvagni,CAR,HAW,Start,10490,66.5,22.81652752,43.7,112.1,DEF,
8000691,Mabior Chol,HAW,CAR,Start,7970,50.3,19.79091806,30.5,89.9,FWD,RK
