ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000058,James Harmes,WBD,FRE,Start,10700,69.9,25.68546436129459,44.2,121.3,MID,
8000065,Oscar McDonald,FRE,WBD,Not Named,6000,0,19.124844833945204,-19.1,38.2,DEF,
8000086,Rory Lobb,WBD,FRE,Start,9810,60.5,20.821890565797347,39.7,102.1,DEF,
8000223,Adam Treloar,WBD,FRE,Not Named,16540,0,22.30041520361,-22.3,44.6,MID,
8000256,Nat Fyfe,FRE,WBD,Not Named,7820,0,26.519696109296355,-26.5,53,MID,FWD
8000274,Michael Walters,FRE,WBD,Not Named,6400,0,26.764936704295106,-26.8,53.5,FWD,
8000278,Marcus Bontempelli,WBD,FRE,Not Named,16300,0,23.81298592083382,-23.8,47.6,MID,
8000286,Jason Johannisen,WBD,FRE,Not Named,12560,0,23.6965664857375,-23.7,47.4,DEF,
8000288,Tom Liberatore,WBD,FRE,Start,15270,98.1,25.464877520365693,72.6,149,MID,
8000301,Alex Pearce,FRE,WBD,Start,6000,45.3,16.879256213547464,28.4,79.1,DEF,
8000434,Taylor Duryea,WBD,FRE,Not Named,9310,0,19.986214025589188,-20,40,DEF,
8000455,James Aish,FRE,WBD,Not Named,6600,0,22.92679412929945,-22.9,45.9,DEF,
8000536,Bailey Dale,WBD,FRE,Start,13390,87.5,27.744295057687168,59.8,143,DEF,
8000554,Liam Jones,WBD,FRE,Start,7130,43.4,18.41349278159661,25,80.2,DEF,
8000597,Bailey Williams,WBD,FRE,Start,10580,72.2,18.977217744212766,53.2,110.2,DEF,
8000607,Corey Wagner,FRE,WBD,Start,10630,67.5,22.495786158515624,45,112.5,DEF,
8000621,Matthew Kennedy,WBD,FRE,Start,12630,81.3,27.112814003632902,54.2,135.5,MID,
8000761,Brennan Cox,FRE,WBD,Start,6600,51.9,22.007544471441484,29.9,95.9,DEF,
8000762,Sean Darcy,FRE,WBD,Not Named,11830,0,25.32059821393628,-25.3,50.6,RK,
8000767,Luke Ryan,FRE,WBD,Start,13540,87,27.374076033727867,59.6,141.7,DEF,
8000774,Ryan Gardner,WBD,FRE,Not Named,6000,0,19.179694148610725,-19.2,38.4,DEF,
8000780,Quinton Narkle,FRE,WBD,Not Named,6000,0,28.805653336808746,-28.8,57.6,FWD,MID
8000790,Will Brodie,FRE,WBD,Not Named,9810,0,26.716652574898426,-26.7,53.4,MID,
8000811,Jaeger O'Meara,FRE,WBD,Start,12620,72.8,23.256517957099824,49.5,119.3,MID,
8000854,Shai Bolton,FRE,WBD,Start,9810,62.7,25.242718278854692,37.5,113.2,FWD,MID
8000899,Tim English,WBD,FRE,Start,14400,95.9,27.526868358966862,68.4,151,RK,
8000934,Bailey Banfield,FRE,WBD,Start,7680,53.7,24.231749354259936,29.5,102.2,FWD,
