Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %,Exclude,Date
7001594,PF,OG Anunoby,New York Knicks,Memphis Grizzlies,12120,29.63,19.42,IN STARTING LINEUP,35.25,4,,2802025
7001594,SF,OG Anunoby,New York Knicks,Memphis Grizzlies,12120,29.63,19.42,IN STARTING LINEUP,35.25,4,,2802025
7001598,C,Jarrett Allen,Cleveland Cavaliers,Boston Celtics,12620,33.21,21,IN STARTING LINEUP,18,1,,2802025
7001610,C,Luke Kornet,Boston Celtics,Cleveland Cavaliers,7760,16.59,16.67,,11.75,1,,2802025
7022287,SG,Damion Lee,Phoenix Suns,New Orleans Pelicans,6000,6.05,7.58,,0,0,,2802025
7022287,SF,Damion Lee,Phoenix Suns,New Orleans Pelicans,6000,6.05,7.58,,0,0,,2802025
7022296,PG,Luka Doncic,Los Angeles Lakers,LA Clippers,20630,53.97,60.5,,45.5,2,,2802025
7022297,C,Jaren Jackson,Memphis Grizzlies,New York Knicks,14820,38.9,37.83,IN STARTING LINEUP,32.25,5,,2802025
7022297,PF,Jaren Jackson,Memphis Grizzlies,New York Knicks,14820,38.9,37.83,IN STARTING LINEUP,32.25,5,,2802025
7022300,SG,Kevin Huerter,Chicago Bulls,Toronto Raptors,8040,17.1,27.5,,25.25,1,,2802025
7022302,SG,Collin Sexton,Utah Jazz,Minnesota Timberwolves,11230,29.36,23.92,IN STARTING LINEUP,19.75,1,,2802025
7022302,PG,Collin Sexton,Utah Jazz,Minnesota Timberwolves,11230,29.36,23.92,IN STARTING LINEUP,19.75,1,,2802025
7022307,PG,Jevon Carter,Chicago Bulls,Toronto Raptors,6000,7.19,7.75,,0,0,,2802025
7022307,SG,Jevon Carter,Chicago Bulls,Toronto Raptors,6000,7.19,7.75,,0,0,,2802025
7022308,SG,Anfernee Simons,Portland Trail Blazers,Brooklyn Nets,14410,31.95,37.08,IN STARTING LINEUP,28.75,4,,2802025
7022308,PG,Anfernee Simons,Portland Trail Blazers,Brooklyn Nets,14410,31.95,37.08,IN STARTING LINEUP,28.75,4,,2802025
7022310,SF,Michael Porter,Denver Nuggets,Detroit Pistons,14800,33.37,32.75,IN STARTING LINEUP,42.75,2,,2802025
7022310,PF,Michael Porter,Denver Nuggets,Detroit Pistons,14800,33.37,32.75,IN STARTING LINEUP,42.75,2,,2802025
7022311,C,Marvin Bagley,Memphis Grizzlies,New York Knicks,6000,9.55,9,,0,0,,2802025
7022314,PG,Bruce Brown,New Orleans Pelicans,Phoenix Suns,6290,16.55,14.33,IN STARTING LINEUP,23,55,,2802025
7022314,SF,Bruce Brown,New Orleans Pelicans,Phoenix Suns,6290,16.55,14.33,IN STARTING LINEUP,23,55,,2802025
7022321,SF,Svi Mykhailiuk,Utah Jazz,Minnesota Timberwolves,6660,17.53,14.5,,0,0,,2802025
7022321,SG,Svi Mykhailiuk,Utah Jazz,Minnesota Timberwolves,6660,17.53,14.5,,0,0,,2802025
7022324,SG,Shake Milton,Los Angeles Lakers,LA Clippers,6000,12.12,6.08,,0,0,,2802025
7022324,PG,Shake Milton,Los Angeles Lakers,LA Clippers,6000,12.12,6.08,,0,0,,2802025
7022332,PG,Jalen Brunson,New York Knicks,Memphis Grizzlies,17480,42.5,41,IN STARTING LINEUP,48.25,2,,2802025
7022333,SG,Landry Shamet,New York Knicks,Memphis Grizzlies,6000,6.45,5.42,,10.5,0,,2802025
7022333,SF,Landry Shamet,New York Knicks,Memphis Grizzlies,6000,6.45,5.42,,10.5,0,,2802025
7022334,PG,Trae Young,Atlanta Hawks,Oklahoma City Thunder,18130,46.18,43.42,IN STARTING LINEUP,47.75,2,,2802025
7022335,SF,Mikal Bridges,New York Knicks,Memphis Grizzlies,12850,30.01,28.42,IN STARTING LINEUP,26,2,,2802025
7022335,SG,Mikal Bridges,New York Knicks,Memphis Grizzlies,12850,30.01,28.42,IN STARTING LINEUP,26,2,,2802025
7022343,PF,Jarred Vanderbilt,Los Angeles Lakers,LA Clippers,6000,13.52,11.5,,11.25,0,,2802025
7022346,PG,Donte DiVincenzo,Minnesota Timberwolves,Utah Jazz,12340,24.28,33.5,,36.25,0,,2802025
7022347,C,Mitchell Robinson,New York Knicks,Memphis Grizzlies,6000,0,0,,13.75,0,,2802025
7022352,PG,Shai Gilgeous-Alexander,Oklahoma City Thunder,Atlanta Hawks,20430,52.27,59.83,IN STARTING LINEUP,47.25,20,,2802025
7022366,SG,Duncan Robinson,Miami Heat,Indiana Pacers,8180,19.55,19.67,,33,11,,2802025
7022376,PF,Kenrich Williams,Oklahoma City Thunder,Atlanta Hawks,6000,13.28,6,,17,0,,2802025
7022379,C,Isaiah Hartenstein,Oklahoma City Thunder,Atlanta Hawks,13100,34.48,22.33,,41,0,,2802025
7022416,C,Drew Eubanks,LA Clippers,Los Angeles Lakers,6000,13.99,5.33,,0,0,,2802025
7022447,PG,Gabe Vincent,Los Angeles Lakers,LA Clippers,6000,11.2,6.08,,23.25,0,,2802025
7022447,SG,Gabe Vincent,Los Angeles Lakers,LA Clippers,6000,11.2,6.08,,23.25,0,,2802025
7022478,SF,Haywood Highsmith,Miami Heat,Indiana Pacers,6000,15.75,18.33,,20.75,1,,2802025
7022478,PF,Haywood Highsmith,Miami Heat,Indiana Pacers,6000,15.75,18.33,,20.75,1,,2802025
7022498,PG,Ty Jerome,Cleveland Cavaliers,Boston Celtics,9580,22.51,34,,20.5,1,,2802025
7022504,PG,Darius Garland,Cleveland Cavaliers,Boston Celtics,14140,37.2,26.33,IN STARTING LINEUP,34.75,1,,2802025
7022506,SG,Coby White,Chicago Bulls,Toronto Raptors,13050,31.7,34.5,IN STARTING LINEUP,41.5,3,,2802025
7022506,SF,Coby White,Chicago Bulls,Toronto Raptors,13050,31.7,34.5,IN STARTING LINEUP,41.5,3,,2802025
7022510,C,Jaxson Hayes,Los Angeles Lakers,LA Clippers,7720,16.02,19.42,,12.25,1,,2802025
7022511,SF,Cam Reddish,Los Angeles Lakers,LA Clippers,6000,9.6,5.58,,0,0,,2802025
7022511,SG,Cam Reddish,Los Angeles Lakers,LA Clippers,6000,9.6,5.58,,0,0,,2802025
7022512,SG,Talen Horton-Tucker,Chicago Bulls,Toronto Raptors,6000,10.95,3.17,,0,0,,2802025
7022512,SF,Talen Horton-Tucker,Chicago Bulls,Toronto Raptors,6000,10.95,3.17,,0,0,,2802025
7022526,SF,De'Andre Hunter,Cleveland Cavaliers,Boston Celtics,9540,27.73,22.92,,22.75,0,,2802025
7022526,PF,De'Andre Hunter,Cleveland Cavaliers,Boston Celtics,9540,27.73,22.92,,22.75,0,,2802025
7022528,SG,Terance Mann,Atlanta Hawks,Oklahoma City Thunder,7430,14.39,18.08,,24.75,1,,2802025
7022528,PG,Terance Mann,Atlanta Hawks,Oklahoma City Thunder,7430,14.39,18.08,,24.75,1,,2802025
7022532,PG,Ja Morant,Memphis Grizzlies,New York Knicks,15930,39.4,43,IN STARTING LINEUP,40.5,7,,2802025
7022535,PF,Bol Bol,Phoenix Suns,New Orleans Pelicans,10110,14.22,26.25,IN STARTING LINEUP,37.75,28,,2802025
7022536,PG,Tyler Herro,Miami Heat,Indiana Pacers,16750,41.39,47.42,IN STARTING LINEUP,46.25,10,,2802025
7022537,C,Nic Claxton,Brooklyn Nets,Portland Trail Blazers,12140,27.17,29.92,IN STARTING LINEUP,26.75,0,,2802025
7022540,SG,Nickeil Alexander-Walker,Minnesota Timberwolves,Utah Jazz,10660,19.1,27.58,IN STARTING LINEUP,22,19,,2802025
7022540,SF,Nickeil Alexander-Walker,Minnesota Timberwolves,Utah Jazz,10660,19.1,27.58,IN STARTING LINEUP,22,19,,2802025
7022543,SF,RJ Barrett,Toronto Raptors,Chicago Bulls,16040,40.23,34.5,IN STARTING LINEUP,37.75,2,,2802025
7022543,SG,RJ Barrett,Toronto Raptors,Chicago Bulls,16040,40.23,34.5,IN STARTING LINEUP,37.75,2,,2802025
7022545,PF,Cameron Johnson,Brooklyn Nets,Portland Trail Blazers,12540,31.97,31.08,IN STARTING LINEUP,28.5,5,,2802025
7022545,SF,Cameron Johnson,Brooklyn Nets,Portland Trail Blazers,12540,31.97,31.08,IN STARTING LINEUP,28.5,5,,2802025
7022549,PF,Brandon Clarke,Memphis Grizzlies,New York Knicks,7030,18.2,19.83,,22.25,2,,2802025
7022549,C,Brandon Clarke,Memphis Grizzlies,New York Knicks,7030,18.2,19.83,,22.25,2,,2802025
7022564,PF,Dean Wade,Cleveland Cavaliers,Boston Celtics,6650,17.49,11.58,,10.75,0,,2802025
7022564,C,Dean Wade,Cleveland Cavaliers,Boston Celtics,6650,17.49,11.58,,10.75,0,,2802025
7022568,C,Naz Reid,Minnesota Timberwolves,Utah Jazz,16880,29.15,36.67,IN STARTING LINEUP,59.75,6,,2802025
7022568,PF,Naz Reid,Minnesota Timberwolves,Utah Jazz,16880,29.15,36.67,IN STARTING LINEUP,59.75,6,,2802025
7022569,SF,Luguentz Dort,Oklahoma City Thunder,Atlanta Hawks,8100,21.23,11.92,IN STARTING LINEUP,33.5,0,,2802025
7022569,SG,Luguentz Dort,Oklahoma City Thunder,Atlanta Hawks,8100,21.23,11.92,IN STARTING LINEUP,33.5,0,,2802025
7022571,SG,John Konchar,Memphis Grizzlies,New York Knicks,6000,10.11,1.17,,0,0,,2802025
7022571,SF,John Konchar,Memphis Grizzlies,New York Knicks,6000,10.11,1.17,,0,0,,2802025
7022573,SG,Amir Coffey,LA Clippers,Los Angeles Lakers,6850,17.09,22.5,,9.25,1,,2802025
7022573,SF,Amir Coffey,LA Clippers,Los Angeles Lakers,6850,17.09,22.5,,9.25,1,,2802025
7022575,SG,Garrison Mathews,Atlanta Hawks,Oklahoma City Thunder,6000,14.06,4.75,,0,0,,2802025
7022575,SF,Garrison Mathews,Atlanta Hawks,Oklahoma City Thunder,6000,14.06,4.75,,0,0,,2802025
7022583,SF,Max Strus,Cleveland Cavaliers,Boston Celtics,9330,21.34,24.92,IN STARTING LINEUP,10,3,,2802025
7022583,SG,Max Strus,Cleveland Cavaliers,Boston Celtics,9330,21.34,24.92,IN STARTING LINEUP,10,3,,2802025
7022584,SF,Javonte Green,Cleveland Cavaliers,Boston Celtics,6000,14.93,15.17,,0,0,,2802025
7022584,PF,Javonte Green,Cleveland Cavaliers,Boston Celtics,6000,14.93,15.17,,0,0,,2802025
7022675,PG,Payton Pritchard,Boston Celtics,Cleveland Cavaliers,11260,27.38,27.5,,9.5,2,,2802025
7022676,SG,Desmond Bane,Memphis Grizzlies,New York Knicks,15150,36.96,40.5,IN STARTING LINEUP,45.5,2,,2802025
7022676,SF,Desmond Bane,Memphis Grizzlies,New York Knicks,15150,36.96,40.5,IN STARTING LINEUP,45.5,2,,2802025
7022677,SF,Aaron Nesmith,Indiana Pacers,Miami Heat,8410,17.55,26.25,IN STARTING LINEUP,20,12,,2802025
7022677,SG,Aaron Nesmith,Indiana Pacers,Miami Heat,8410,17.55,26.25,IN STARTING LINEUP,20,12,,2802025
7022683,C,Paul Reed,Detroit Pistons,Denver Nuggets,6000,11.77,9.25,,20,0,,2802025
7022686,PF,Obi Toppin,Indiana Pacers,Miami Heat,9170,19.98,18.75,,8.25,0,,2802025
7022686,C,Obi Toppin,Indiana Pacers,Miami Heat,9170,19.98,18.75,,8.25,0,,2802025
7022687,SF,Isaac Okoro,Cleveland Cavaliers,Boston Celtics,6000,13.38,15.92,,11.25,0,,2802025
7022687,PF,Isaac Okoro,Cleveland Cavaliers,Boston Celtics,6000,13.38,15.92,,11.25,0,,2802025
7022691,C,Onyeka Okongwu,Atlanta Hawks,Oklahoma City Thunder,13460,29.27,35.33,IN STARTING LINEUP,44.75,1,,2802025
7022698,SF,Jaden McDaniels,Minnesota Timberwolves,Utah Jazz,13490,26.81,39.75,IN STARTING LINEUP,45.5,6,,2802025
7022702,C,Precious Achiuwa,New York Knicks,Memphis Grizzlies,9530,19.6,16.75,,4.25,1,,2802025
7022702,PF,Precious Achiuwa,New York Knicks,Memphis Grizzlies,9530,19.6,16.75,,4.25,1,,2802025
7022703,C,Jalen Smith,Chicago Bulls,Toronto Raptors,10080,18.76,11.75,,16.5,1,,2802025
7022704,PG,Tyrese Haliburton,Indiana Pacers,Miami Heat,18600,41,59.08,IN STARTING LINEUP,47,2,,2802025
7022706,C,Xavier Tillman,Boston Celtics,Cleveland Cavaliers,6000,3.84,1,,0,0,,2802025
7022706,PF,Xavier Tillman,Boston Celtics,Cleveland Cavaliers,6000,3.84,1,,0,0,,2802025
7022707,PG,Tre Jones,Chicago Bulls,Toronto Raptors,6400,14.32,17.42,,16.25,0,,2802025
7022711,SG,Sam Merrill,Cleveland Cavaliers,Boston Celtics,6000,14.24,13.08,,9.25,0,,2802025
7022713,C,Nick Richards,Phoenix Suns,New Orleans Pelicans,9050,23.37,23.83,IN STARTING LINEUP,39.5,26,,2802025
7022714,C,Isaiah Stewart,Detroit Pistons,Denver Nuggets,7490,18.36,16.33,,17.75,0,,2802025
7022716,PF,Zeke Nnaji,Denver Nuggets,Detroit Pistons,6840,6.69,11.75,IN STARTING LINEUP,20.5,7,,2802025
7022716,C,Zeke Nnaji,Denver Nuggets,Detroit Pistons,6840,6.69,11.75,IN STARTING LINEUP,20.5,7,,2802025
7022717,PG,Immanuel Quickley,Toronto Raptors,Chicago Bulls,14120,30.11,35.83,IN STARTING LINEUP,37.75,6,,2802025
7022723,PF,Lamar Stevens,Memphis Grizzlies,New York Knicks,6000,0,0,,0,0,,2802025
7022723,SF,Lamar Stevens,Memphis Grizzlies,New York Knicks,6000,0,0,,0,0,,2802025
7022742,PG,Killian Hayes,Brooklyn Nets,Portland Trail Blazers,9380,24.7,30.92,IN STARTING LINEUP,31,1,,2802025
7022746,PF,KJ Martin,Utah Jazz,Minnesota Timberwolves,6560,14.15,22.08,,19.5,1,,2802025
7022797,C,Day'Ron Sharpe,Brooklyn Nets,Portland Trail Blazers,9750,22.06,32.33,,17.75,2,,2802025
7022800,PG,Cam Thomas,Brooklyn Nets,Portland Trail Blazers,12210,35.08,33.58,IN STARTING LINEUP,18.5,3,,2802025
7022803,PG,Jaden Springer,Utah Jazz,Minnesota Timberwolves,6000,5.06,9.92,,2.25,0,,2802025
7022803,SG,Jaden Springer,Utah Jazz,Minnesota Timberwolves,6000,5.06,9.92,,2.25,0,,2802025
7022805,PG,Miles McBride,New York Knicks,Memphis Grizzlies,7090,18.66,10.75,,32,0,,2802025
7022805,SG,Miles McBride,New York Knicks,Memphis Grizzlies,7090,18.66,10.75,,32,0,,2802025
7022808,SF,Scottie Barnes,Toronto Raptors,Chicago Bulls,16660,43.83,34.17,IN STARTING LINEUP,47,4,,2802025
7022808,PG,Scottie Barnes,Toronto Raptors,Chicago Bulls,16660,43.83,34.17,IN STARTING LINEUP,47,4,,2802025
7022809,PG,Dalano Banton,Portland Trail Blazers,Brooklyn Nets,6130,16.14,5.83,,35,19,,2802025
7022809,SG,Dalano Banton,Portland Trail Blazers,Brooklyn Nets,6130,16.14,5.83,,35,19,,2802025
7022811,PF,Evan Mobley,Cleveland Cavaliers,Boston Celtics,15410,39.36,45.75,IN STARTING LINEUP,40,4,,2802025
7022811,C,Evan Mobley,Cleveland Cavaliers,Boston Celtics,15410,39.36,45.75,IN STARTING LINEUP,40,4,,2802025
7022812,PG,Cade Cunningham,Detroit Pistons,Denver Nuggets,19350,49.86,42,IN STARTING LINEUP,25.25,18,,2802025
7022813,C,Luka Garza,Minnesota Timberwolves,Utah Jazz,6000,6.44,9.08,,23.25,0,,2802025
7022816,SF,Ayo Dosunmu,Chicago Bulls,Toronto Raptors,9970,26.24,23.92,,21.75,0,,2802025
7022816,PF,Ayo Dosunmu,Chicago Bulls,Toronto Raptors,9970,26.24,23.92,,21.75,0,,2802025
7022831,SG,Keon Johnson,Brooklyn Nets,Portland Trail Blazers,9820,20.46,27.58,,18.5,6,,2802025
7022831,PG,Keon Johnson,Brooklyn Nets,Portland Trail Blazers,9820,20.46,27.58,,18.5,6,,2802025
7022834,SF,Trey Murphy,New Orleans Pelicans,Phoenix Suns,15430,38.65,34.25,IN STARTING LINEUP,28.75,23,,2802025
7022834,SG,Trey Murphy,New Orleans Pelicans,Phoenix Suns,15430,38.65,34.25,IN STARTING LINEUP,28.75,23,,2802025
7022836,PG,Davion Mitchell,Miami Heat,Indiana Pacers,9260,17.53,22.58,IN STARTING LINEUP,29.25,1,,2802025
7022837,C,Neemias Queta,Boston Celtics,Cleveland Cavaliers,6000,12.03,7.67,,0,0,,2802025
7022838,SF,Ziaire Williams,Brooklyn Nets,Portland Trail Blazers,9960,21.02,26.58,IN STARTING LINEUP,9,7,,2802025
