Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %,Exclude,Date
7000814,PG,Patty Mills,LA Clippers,Detroit Pistons,6000,8.19,4.17,,0,0,,5032025
7000823,PF,Jae Crowder,Sacramento Kings,Denver Nuggets,6000,7.54,2.92,,0,0,,5032025
7000823,C,Jae Crowder,Sacramento Kings,Denver Nuggets,6000,7.54,2.92,,0,0,,5032025
7000845,PG,Jrue Holiday,Boston Celtics,Portland Trail Blazers,9370,24.66,19.08,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7000845,SG,Jrue Holiday,Boston Celtics,Portland Trail Blazers,9370,24.66,19.08,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7000875,SG,Jordan Clarkson,Utah Jazz,Washington Wizards,12300,28.77,28.75,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7000907,PF,Jerami Grant,Portland Trail Blazers,Boston Celtics,10340,26.38,32.08,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001066,C,Taj Gibson,Charlotte Hornets,Minnesota Timberwolves,6000,9.8,13,,0,0,,5032025
7001091,SF,Andrew Wiggins,Miami Heat,Cleveland Cavaliers,12460,31,33.83,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001137,PF,Joe Ingles,Minnesota Timberwolves,Charlotte Hornets,6000,3.72,5.67,,0,0,,5032025
7001218,C,Tristan Thompson,Cleveland Cavaliers,Miami Heat,6000,6.42,3.92,,0,0,,5032025
7001238,C,DeAndre Jordan,Denver Nuggets,Sacramento Kings,8000,11.35,8,,0,0,,5032025
7001339,C,Kristaps Porzingis,Boston Celtics,Portland Trail Blazers,14490,35.99,28.08,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001416,C,Dario Saric,Denver Nuggets,Sacramento Kings,6000,10.68,8.83,,0,0,,5032025
7001416,PF,Dario Saric,Denver Nuggets,Sacramento Kings,6000,10.68,8.83,,0,0,,5032025
7001439,PF,Skal Labissiere,Sacramento Kings,Denver Nuggets,6000,2.75,2.75,,0,0,,5032025
7001501,SF,Torrey Craig,Boston Celtics,Portland Trail Blazers,6500,10.48,4,,0,0,,5032025
7001501,PF,Torrey Craig,Boston Celtics,Portland Trail Blazers,6500,10.48,4,,0,0,,5032025
7001561,PF,John Collins,Utah Jazz,Washington Wizards,13890,35.8,37.83,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001561,C,John Collins,Utah Jazz,Washington Wizards,13890,35.8,37.83,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001575,SF,Lauri Markkanen,Utah Jazz,Washington Wizards,13560,32.55,26.67,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7001585,PF,Jayson Tatum,Boston Celtics,Portland Trail Blazers,19860,49.87,55.25,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022302,SG,Collin Sexton,Utah Jazz,Washington Wizards,11150,29.11,16.42,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022302,PG,Collin Sexton,Utah Jazz,Washington Wizards,11150,29.11,16.42,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022345,C,Robert Williams,Portland Trail Blazers,Boston Celtics,7460,18.95,20.42,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022376,PF,Kenrich Williams,Oklahoma City Thunder,Memphis Grizzlies,6000,13.35,14.33,,0,1,,5032025
7022523,SF,Matisse Thybulle,Portland Trail Blazers,Boston Celtics,6000,0,0,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022536,PG,Tyler Herro,Miami Heat,Cleveland Cavaliers,16450,41.28,39.17,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,0,0,,5032025
7022584,SF,Javonte Green,Cleveland Cavaliers,Miami Heat,6000,15.07,21,,0,0,,5032025
7022584,PF,Javonte Green,Cleveland Cavaliers,Miami Heat,6000,15.07,21,,0,0,,5032025
7022610,C,Vlatko Cancar,Denver Nuggets,Sacramento Kings,6000,5.13,6.42,,0,0,,5032025
