Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %,Exclude,Date
7022535,PF,Bol Bol,Phoenix Suns,Houston Rockets,6000,11.66,39.17,IN STARTING LINEUP,26,80,,12022025
7023257,PG,Rob Dillingham,Minnesota Timberwolves,Milwaukee Bucks,6000,11.28,14.08,,2.75,30,,12022025
7023257,SG,Rob Dillingham,Minnesota Timberwolves,Milwaukee Bucks,6000,11.28,14.08,,2.75,30,,12022025
7022809,SF,Dalano Banton,Portland Trail Blazers,Denver Nuggets,6380,16.79,14.58,,24.25,29,,12022025
7022809,SG,Dalano Banton,Portland Trail Blazers,Denver Nuggets,6380,16.79,14.58,,24.25,29,,12022025
7000848,PG,Elfrid Payton,Charlotte Hornets,Orlando Magic,8330,21.91,12,IN STARTING LINEUP,21,21,,12022025
7022992,PG,Ryan Rollins,Milwaukee Bucks,Minnesota Timberwolves,6000,10.44,7,IN STARTING LINEUP,16.25,20,,12022025
7001366,PG,Tyus Jones,Phoenix Suns,Houston Rockets,9920,25.6,35.5,IN STARTING LINEUP,24.75,19,,12022025
7001585,SF,Jayson Tatum,Boston Celtics,San Antonio Spurs,19210,50.54,45.33,IN STARTING LINEUP,64.5,19,,12022025
7001585,PF,Jayson Tatum,Boston Celtics,San Antonio Spurs,19210,50.54,45.33,IN STARTING LINEUP,64.5,19,,12022025
7022540,SG,Nickeil Alexander-Walker,Minnesota Timberwolves,Milwaukee Bucks,8290,18.32,25.83,IN STARTING LINEUP,18.25,19,,12022025
7022540,PG,Nickeil Alexander-Walker,Minnesota Timberwolves,Milwaukee Bucks,8290,18.32,25.83,IN STARTING LINEUP,18.25,19,,12022025
7023310,PF,Jonathan Mogbo,Toronto Raptors,Cleveland Cavaliers,8610,15.35,24.75,IN STARTING LINEUP,19.75,18,,12022025
7023310,C,Jonathan Mogbo,Toronto Raptors,Cleveland Cavaliers,8610,15.35,24.75,IN STARTING LINEUP,19.75,18,,12022025
7001037,C,Al Horford,Boston Celtics,San Antonio Spurs,8410,21.1,21.75,IN STARTING LINEUP,27.5,17,,12022025
7001037,PF,Al Horford,Boston Celtics,San Antonio Spurs,8410,21.1,21.75,IN STARTING LINEUP,27.5,17,,12022025
7000801,SF,Kawhi Leonard,LA Clippers,Memphis Grizzlies,13730,28.72,31.5,,43.25,16,,12022025
7000801,PF,Kawhi Leonard,LA Clippers,Memphis Grizzlies,13730,28.72,31.5,,43.25,16,,12022025
7000905,SF,Paul George,Philadelphia 76ers,Brooklyn Nets,14080,34.15,26.08,IN STARTING LINEUP,24,15,,12022025
7000905,SG,Paul George,Philadelphia 76ers,Brooklyn Nets,14080,34.15,26.08,IN STARTING LINEUP,24,15,,12022025
7001138,SG,Alec Burks,Miami Heat,Oklahoma City Thunder,6000,13.04,25.83,,29.75,15,,12022025
7001171,PG,Stephen Curry,Golden State Warriors,Dallas Mavericks,17070,42.25,50.92,IN STARTING LINEUP,47.25,14,,12022025
7001171,SG,Stephen Curry,Golden State Warriors,Dallas Mavericks,17070,42.25,50.92,IN STARTING LINEUP,47.25,14,,12022025
7001500,SG,Derrick White,Boston Celtics,San Antonio Spurs,12330,32.44,27.5,IN STARTING LINEUP,41.75,14,,12022025
7001500,PG,Derrick White,Boston Celtics,San Antonio Spurs,12330,32.44,27.5,IN STARTING LINEUP,41.75,14,,12022025
7022677,SF,Aaron Nesmith,Indiana Pacers,Washington Wizards,6370,15.6,11.83,IN STARTING LINEUP,15.25,14,,12022025
7022677,SG,Aaron Nesmith,Indiana Pacers,Washington Wizards,6370,15.6,11.83,IN STARTING LINEUP,15.25,14,,12022025
7023019,PF,Jalen Williams,Oklahoma City Thunder,Miami Heat,15370,40.28,36.58,IN STARTING LINEUP,31.5,14,,12022025
7023019,SF,Jalen Williams,Oklahoma City Thunder,Miami Heat,15370,40.28,36.58,IN STARTING LINEUP,31.5,14,,12022025
7001210,PF,Kevin Durant,Phoenix Suns,Houston Rockets,17040,45.1,42.58,IN STARTING LINEUP,58.25,13,,12022025
7022352,PG,Shai Gilgeous-Alexander,Oklahoma City Thunder,Miami Heat,20360,53.66,50.5,IN STARTING LINEUP,57.25,13,,12022025
7022855,C,Alperen Sengun,Houston Rockets,Phoenix Suns,16530,43.42,32.17,IN STARTING LINEUP,47.25,13,,12022025
