Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %,Exclude,Date
7001531,SF,Royce O'Neale,Phoenix Suns,San Antonio Spurs,10450,22.71,22.83,IN STARTING LINEUP,46,0,,20022025
7001531,PF,Royce O'Neale,Phoenix Suns,San Antonio Spurs,10450,22.71,22.83,IN STARTING LINEUP,46,0,,20022025
7001534,PF,Kyle Kuzma,Milwaukee Bucks,LA Clippers,12950,27.82,31,IN STARTING LINEUP,22.75,2,,20022025
7001534,SF,Kyle Kuzma,Milwaukee Bucks,LA Clippers,12950,27.82,31,IN STARTING LINEUP,22.75,2,,20022025
7001565,SG,Donovan Mitchell,Cleveland Cavaliers,Brooklyn Nets,15770,39.47,18.83,IN STARTING LINEUP,36.75,3,,20022025
7001565,PG,Donovan Mitchell,Cleveland Cavaliers,Brooklyn Nets,15770,39.47,18.83,IN STARTING LINEUP,36.75,3,,20022025
7001572,PF,Guerschon Yabusele,Philadelphia 76ers,Boston Celtics,9450,23.58,18.33,,16,1,,20022025
7001572,C,Guerschon Yabusele,Philadelphia 76ers,Boston Celtics,9450,23.58,18.33,,16,1,,20022025
7001585,PF,Jayson Tatum,Boston Celtics,Philadelphia 76ers,18850,49.6,33.58,IN STARTING LINEUP,48.25,2,,20022025
7001589,C,Zach Collins,Chicago Bulls,New York Knicks,6000,11.8,8.25,,13.75,0,,20022025
7001593,SG,Luke Kennard,Memphis Grizzlies,Indiana Pacers,7600,19.86,14.67,,14,0,,20022025
7001593,PG,Luke Kennard,Memphis Grizzlies,Indiana Pacers,7600,19.86,14.67,,14,0,,20022025
7001595,PF,Jonathan Isaac,Orlando Magic,Atlanta Hawks,6680,16.8,13.75,,3.25,3,,20022025
7001595,C,Jonathan Isaac,Orlando Magic,Atlanta Hawks,6680,16.8,13.75,,3.25,3,,20022025
7001598,C,Jarrett Allen,Cleveland Cavaliers,Brooklyn Nets,14170,33.88,39.92,IN STARTING LINEUP,45.5,0,,20022025
7001610,C,Luke Kornet,Boston Celtics,Philadelphia 76ers,6320,16.42,19.42,,26.75,0,,20022025
7022287,SG,Damion Lee,Phoenix Suns,San Antonio Spurs,6000,6.05,7.58,,0,0,,20022025
7022287,SF,Damion Lee,Phoenix Suns,San Antonio Spurs,6000,6.05,7.58,,0,0,,20022025
7022297,C,Jaren Jackson,Memphis Grizzlies,Indiana Pacers,15900,39.11,25.75,IN STARTING LINEUP,36.75,4,,20022025
7022297,PF,Jaren Jackson,Memphis Grizzlies,Indiana Pacers,15900,39.11,25.75,IN STARTING LINEUP,36.75,4,,20022025
7022300,SG,Kevin Huerter,Chicago Bulls,New York Knicks,6250,16.46,13.92,,15.25,0,,20022025
7022307,PG,Jevon Carter,Chicago Bulls,New York Knicks,6000,7.13,12.75,,0,0,,20022025
7022307,SG,Jevon Carter,Chicago Bulls,New York Knicks,6000,7.13,12.75,,0,0,,20022025
7022308,SG,Anfernee Simons,Portland Trail Blazers,Los Angeles Lakers,13700,31.78,32.33,IN STARTING LINEUP,25,4,,20022025
7022308,PG,Anfernee Simons,Portland Trail Blazers,Los Angeles Lakers,13700,31.78,32.33,IN STARTING LINEUP,25,4,,20022025
7022309,SG,Gary Trent,Milwaukee Bucks,LA Clippers,9720,17.9,18.42,,13.5,1,,20022025
7022309,SF,Gary Trent,Milwaukee Bucks,LA Clippers,9720,17.9,18.42,,13.5,1,,20022025
7022310,SF,Michael Porter,Denver Nuggets,Charlotte Hornets,15940,33.59,54.83,IN STARTING LINEUP,23.75,0,,20022025
7022310,PF,Michael Porter,Denver Nuggets,Charlotte Hornets,15940,33.59,54.83,IN STARTING LINEUP,23.75,0,,20022025
7022311,C,Marvin Bagley,Memphis Grizzlies,Indiana Pacers,6890,9.55,9,,0,0,,20022025
7022322,PF,Miles Bridges,Charlotte Hornets,Denver Nuggets,14990,38,36.75,IN STARTING LINEUP,74.75,30,,20022025
7022324,SG,Shake Milton,Los Angeles Lakers,Portland Trail Blazers,6000,12.62,10.5,,2.5,0,,20022025
7022324,PG,Shake Milton,Los Angeles Lakers,Portland Trail Blazers,6000,12.62,10.5,,2.5,0,,20022025
7022328,SG,Grayson Allen,Phoenix Suns,San Antonio Spurs,9790,21.74,27.42,,22.5,0,,20022025
7022328,SF,Grayson Allen,Phoenix Suns,San Antonio Spurs,9790,21.74,27.42,,22.5,0,,20022025
7022332,PG,Jalen Brunson,New York Knicks,Chicago Bulls,17950,42.58,37,IN STARTING LINEUP,49.25,19,,20022025
7022333,SG,Landry Shamet,New York Knicks,Chicago Bulls,6000,6.59,12.58,,12.75,0,,20022025
7022333,SF,Landry Shamet,New York Knicks,Chicago Bulls,6000,6.59,12.58,,12.75,0,,20022025
7022334,PG,Trae Young,Atlanta Hawks,Orlando Magic,17660,46.22,27.92,IN STARTING LINEUP,52.25,5,,20022025
7022335,SF,Mikal Bridges,New York Knicks,Chicago Bulls,11570,30.1,28.5,IN STARTING LINEUP,37,20,,20022025
7022335,SG,Mikal Bridges,New York Knicks,Chicago Bulls,11570,30.1,28.5,IN STARTING LINEUP,37,20,,20022025
7022345,C,Robert Williams,Portland Trail Blazers,Los Angeles Lakers,7840,18.63,16.92,,25,0,,20022025
7022354,C,Wendell Carter,Orlando Magic,Atlanta Hawks,9180,23.08,20.83,IN STARTING LINEUP,29.75,9,,20022025
7022398,PG,Jordan McLaughlin,San Antonio Spurs,Phoenix Suns,6000,4.72,1,,0,0,,20022025
7022416,C,Drew Eubanks,LA Clippers,Milwaukee Bucks,6000,14.64,7.75,,0,0,,20022025
7022447,PG,Gabe Vincent,Los Angeles Lakers,Portland Trail Blazers,7060,11.52,19.42,,12.25,3,,20022025
7022447,SG,Gabe Vincent,Los Angeles Lakers,Portland Trail Blazers,7060,11.52,19.42,,12.25,3,,20022025
7022498,PG,Ty Jerome,Cleveland Cavaliers,Brooklyn Nets,9530,21.83,21.67,,12.75,0,,20022025
7022504,PG,Darius Garland,Cleveland Cavaliers,Brooklyn Nets,14220,37.46,30.33,IN STARTING LINEUP,40,2,,20022025
7022506,SG,Coby White,Chicago Bulls,New York Knicks,12160,31.68,25.5,IN STARTING LINEUP,24.5,9,,20022025
7022506,SF,Coby White,Chicago Bulls,New York Knicks,12160,31.68,25.5,IN STARTING LINEUP,24.5,9,,20022025
7022510,C,Jaxson Hayes,Los Angeles Lakers,Portland Trail Blazers,8850,15.41,17.33,IN STARTING LINEUP,25.25,2,,20022025
7022511,SF,Cam Reddish,Los Angeles Lakers,Portland Trail Blazers,6000,9.6,5.58,,0,0,,20022025
7022511,SG,Cam Reddish,Los Angeles Lakers,Portland Trail Blazers,6000,9.6,5.58,,0,0,,20022025
7022512,SG,Talen Horton-Tucker,Chicago Bulls,New York Knicks,6000,11.14,3.08,,0,0,,20022025
7022512,SF,Talen Horton-Tucker,Chicago Bulls,New York Knicks,6000,11.14,3.08,,0,0,,20022025
7022515,PF,Rui Hachimura,Los Angeles Lakers,Portland Trail Blazers,12320,25.23,30.75,IN STARTING LINEUP,24,4,,20022025
7022515,SF,Rui Hachimura,Los Angeles Lakers,Portland Trail Blazers,12320,25.23,30.75,IN STARTING LINEUP,24,4,,20022025
7022526,SF,De'Andre Hunter,Cleveland Cavaliers,Brooklyn Nets,10810,28.09,20.83,,18,1,,20022025
7022526,PF,De'Andre Hunter,Cleveland Cavaliers,Brooklyn Nets,10810,28.09,20.83,,18,1,,20022025
7022528,SG,Terance Mann,Atlanta Hawks,Orlando Magic,6000,14.19,14.58,,11.5,0,,20022025
7022528,PG,Terance Mann,Atlanta Hawks,Orlando Magic,6000,14.19,14.58,,11.5,0,,20022025
7022532,PG,Ja Morant,Memphis Grizzlies,Indiana Pacers,16140,39.22,33.5,IN STARTING LINEUP,18.5,8,,20022025
7022535,PF,Bol Bol,Phoenix Suns,San Antonio Spurs,9880,12.46,39.75,,11.5,18,,20022025
7022537,C,Nic Claxton,Brooklyn Nets,Cleveland Cavaliers,11840,26.83,36.58,IN STARTING LINEUP,34.75,3,,20022025
7022538,SG,Kevin Porter,Milwaukee Bucks,LA Clippers,7710,20.21,18.25,,17,1,,20022025
7022538,PG,Kevin Porter,Milwaukee Bucks,LA Clippers,7710,20.21,18.25,,17,1,,20022025
7022541,SF,Keldon Johnson,San Antonio Spurs,Phoenix Suns,9460,21,14.75,,24,1,,20022025
7022541,PF,Keldon Johnson,San Antonio Spurs,Phoenix Suns,9460,21,14.75,,24,1,,20022025
7022545,PF,Cameron Johnson,Brooklyn Nets,Cleveland Cavaliers,12160,32,32.08,IN STARTING LINEUP,26.25,5,,20022025
7022545,SF,Cameron Johnson,Brooklyn Nets,Cleveland Cavaliers,12160,32,32.08,IN STARTING LINEUP,26.25,5,,20022025
7022549,PF,Brandon Clarke,Memphis Grizzlies,Indiana Pacers,7250,17.82,13.25,,6.5,5,,20022025
7022549,C,Brandon Clarke,Memphis Grizzlies,Indiana Pacers,7250,17.82,13.25,,6.5,5,,20022025
7022550,C,Goga Bitadze,Orlando Magic,Atlanta Hawks,10110,26.48,18.33,,21,0,,20022025
7022571,SG,John Konchar,Memphis Grizzlies,Indiana Pacers,6000,10.11,1.17,,0,0,,20022025
7022571,SF,John Konchar,Memphis Grizzlies,Indiana Pacers,6000,10.11,1.17,,0,0,,20022025
7022573,SG,Amir Coffey,LA Clippers,Milwaukee Bucks,6630,16.92,20.67,IN STARTING LINEUP,10,18,,20022025
7022573,SF,Amir Coffey,LA Clippers,Milwaukee Bucks,6630,16.92,20.67,IN STARTING LINEUP,10,18,,20022025
7022575,SG,Garrison Mathews,Atlanta Hawks,Orlando Magic,6000,14.06,4.75,,0,0,,20022025
7022575,SF,Garrison Mathews,Atlanta Hawks,Orlando Magic,6000,14.06,4.75,,0,0,,20022025
7022583,SF,Max Strus,Cleveland Cavaliers,Brooklyn Nets,9690,20.93,24.17,IN STARTING LINEUP,9.5,8,,20022025
7022583,SG,Max Strus,Cleveland Cavaliers,Brooklyn Nets,9690,20.93,24.17,IN STARTING LINEUP,9.5,8,,20022025
7022675,PG,Payton Pritchard,Boston Celtics,Philadelphia 76ers,10890,27.19,32.08,,37.5,0,,20022025
7022676,SG,Desmond Bane,Memphis Grizzlies,Indiana Pacers,15220,36.85,39.42,IN STARTING LINEUP,43.75,8,,20022025
7022676,SF,Desmond Bane,Memphis Grizzlies,Indiana Pacers,15220,36.85,39.42,IN STARTING LINEUP,43.75,8,,20022025
7022677,SF,Aaron Nesmith,Indiana Pacers,Memphis Grizzlies,6340,15.58,12.83,IN STARTING LINEUP,26.75,20,,20022025
7022677,SG,Aaron Nesmith,Indiana Pacers,Memphis Grizzlies,6340,15.58,12.83,IN STARTING LINEUP,26.75,20,,20022025
7022681,PG,Tyrese Maxey,Philadelphia 76ers,Boston Celtics,17610,46.27,38.5,IN STARTING LINEUP,35.25,2,,20022025
7022686,PF,Obi Toppin,Indiana Pacers,Memphis Grizzlies,8720,20.07,31.5,,19.25,4,,20022025
7022686,C,Obi Toppin,Indiana Pacers,Memphis Grizzlies,8720,20.07,31.5,,19.25,4,,20022025
7022687,SF,Isaac Okoro,Cleveland Cavaliers,Brooklyn Nets,6000,13.11,8.08,,7.75,0,,20022025
7022687,PF,Isaac Okoro,Cleveland Cavaliers,Brooklyn Nets,6000,13.11,8.08,,7.75,0,,20022025
7022691,C,Onyeka Okongwu,Atlanta Hawks,Orlando Magic,13780,28.97,33.67,IN STARTING LINEUP,25.25,1,,20022025
7022699,PG,Cole Anthony,Orlando Magic,Atlanta Hawks,9200,18.88,25.67,IN STARTING LINEUP,35.25,9,,20022025
7022699,SG,Cole Anthony,Orlando Magic,Atlanta Hawks,9200,18.88,25.67,IN STARTING LINEUP,35.25,9,,20022025
7022701,SF,Josh Green,Charlotte Hornets,Denver Nuggets,6130,16.04,14.58,IN STARTING LINEUP,29.75,32,,20022025
7022702,C,Precious Achiuwa,New York Knicks,Chicago Bulls,11920,19.85,33.42,IN STARTING LINEUP,28.25,15,,20022025
7022702,PF,Precious Achiuwa,New York Knicks,Chicago Bulls,11920,19.85,33.42,IN STARTING LINEUP,28.25,15,,20022025
7022703,C,Jalen Smith,Chicago Bulls,New York Knicks,8060,19.1,17.75,PLAYER IS INJURED BUT IS A GAME TIME DECISION TO PLAY,2.25,0,,20022025
7022704,PG,Tyrese Haliburton,Indiana Pacers,Memphis Grizzlies,15230,39.84,37.25,IN STARTING LINEUP,47.25,13,,20022025
7022707,PG,Tre Jones,Chicago Bulls,New York Knicks,6100,14.2,16.33,,8.75,3,,20022025
7022708,SG,Devin Vassell,San Antonio Spurs,Phoenix Suns,12820,28.25,18.58,IN STARTING LINEUP,24,5,,20022025
7022708,SF,Devin Vassell,San Antonio Spurs,Phoenix Suns,12820,28.25,18.58,IN STARTING LINEUP,24,5,,20022025
7022711,SG,Sam Merrill,Cleveland Cavaliers,Brooklyn Nets,8110,14.32,17.08,,5.25,0,,20022025
7022713,C,Nick Richards,Phoenix Suns,San Antonio Spurs,8980,23.63,21,IN STARTING LINEUP,10,4,,20022025
7022716,PF,Zeke Nnaji,Denver Nuggets,Charlotte Hornets,8000,6.15,26.25,,9.75,0,,20022025
7022716,C,Zeke Nnaji,Denver Nuggets,Charlotte Hornets,8000,6.15,26.25,,9.75,0,,20022025
7022730,SG,Trevelin Queen,Orlando Magic,Atlanta Hawks,6000,11.46,8,,0,0,,20022025
7022730,PG,Trevelin Queen,Orlando Magic,Atlanta Hawks,6000,11.46,8,,0,0,,20022025
7022742,PG,Killian Hayes,Brooklyn Nets,Cleveland Cavaliers,6000,0,0,,12.75,0,,20022025
7022744,SF,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,11530,30.33,26.5,IN STARTING LINEUP,44.5,10,,20022025
7022744,PF,Deni Avdija,Portland Trail Blazers,Los Angeles Lakers,11530,30.33,26.5,IN STARTING LINEUP,44.5,10,,20022025
7022797,C,Day'Ron Sharpe,Brooklyn Nets,Cleveland Cavaliers,9170,20.64,24.83,,33,0,,20022025
7022805,PG,Miles McBride,New York Knicks,Chicago Bulls,8540,19.19,24.25,IN STARTING LINEUP,49.5,20,,20022025
7022805,SG,Miles McBride,New York Knicks,Chicago Bulls,8540,19.19,24.25,IN STARTING LINEUP,49.5,20,,20022025
7022806,C,Jericho Sims,Milwaukee Bucks,LA Clippers,6000,7.16,0.83,,2.5,0,,20022025
7022807,SG,Quentin Grimes,Philadelphia 76ers,Boston Celtics,10450,21.29,38.42,IN STARTING LINEUP,24.75,19,,20022025
7022807,SF,Quentin Grimes,Philadelphia 76ers,Boston Celtics,10450,21.29,38.42,IN STARTING LINEUP,24.75,19,,20022025
7022809,PG,Dalano Banton,Portland Trail Blazers,Los Angeles Lakers,6440,16.96,22.25,,12.5,3,,20022025
7022809,SG,Dalano Banton,Portland Trail Blazers,Los Angeles Lakers,6440,16.96,22.25,,12.5,3,,20022025
7022811,PF,Evan Mobley,Cleveland Cavaliers,Brooklyn Nets,15430,38.98,31.5,IN STARTING LINEUP,44.25,5,,20022025
7022811,C,Evan Mobley,Cleveland Cavaliers,Brooklyn Nets,15430,38.98,31.5,IN STARTING LINEUP,44.25,5,,20022025
7022816,SF,Ayo Dosunmu,Chicago Bulls,New York Knicks,10230,26.46,24.25,,16.75,12,,20022025
7022816,PF,Ayo Dosunmu,Chicago Bulls,New York Knicks,10230,26.46,24.25,,16.75,12,,20022025
