ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position,Position2
8000040,Kamdyn McIntosh,RIC,NME,Start,9980,63.4,18.595735549866713,44.8,100.6,MID,
8000050,Nick Vlastuin,RIC,NME,Start,12420,76.7,22.291980838977008,54.4,121.3,DEF,
8000056,Max Gawn,MEL,BRI,Start,16330,111.8,29.695514027409583,82.1,171.2,RK,
8000066,Tom McDonald,MEL,BRI,Start,9070,61.4,23.154049919236964,38.2,107.7,DEF,
8000067,Clayton Oliver,MEL,BRI,Start,12930,83.5,24.1301091146708,59.4,131.8,MID,
8000069,Christian Salem,MEL,BRI,Start,12780,84.3,26.530521411997906,57.8,137.4,DEF,
8000074,Jack Viney,MEL,BRI,Not Named,13250,0,23.23793950175532,-23.2,46.5,MID,
8000078,Aidan Corr,NME,RIC,Start,8110,55.6,19.6468827043885,36,94.9,DEF,
8000094,Jack Steele,STK,WCE,Start,15340,100.8,24.118122010369888,76.7,149,MID,
8000127,Callum Ah Chee,BRI,MEL,Start,9250,57.3,20.822155825732622,36.5,98.9,FWD,
8000130,Sam Day,BRI,MEL,Not Named,8400,0,19.58513432144596,-19.6,39.2,FWD,RK
8000137,Tom Lynch,RIC,NME,Start,8670,57.1,26.36859469426458,30.7,109.8,FWD,
8000140,Steven May,MEL,BRI,Start,11060,73.1,22.35313138490728,50.7,117.8,DEF,
8000144,Dion Prestia,RIC,NME,Not Named,11660,0,24.609449404649425,-24.6,49.2,MID,
8000163,Jake Lever,MEL,BRI,Not Named,7830,0,20.29595658024372,-20.3,40.6,DEF,
8000190,Luke McDonald,NME,RIC,Start,7140,51.3,21.320527086755774,30,93.9,DEF,
8000234,Zak Jones,STK,WCE,Not Named,9110,0,25.930870591397266,-25.9,51.9,MID,
8000240,Toby Nankervis,RIC,NME,Start,13680,89.3,24.002430812763613,65.3,137.3,RK,
8000242,Luke Parker,NME,RIC,Start,13860,87.3,26.39184541295541,60.9,140.1,MID,
8000264,Lachie Neale,BRI,MEL,Start,14870,94.8,28.135372967102576,66.7,151.1,MID,
8000282,Caleb Daniel,NME,RIC,Start,13490,87.4,23.705196021293734,63.7,134.8,DEF,
8000284,Josh Dunkley,BRI,MEL,Start,16050,104.1,27.027075769963066,77.1,158.2,MID,
