Slate_ID,Player_ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position1,Position2,FPPG,Form,Playing Status,Score,Selected %,Team_ID,Opponent_ID,Dual_Position,FWD_Count,FWD,MID_Count,MID,DEF_Count,DEF,RK_Count,RK,Status_ID,Value,Pos_Value_Rank,Pos2_Value_Rank,Avg_FWD_Value,Avg_MID_Value,Avg_DEF_Value,Avg_RK_Value
22032025,8000399.0,Jack Sinclair,STK,GEE,In,15050.0,104.8,26.6251,78.2,158.1,DEF,MID,90.0,90.0,CONFIRMED IN TEAM TO PLAY,114.0,18.0,15.0,8.0,1.0,52.0,0.0,55.0,1.0,49.0,1.0,10.0,0.0,0.0,6.9635,15.0,13.0,6.6306,6.6928,6.9644,6.8218
22032025,8000402.0,Jimmy Webster,STK,GEE,In,8600.0,56.9,19.5132,37.4,95.9,DEF,,34.0,34.0,CONFIRMED IN TEAM TO PLAY,49.0,0.0,15.0,8.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.6163,27.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000405.0,Mark Blicavs,GEE,STK,In,10760.0,66.7,22.6794,44.0,112.1,DEF,RK,76.0,76.0,CONFIRMED IN TEAM TO PLAY,84.0,1.0,8.0,15.0,1.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,1.0,0.0,6.1989,45.0,10.0,6.6306,6.6928,6.9644,6.8218
22032025,8000408.0,Patrick Dangerfield,GEE,STK,In,11140.0,70.3,29.0119,41.3,128.3,FWD,MID,55.5,55.5,CONFIRMED IN TEAM TO PLAY,52.0,5.0,8.0,15.0,1.0,52.0,1.0,55.0,1.0,49.0,0.0,10.0,0.0,0.0,6.3106,41.0,43.0,6.6306,6.6928,6.9644,6.8218
22032025,8000461.0,Jayden Short,RIC,POR,In,13130.0,87.6,22.8682,64.7,133.3,DEF,,85.0,85.0,CONFIRMED IN TEAM TO PLAY,85.0,3.0,14.0,13.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.6717,25.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000478.0,Darcy Byrne-Jones,POR,RIC,In,8290.0,56.2,22.1919,34.0,100.6,FWD,,40.0,40.0,CONFIRMED IN TEAM TO PLAY,78.0,4.0,13.0,14.0,0.0,52.0,1.0,55.0,0.0,49.0,0.0,10.0,0.0,0.0,6.7793,23.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000499.0,Jacob Hopper,RIC,POR,In,12690.0,82.9,20.7298,62.2,124.4,MID,,81.0,81.0,CONFIRMED IN TEAM TO PLAY,54.0,2.0,14.0,13.0,0.0,52.0,0.0,55.0,1.0,49.0,0.0,10.0,0.0,0.0,6.5327,36.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000514.0,Alex Neal-Bullen,ADE,ESS,In,11520.0,79.0,22.0722,56.9,123.1,MID,FWD,78.0,78.0,CONFIRMED IN TEAM TO PLAY,85.0,3.0,1.0,4.0,1.0,52.0,1.0,55.0,1.0,49.0,0.0,10.0,0.0,0.0,6.8576,19.0,20.0,6.6306,6.6928,6.9644,6.8218
22032025,8000524.0,Ben Keays,ADE,ESS,In,11120.0,79.0,27.8127,51.2,134.6,FWD,,75.0,75.0,CONFIRMED IN TEAM TO PLAY,132.0,14.0,1.0,4.0,0.0,52.0,1.0,55.0,0.0,49.0,0.0,10.0,0.0,0.0,7.1043,13.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000542.0,Mason Wood,STK,GEE,In,12540.0,79.6,27.9326,51.7,135.5,MID,FWD,77.0,77.0,CONFIRMED IN TEAM TO PLAY,121.0,3.0,15.0,8.0,1.0,52.0,1.0,55.0,1.0,49.0,0.0,10.0,0.0,0.0,6.3477,40.0,38.0,6.6306,6.6928,6.9644,6.8218
22032025,8000547.0,Bradley Hill,STK,GEE,In,9220.0,58.2,24.589,33.6,107.4,MID,,25.0,25.0,CONFIRMED IN TEAM TO PLAY,49.0,3.0,15.0,8.0,0.0,52.0,0.0,55.0,1.0,49.0,0.0,10.0,0.0,0.0,6.3124,42.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000553.0,Jeremy Cameron,GEE,STK,In,13850.0,88.2,27.2978,60.9,142.8,FWD,,81.0,81.0,CONFIRMED IN TEAM TO PLAY,61.0,6.0,8.0,15.0,0.0,52.0,1.0,55.0,0.0,49.0,0.0,10.0,0.0,0.0,6.3682,37.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000571.0,Aliir Aliir,POR,RIC,In,9100.0,59.5,18.3385,41.2,96.2,DEF,,49.0,49.0,CONFIRMED IN TEAM TO PLAY,71.0,1.0,13.0,14.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.5385,30.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000575.0,Mason Redman,ESS,ADE,In,12880.0,87.9,24.6236,63.3,137.1,DEF,,72.5,72.5,CONFIRMED IN TEAM TO PLAY,63.0,2.0,4.0,1.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.8245,20.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000608.0,Nathan Broad,RIC,POR,In,9100.0,61.0,21.6821,39.3,104.4,DEF,,44.0,44.0,CONFIRMED IN TEAM TO PLAY,46.0,1.0,14.0,13.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.7033,23.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000668.0,Reilly O'Brien,ADE,ESS,In,13540.0,95.9,21.4202,74.5,138.7,RK,,98.0,98.0,CONFIRMED IN TEAM TO PLAY,74.0,4.0,1.0,4.0,0.0,52.0,0.0,55.0,0.0,49.0,0.0,10.0,1.0,0.0,7.0827,4.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000681.0,Ryan Burton,POR,RIC,In,9830.0,64.5,21.5607,42.9,107.6,DEF,,45.0,45.0,CONFIRMED IN TEAM TO PLAY,67.0,8.0,13.0,14.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.5615,29.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000682.0,Ben McKay,ESS,ADE,In,6000.0,57.1,20.5567,36.5,98.2,DEF,,35.0,35.0,CONFIRMED IN TEAM TO PLAY,28.0,12.0,4.0,1.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,9.5167,2.0,,6.6306,6.6928,6.9644,6.8218
22032025,8000711.0,Mitchell Hinge,ADE,ESS,In,11910.0,77.4,23.0711,54.3,123.5,DEF,,79.0,79.0,CONFIRMED IN TEAM TO PLAY,74.0,2.0,1.0,4.0,0.0,52.0,0.0,55.0,0.0,49.0,1.0,10.0,0.0,0.0,6.4987,33.0,,6.6306,6.6928,6.9644,6.8218
