Slate_ID,Player_ID,Name,Team,Opponent,Status,Price,Projection,SD,Floor,Ceiling,Position1,Position2,FPPG,Form,Playing Status,Score,Selected %,Team_ID,Opponent_ID,Dual_Position,FWD_Count,FWD,MID_Count,MID,DEF_Count,DEF,RK_Count,RK,Status_ID,Value,Pos_Value_Rank,Pos2_Value_Rank,Avg_FWD_Value,Avg_MID_Value,Avg_DEF_Value,Avg_RK_Value
200320251,8000379,Blake Acres,CAR,HAW,In,12780,81.9,23.0045,58.9,127.9,MID,,92.0,92.0,CONFIRMED IN TEAM TO PLAY,34,22,3,10,0,15,0,17,1,18,0,4,0,0,6.4085,10.0,,6.2347,6.334,6.6279,6.3809
200320251,8000437,Jack Gunston,HAW,CAR,In,8000,0.0,28.4669,-28.5,56.9,FWD,,0.0,0.0,NAMED AS EMERGENCY RESERVE,59,0,10,3,0,15,1,17,0,18,0,4,0,0,0.0,15.0,,6.2347,6.334,6.6279,6.3809
200320251,8000438,Blake Hardwick,HAW,CAR,In,9880,58.1,22.1855,35.9,102.5,FWD,DEF,58.5,58.5,CONFIRMED IN TEAM TO PLAY,76,11,10,3,1,15,1,17,0,18,1,4,0,0,5.8806,14.0,17.0,6.2347,6.334,6.6279,6.3809
200320251,8000451,James Sicily,HAW,CAR,In,13500,90.2,27.2115,63.0,144.6,DEF,,84.5,84.5,CONFIRMED IN TEAM TO PLAY,81,14,10,3,0,15,0,17,0,18,1,4,0,0,6.6815,9.0,,6.2347,6.334,6.6279,6.3809
200320251,8000537,Nick Haynes,CAR,HAW,In,9800,67.9,23.656,44.2,115.2,DEF,,67.0,67.0,CONFIRMED IN TEAM TO PLAY,35,16,3,10,0,15,0,17,0,18,1,4,0,0,6.9286,3.0,,6.2347,6.334,6.6279,6.3809
200320251,8000626,Tom Barrass,HAW,CAR,In,7920,58.4,21.5111,36.9,101.4,DEF,,47.5,47.5,CONFIRMED IN TEAM TO PLAY,47,10,10,3,0,15,0,17,0,18,1,4,0,0,7.3737,1.0,,6.2347,6.334,6.6279,6.3809
200320251,8000637,Jack Silvagni,CAR,HAW,In,10490,66.5,22.8165,43.7,112.1,DEF,,93.0,93.0,CONFIRMED IN TEAM TO PLAY,63,15,3,10,0,15,0,17,0,18,1,4,0,0,6.3394,16.0,,6.2347,6.334,6.6279,6.3809
200320251,8000691,Mabior Chol,HAW,CAR,In,7970,50.3,19.7909,30.5,89.9,FWD,RK,52.5,52.5,CONFIRMED IN TEAM TO PLAY,57,19,10,3,1,15,1,17,0,18,0,4,1,0,6.3112,12.0,3.0,6.2347,6.334,6.6279,6.3809
200320251,8000809,Harry Morrison,HAW,CAR,In,9720,73.6,20.8717,52.7,115.3,MID,,71.5,71.5,CONFIRMED IN TEAM TO PLAY,61,39,10,3,0,15,0,17,1,18,0,4,0,0,7.572,3.0,,6.2347,6.334,6.6279,6.3809
200320251,8000810,Conor Nash,HAW,CAR,In,11680,71.5,26.7696,44.7,125.0,MID,,88.5,88.5,CONFIRMED IN TEAM TO PLAY,75,30,10,3,0,15,0,17,1,18,0,4,0,0,6.1216,14.0,,6.2347,6.334,6.6279,6.3809
200320251,8000860,Josh Battle,HAW,CAR,In,11150,74.8,25.13,49.7,125.1,DEF,,69.5,69.5,CONFIRMED IN TEAM TO PLAY,75,7,10,3,0,15,0,17,0,18,1,4,0,0,6.7085,8.0,,6.2347,6.334,6.6279,6.3809
200320251,8000906,Lewis Young,CAR,HAW,Out,8600,58.6,17.3636,41.2,93.3,DEF,RK,0.0,0.0,CONFIRMED IN TEAM TO PLAY,44,13,3,10,1,15,0,17,0,18,1,4,1,1,6.814,7.0,1.0,6.2347,6.334,6.6279,6.3809
200320251,8000918,Tom De Koning,CAR,HAW,In,15480,93.4,25.4544,67.9,144.3,RK,,132.0,132.0,CONFIRMED IN TEAM TO PLAY,107,39,3,10,0,15,0,17,0,18,0,4,1,0,6.0336,4.0,,6.2347,6.334,6.6279,6.3809
200320251,8000936,Adam Cerra,CAR,HAW,In,13710,79.6,26.9175,52.7,133.4,MID,,97.0,97.0,CONFIRMED IN TEAM TO PLAY,100,13,3,10,0,15,0,17,1,18,0,4,0,0,5.806,16.0,,6.2347,6.334,6.6279,6.3809
200320251,8000941,Lloyd Meek,HAW,CAR,In,13700,87.2,27.3936,59.8,142.0,RK,,86.5,86.5,CONFIRMED IN TEAM TO PLAY,65,40,10,3,0,15,0,17,0,18,0,4,1,0,6.365,2.0,,6.2347,6.334,6.6279,6.3809
200320251,8000945,Lachie Fogarty,CAR,HAW,In,7220,49.0,21.2456,27.8,91.5,FWD,MID,46.0,46.0,CONFIRMED IN TEAM TO PLAY,39,15,3,10,1,15,1,17,1,18,0,4,0,0,6.7867,5.0,8.0,6.2347,6.334,6.6279,6.3809
200320251,8000962,Changkuoth Jiath,HAW,CAR,In,7330,50.3,19.7785,30.5,89.9,DEF,,0.0,0.0,CONFIRMED IN TEAM TO PLAY,68,14,10,3,0,15,0,17,0,18,1,4,0,0,6.8622,5.0,,6.2347,6.334,6.6279,6.3809
200320251,8000965,Dylan Moore,HAW,CAR,In,14190,89.8,24.4222,65.4,138.6,FWD,MID,85.5,85.5,CONFIRMED IN TEAM TO PLAY,45,32,10,3,1,15,1,17,1,18,0,4,0,0,6.3284,11.0,12.0,6.2347,6.334,6.6279,6.3809
200320251,8001378,Matthew Cottrell,CAR,HAW,In,7710,51.6,19.394,32.2,90.4,FWD,,58.0,58.0,CONFIRMED IN TEAM TO PLAY,78,16,3,10,0,15,1,17,0,18,0,4,0,0,6.6926,8.0,,6.2347,6.334,6.6279,6.3809
200320251,8001384,Sam Walsh,CAR,HAW,In,15290,99.0,22.4701,76.5,143.9,MID,,84.0,84.0,CONFIRMED IN TEAM TO PLAY,99,20,3,10,0,15,0,17,1,18,0,4,0,0,6.4748,9.0,,6.2347,6.334,6.6279,6.3809
200320251,8001509,Brodie Kemp,CAR,HAW,In,7750,61.3,23.297,38.0,107.9,FWD,,35.0,35.0,CONFIRMED IN TEAM TO PLAY,26,19,3,10,0,15,1,17,0,18,0,4,0,0,7.9097,1.0,,6.2347,6.334,6.6279,6.3809
200320251,8001549,Will Day,HAW,CAR,In,14450,85.3,25.0659,60.2,135.4,MID,,103.0,103.0,CONFIRMED IN TEAM TO PLAY,75,15,10,3,0,15,0,17,1,18,0,4,0,0,5.9031,15.0,,6.2347,6.334,6.6279,6.3809
200320251,8001551,Finn Maginness,HAW,CAR,In,8500,59.5,20.3286,39.2,100.2,FWD,,59.5,59.5,CONFIRMED IN TEAM TO PLAY,41,19,10,3,0,15,1,17,0,18,0,4,0,0,7.0,3.0,,6.2347,6.334,6.6279,6.3809
200320251,8001736,Jack Ginnivan,HAW,CAR,In,11210,67.2,21.9768,45.2,111.2,FWD,,62.5,62.5,CONFIRMED IN TEAM TO PLAY,44,10,10,3,0,15,1,17,0,18,0,4,0,0,5.9946,13.0,,6.2347,6.334,6.6279,6.3809
200320251,8001820,Jai Newcombe,HAW,CAR,In,14220,90.9,24.7033,66.2,140.3,MID,,82.0,82.0,CONFIRMED IN TEAM TO PLAY,142,23,10,3,0,15,0,17,1,18,0,4,0,0,6.3924,11.0,,6.2347,6.334,6.6279,6.3809
200320251,8001839,Jesse Motlop,CAR,HAW,In,6000,40.7,15.9922,24.7,72.7,FWD,,39.0,39.0,CONFIRMED IN TEAM TO PLAY,87,9,3,10,0,15,1,17,0,18,0,4,0,0,6.7833,6.0,,6.2347,6.334,6.6279,6.3809
200320251,8001874,Connor Macdonald,HAW,CAR,In,12720,81.8,23.107,58.7,128.0,FWD,,66.0,66.0,CONFIRMED IN TEAM TO PLAY,20,12,10,3,0,15,1,17,0,18,0,4,0,0,6.4308,10.0,,6.2347,6.334,6.6279,6.3809
200320251,8001877,Josh Ward,HAW,CAR,In,9290,71.5,22.902,48.6,117.3,MID,,88.0,88.0,CONFIRMED IN TEAM TO PLAY,101,47,10,3,0,15,0,17,1,18,0,4,0,0,7.6964,2.0,,6.2347,6.334,6.6279,6.3809
200320251,8001950,Massimo D'Ambrosio,HAW,CAR,In,12160,84.2,28.9177,55.3,142.0,MID,DEF,59.0,59.0,CONFIRMED IN TEAM TO PLAY,94,22,10,3,1,15,0,17,1,18,1,4,0,0,6.9243,6.0,4.0,6.2347,6.334,6.6279,6.3809
