Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000040,MID,Kamdyn McIntosh,Richmond,North Melbourne,9980,70.44,66,CONFIRMED IN TEAM TO PLAY,63,6
8000050,DEF,Nick Vlastuin,Richmond,North Melbourne,12420,77.56,71.33,CONFIRMED IN TEAM TO PLAY,69,2
8000056,RK,Max Gawn,Melbourne,Brisbane Lions,16330,113.44,136.33,CONFIRMED IN TEAM TO PLAY,117,19
8000066,DEF,Tom McDonald,Melbourne,Brisbane Lions,9070,63.78,57.67,CONFIRMED IN TEAM TO PLAY,77,1
8000067,MID,Clayton Oliver,Melbourne,Brisbane Lions,12930,89.75,70,CONFIRMED IN TEAM TO PLAY,82,4
8000069,DEF,Christian Salem,Melbourne,Brisbane Lions,12780,90.44,86,CONFIRMED IN TEAM TO PLAY,85,2
8000078,DEF,Aidan Corr,North Melbourne,Richmond,8110,61.86,54,CONFIRMED IN TEAM TO PLAY,32,6
8000094,MID,Jack Steele,St Kilda,West Coast Eagles,15340,92.71,104.33,CONFIRMED IN TEAM TO PLAY,105,11
8000127,FWD,Callum Ah Chee,Brisbane Lions,Melbourne,9250,56.67,49,CONFIRMED IN TEAM TO PLAY,32,1
8000137,FWD,Tom Lynch,Richmond,North Melbourne,8670,52.13,65,CONFIRMED IN TEAM TO PLAY,68,14
8000140,DEF,Steven May,Melbourne,Brisbane Lions,11060,68.5,66.67,CONFIRMED IN TEAM TO PLAY,69,1
8000190,DEF,Luke McDonald,North Melbourne,Richmond,7140,54.11,40.67,CONFIRMED IN TEAM TO PLAY,39,6
8000240,RK,Toby Nankervis,Richmond,North Melbourne,13680,88.56,89.33,CONFIRMED IN TEAM TO PLAY,150,4
8000242,MID,Luke Parker,North Melbourne,Richmond,13860,88.22,97.33,CONFIRMED IN TEAM TO PLAY,36,10
8000264,MID,Lachie Neale,Brisbane Lions,Melbourne,14870,90.33,93.67,CONFIRMED IN TEAM TO PLAY,101,6
8000282,DEF,Caleb Daniel,North Melbourne,Richmond,13490,88.33,69.67,CONFIRMED IN TEAM TO PLAY,77,9
8000284,MID,Josh Dunkley,Brisbane Lions,Melbourne,16050,110.22,110,CONFIRMED IN TEAM TO PLAY,94,21
8000289,MID,Jack Macrae,St Kilda,West Coast Eagles,16100,101.11,103,CONFIRMED IN TEAM TO PLAY,84,9
8000303,DEF,Harris Andrews,Brisbane Lions,Melbourne,9590,61.33,56,CONFIRMED IN TEAM TO PLAY,40,1
8000311,FWD,Darcy Gardiner,Brisbane Lions,Melbourne,6000,40.67,40.67,CONFIRMED IN TEAM TO PLAY,72,7
8000315,DEF,Ryan Lester,Brisbane Lions,Melbourne,9790,58.56,60.33,CONFIRMED IN TEAM TO PLAY,86,1
8000331,FWD,Jamie Cripps,West Coast Eagles,St Kilda,9780,64.33,70,CONFIRMED IN TEAM TO PLAY,43,3
8000332,FWD,Jack Darling,North Melbourne,Richmond,7770,49.67,39.67,CONFIRMED IN TEAM TO PLAY,88,11
8000332,RK,Jack Darling,North Melbourne,Richmond,7770,49.67,39.67,CONFIRMED IN TEAM TO PLAY,88,11
8000333,DEF,Liam Duggan,West Coast Eagles,St Kilda,11870,69.11,70.33,CONFIRMED IN TEAM TO PLAY,83,3
8000333,MID,Liam Duggan,West Coast Eagles,St Kilda,11870,69.11,70.33,CONFIRMED IN TEAM TO PLAY,83,3
8000399,DEF,Jack Sinclair,St Kilda,West Coast Eagles,15440,96.44,83.67,CONFIRMED IN TEAM TO PLAY,139,11
8000399,MID,Jack Sinclair,St Kilda,West Coast Eagles,15440,96.44,83.67,CONFIRMED IN TEAM TO PLAY,139,11
8000402,DEF,Jimmy Webster,St Kilda,West Coast Eagles,8590,53,65.33,CONFIRMED IN TEAM TO PLAY,65,2
8000467,DEF,Dayne Zorko,Brisbane Lions,Melbourne,16210,107,120.33,CONFIRMED IN TEAM TO PLAY,109,17
8000469,MID,Ed Langdon,Melbourne,Brisbane Lions,12670,84.22,80.67,CONFIRMED IN TEAM TO PLAY,93,2
8000492,DEF,Tom Cole,West Coast Eagles,St Kilda,8780,53.29,50,CONFIRMED IN TEAM TO PLAY,61,1
8000499,MID,Jacob Hopper,Richmond,North Melbourne,13770,81.67,77,CONFIRMED IN TEAM TO PLAY,88,1
8000527,FWD,Charlie Cameron,Brisbane Lions,Melbourne,9110,56.14,60.33,CONFIRMED IN TEAM TO PLAY,50,2
8000531,FWD,Conor McKenna,Brisbane Lions,Melbourne,6000,36.33,36.33,NAMED AS EMERGENCY RESERVE,9,1
8000542,FWD,Mason Wood,St Kilda,West Coast Eagles,11330,72.86,56,CONFIRMED IN TEAM TO PLAY,50,12
8000542,MID,Mason Wood,St Kilda,West Coast Eagles,11330,72.86,56,CONFIRMED IN TEAM TO PLAY,50,12
8000546,MID,Jayden Hunt,West Coast Eagles,St Kilda,8300,50.44,55,CONFIRMED IN TEAM TO PLAY,48,3
8000547,MID,Bradley Hill,St Kilda,West Coast Eagles,10900,66.67,75.67,CONFIRMED IN TEAM TO PLAY,83,7
8000555,MID,Christian Petracca,Melbourne,Brisbane Lions,14800,96.89,109,CONFIRMED IN TEAM TO PLAY,84,8
8000555,FWD,Christian Petracca,Melbourne,Brisbane Lions,14800,96.89,109,CONFIRMED IN TEAM TO PLAY,84,8
8000608,DEF,Nathan Broad,Richmond,North Melbourne,9380,60.78,48,CONFIRMED IN TEAM TO PLAY,62,2
8000609,FWD,Eric Hipwood,Brisbane Lions,Melbourne,9220,63.78,74,CONFIRMED IN TEAM TO PLAY,42,9
8000713,MID,Hugh McCluggage,Brisbane Lions,Melbourne,15120,100.67,107,CONFIRMED IN TEAM TO PLAY,105,18
8000797,RK,Matt Flynn,West Coast Eagles,St Kilda,10500,82.4,80.67,CONFIRMED IN TEAM TO PLAY,93,25
8000803,MID,Tim Taranto,Richmond,North Melbourne,15210,93.44,93,CONFIRMED IN TEAM TO PLAY,93,7
8000824,FWD,Jake Melksham,Melbourne,Brisbane Lions,6600,46.2,51.67,CONFIRMED IN TEAM TO PLAY,85,3
8000832,FWD,Nick Larkey,North Melbourne,Richmond,8990,55.33,50,CONFIRMED IN TEAM TO PLAY,58,8
8000835,MID,Jy Simpkin,North Melbourne,Richmond,13940,89.67,69.33,CONFIRMED IN TEAM TO PLAY,78,4
8000839,FWD,Cameron Zurhaar,North Melbourne,Richmond,10050,62.56,63.67,CONFIRMED IN TEAM TO PLAY,58,3
8000856,MID,Jack Graham,West Coast Eagles,St Kilda,11950,82.88,84.33,CONFIRMED IN TEAM TO PLAY,97,12
8000867,RK,Rowan Marshall,St Kilda,West Coast Eagles,16590,93.33,104.67,CONFIRMED IN TEAM TO PLAY,158,23
8000883,DEF,Toby Pink,North Melbourne,Richmond,6000,49.67,49.67,CONFIRMED IN TEAM TO PLAY,61,6
