Player ID,Position,Name,Team,Opponent,Salary,FPPG,Form,Playing Status,Score,Selected %
8000040,MID,Kamdyn McIntosh,Richmond,Port Adelaide,8770,70,70,CONFIRMED IN TEAM TO PLAY,88,11
8000050,DEF,Nick Vlastuin,Richmond,Port Adelaide,13040,85,85,CONFIRMED IN TEAM TO PLAY,53,1
8000092,DEF,Dylan Shiel,Essendon,Adelaide Crows,12840,69.5,69.5,CONFIRMED IN TEAM TO PLAY,61,1
8000094,MID,Jack Steele,St Kilda,Geelong Cats,15090,77,77,CONFIRMED IN TEAM TO PLAY,114,15
8000120,MID,Zach Merrett,Essendon,Adelaide Crows,15830,117,117,CONFIRMED IN TEAM TO PLAY,138,17
8000156,MID,Matt Crouch,Adelaide Crows,Essendon,14890,89,89,CONFIRMED IN TEAM TO PLAY,131,4
8000162,DEF,Rory Laird,Adelaide Crows,Essendon,15490,107,107,CONFIRMED IN TEAM TO PLAY,83,3
8000168,DEF,Wayne Milera,Adelaide Crows,Essendon,9920,48,48,CONFIRMED IN TEAM TO PLAY,78,1
8000175,FWD,Taylor Walker,Adelaide Crows,Essendon,8630,49,49,CONFIRMED IN TEAM TO PLAY,82,5
8000234,MID,Zak Jones,St Kilda,Geelong Cats,9030,34,34,CONFIRMED IN TEAM TO PLAY,111,1
8000240,RK,Toby Nankervis,Richmond,Port Adelaide,15850,123,123,CONFIRMED IN TEAM TO PLAY,69,6
8000289,MID,Jack Macrae,St Kilda,Geelong Cats,14670,109,109,CONFIRMED IN TEAM TO PLAY,153,18
8000356,MID,Travis Boak,Port Adelaide,Richmond,12250,115,115,CONFIRMED IN TEAM TO PLAY,81,10
8000356,FWD,Travis Boak,Port Adelaide,Richmond,12250,115,115,CONFIRMED IN TEAM TO PLAY,81,10
8000376,MID,Ollie Wines,Port Adelaide,Richmond,14320,97,97,CONFIRMED IN TEAM TO PLAY,98,13
8000389,FWD,Jade Gresham,Essendon,Adelaide Crows,7740,49.5,49.5,CONFIRMED IN TEAM TO PLAY,55,4
8000399,DEF,Jack Sinclair,St Kilda,Geelong Cats,15050,90,90,CONFIRMED IN TEAM TO PLAY,114,18
8000399,MID,Jack Sinclair,St Kilda,Geelong Cats,15050,90,90,CONFIRMED IN TEAM TO PLAY,114,18
8000402,DEF,Jimmy Webster,St Kilda,Geelong Cats,8600,34,34,CONFIRMED IN TEAM TO PLAY,49,0
8000405,DEF,Mark Blicavs,Geelong Cats,St Kilda,10760,76,76,CONFIRMED IN TEAM TO PLAY,84,1
8000405,RK,Mark Blicavs,Geelong Cats,St Kilda,10760,76,76,CONFIRMED IN TEAM TO PLAY,84,1
8000408,FWD,Patrick Dangerfield,Geelong Cats,St Kilda,11140,55.5,55.5,CONFIRMED IN TEAM TO PLAY,52,5
8000408,MID,Patrick Dangerfield,Geelong Cats,St Kilda,11140,55.5,55.5,CONFIRMED IN TEAM TO PLAY,52,5
8000461,DEF,Jayden Short,Richmond,Port Adelaide,13130,85,85,CONFIRMED IN TEAM TO PLAY,85,3
8000478,FWD,Darcy Byrne-Jones,Port Adelaide,Richmond,8290,40,40,CONFIRMED IN TEAM TO PLAY,78,4
8000499,MID,Jacob Hopper,Richmond,Port Adelaide,12690,81,81,CONFIRMED IN TEAM TO PLAY,54,2
8000514,MID,Alex Neal-Bullen,Adelaide Crows,Essendon,11520,78,78,CONFIRMED IN TEAM TO PLAY,85,3
8000514,FWD,Alex Neal-Bullen,Adelaide Crows,Essendon,11520,78,78,CONFIRMED IN TEAM TO PLAY,85,3
8000524,FWD,Ben Keays,Adelaide Crows,Essendon,11120,75,75,CONFIRMED IN TEAM TO PLAY,132,14
8000542,MID,Mason Wood,St Kilda,Geelong Cats,12540,77,77,CONFIRMED IN TEAM TO PLAY,121,3
8000542,FWD,Mason Wood,St Kilda,Geelong Cats,12540,77,77,CONFIRMED IN TEAM TO PLAY,121,3
8000547,MID,Bradley Hill,St Kilda,Geelong Cats,9220,25,25,CONFIRMED IN TEAM TO PLAY,49,3
8000553,FWD,Jeremy Cameron,Geelong Cats,St Kilda,13850,81,81,CONFIRMED IN TEAM TO PLAY,61,6
8000571,DEF,Aliir Aliir,Port Adelaide,Richmond,9100,49,49,CONFIRMED IN TEAM TO PLAY,71,1
8000575,DEF,Mason Redman,Essendon,Adelaide Crows,12880,72.5,72.5,CONFIRMED IN TEAM TO PLAY,63,2
8000608,DEF,Nathan Broad,Richmond,Port Adelaide,9100,44,44,CONFIRMED IN TEAM TO PLAY,46,1
8000668,RK,Reilly O'Brien,Adelaide Crows,Essendon,13540,98,98,CONFIRMED IN TEAM TO PLAY,74,4
8000681,DEF,Ryan Burton,Port Adelaide,Richmond,9830,45,45,CONFIRMED IN TEAM TO PLAY,67,8
8000682,DEF,Ben McKay,Essendon,Adelaide Crows,6000,35,35,CONFIRMED IN TEAM TO PLAY,28,12
8000711,DEF,Mitchell Hinge,Adelaide Crows,Essendon,11910,79,79,CONFIRMED IN TEAM TO PLAY,74,2
8000744,RK,Sam Draper,Essendon,Adelaide Crows,10840,77.5,77.5,CONFIRMED IN TEAM TO PLAY,67,3
8000751,DEF,Andrew McGrath,Essendon,Adelaide Crows,12430,82,82,CONFIRMED IN TEAM TO PLAY,58,9
8000775,DEF,Zach Guthrie,Geelong Cats,St Kilda,12810,86,86,CONFIRMED IN TEAM TO PLAY,79,9
8000777,DEF,Jack Henry,Geelong Cats,St Kilda,10430,95.5,95.5,CONFIRMED IN TEAM TO PLAY,74,5
8000781,DEF,Mark O'Connor,Geelong Cats,St Kilda,8160,59.5,59.5,CONFIRMED IN TEAM TO PLAY,70,5
8000781,MID,Mark O'Connor,Geelong Cats,St Kilda,8160,59.5,59.5,CONFIRMED IN TEAM TO PLAY,70,5
8000786,DEF,Tom Stewart,Geelong Cats,St Kilda,15650,52,52,CONFIRMED IN TEAM TO PLAY,9,4
8000786,MID,Tom Stewart,Geelong Cats,St Kilda,15650,52,52,CONFIRMED IN TEAM TO PLAY,9,4
8000789,MID,Jack Bowes,Geelong Cats,St Kilda,12120,52.5,52.5,CONFIRMED IN TEAM TO PLAY,41,7
8000789,DEF,Jack Bowes,Geelong Cats,St Kilda,12120,52.5,52.5,CONFIRMED IN TEAM TO PLAY,41,7
8000796,MID,Isaac Cumming,Adelaide Crows,Essendon,10380,72,72,CONFIRMED IN TEAM TO PLAY,28,4
8000796,DEF,Isaac Cumming,Adelaide Crows,Essendon,10380,72,72,CONFIRMED IN TEAM TO PLAY,28,4
8000803,MID,Tim Taranto,Richmond,Port Adelaide,14770,89,89,CONFIRMED IN TEAM TO PLAY,70,5
8000841,MID,Willem Drew,Port Adelaide,Richmond,12840,58,58,CONFIRMED IN TEAM TO PLAY,108,6
8000852,FWD,Sam Powell-Pepper,Port Adelaide,Richmond,8100,27,27,CONFIRMED IN TEAM TO PLAY,90,3
8000858,FWD,Tyson Stengle,Geelong Cats,St Kilda,9420,73.5,73.5,CONFIRMED IN TEAM TO PLAY,80,1
8000867,RK,Rowan Marshall,St Kilda,Geelong Cats,15750,64,64,CONFIRMED IN TEAM TO PLAY,142,35
8000872,MID,Jordan Dawson,Adelaide Crows,Essendon,16090,126,126,CONFIRMED IN TEAM TO PLAY,134,28
8000892,FWD,Willie Rioli,Port Adelaide,Richmond,8130,48,48,CONFIRMED IN TEAM TO PLAY,89,2
8000908,FWD,Darcy Fogarty,Adelaide Crows,Essendon,8720,81,81,CONFIRMED IN TEAM TO PLAY,82,3
8000947,FWD,Gryan Miers,Geelong Cats,St Kilda,13200,83.5,83.5,CONFIRMED IN TEAM TO PLAY,73,8
8000980,DEF,Kane Farrell,Port Adelaide,Richmond,12380,88,88,CONFIRMED IN TEAM TO PLAY,114,5
8000988,FWD,Jack Higgins,St Kilda,Geelong Cats,8760,56,56,CONFIRMED IN TEAM TO PLAY,80,1
8000989,DEF,Ben Miller,Richmond,Port Adelaide,8310,59,59,CONFIRMED IN TEAM TO PLAY,69,0
8000989,FWD,Ben Miller,Richmond,Port Adelaide,8310,59,59,CONFIRMED IN TEAM TO PLAY,69,0
8000991,MID,Hunter Clark,St Kilda,Geelong Cats,10570,16,16,CONFIRMED IN TEAM TO PLAY,45,2
8000991,DEF,Hunter Clark,St Kilda,Geelong Cats,10570,16,16,CONFIRMED IN TEAM TO PLAY,45,2
8001369,MID,Lachlan Sholl,Adelaide Crows,Essendon,11950,78,78,CONFIRMED IN TEAM TO PLAY,82,3
8001383,DEF,Liam Stocker,St Kilda,Geelong Cats,7750,0,0,CONFIRMED IN TEAM TO PLAY,26,6
8001386,DEF,Mark Keane,Adelaide Crows,Essendon,8840,75,75,CONFIRMED IN TEAM TO PLAY,26,2
8001400,MID,Tom Atkins,Geelong Cats,St Kilda,10270,89,89,CONFIRMED IN TEAM TO PLAY,98,11
8001414,FWD,Jack Lukosius,Port Adelaide,Richmond,7900,46,46,CONFIRMED IN TEAM TO PLAY,0,26
8001416,FWD,Izak Rankine,Adelaide Crows,Essendon,13770,107,107,CONFIRMED IN TEAM TO PLAY,70,11
8001416,MID,Izak Rankine,Adelaide Crows,Essendon,13770,107,107,CONFIRMED IN TEAM TO PLAY,70,11
8001419,MID,Jye Caldwell,Essendon,Adelaide Crows,15560,121.5,121.5,CONFIRMED IN TEAM TO PLAY,97,13
8001445,MID,Xavier Duursma,Essendon,Adelaide Crows,12570,75,75,CONFIRMED IN TEAM TO PLAY,47,5
8001449,MID,Connor Rozee,Port Adelaide,Richmond,15650,112,112,CONFIRMED IN TEAM TO PLAY,145,29
8001454,MID,Jack Ross,Richmond,Port Adelaide,11860,114,114,CONFIRMED IN TEAM TO PLAY,38,6
8001462,DEF,Callum Wilkie,St Kilda,Geelong Cats,12700,87,87,CONFIRMED IN TEAM TO PLAY,93,0
8001482,RK,Jordon Sweet,Port Adelaide,Richmond,12040,96,96,CONFIRMED IN TEAM TO PLAY,75,20
8001503,DEF,Josh Worrell,Adelaide Crows,Essendon,10520,96,96,CONFIRMED IN TEAM TO PLAY,84,5
8001505,DEF,Jaxon Prior,Essendon,Adelaide Crows,6000,61.5,61.5,CONFIRMED IN TEAM TO PLAY,61,39
8001517,RK,Nick Bryan,Essendon,Adelaide Crows,9880,76.5,76.5,CONFIRMED IN TEAM TO PLAY,72,6
8001520,MID,Harrison Jones,Essendon,Adelaide Crows,9070,60.5,60.5,CONFIRMED IN TEAM TO PLAY,49,5
8001520,FWD,Harrison Jones,Essendon,Adelaide Crows,9070,60.5,60.5,CONFIRMED IN TEAM TO PLAY,49,5
8001530,FWD,Brad Close,Geelong Cats,St Kilda,8440,50,50,CONFIRMED IN TEAM TO PLAY,39,1
8001531,RK,Sam De Koning,Geelong Cats,St Kilda,12050,98,98,CONFIRMED IN TEAM TO PLAY,72,19
8001561,DEF,Miles Bergman,Port Adelaide,Richmond,11150,69,69,CONFIRMED IN TEAM TO PLAY,86,3
8001561,MID,Miles Bergman,Port Adelaide,Richmond,11150,69,69,CONFIRMED IN TEAM TO PLAY,86,3
8001563,FWD,Mitch Georgiades,Port Adelaide,Richmond,10070,32,32,CONFIRMED IN TEAM TO PLAY,103,4
8001564,MID,Jackson Mead,Port Adelaide,Richmond,8530,59,59,CONFIRMED IN TEAM TO PLAY,98,3
8001564,FWD,Jackson Mead,Port Adelaide,Richmond,8530,59,59,CONFIRMED IN TEAM TO PLAY,98,3
8001568,MID,Thomson Dow,Richmond,Port Adelaide,9100,95,95,CONFIRMED IN TEAM TO PLAY,59,3
8001573,MID,Ryan Byrnes,St Kilda,Geelong Cats,9890,62,62,CONFIRMED IN TEAM TO PLAY,69,1
8001726,FWD,Riley Thilthorpe,Adelaide Crows,Essendon,9700,82,82,CONFIRMED IN TEAM TO PLAY,91,11
8001726,RK,Riley Thilthorpe,Adelaide Crows,Essendon,9700,82,82,CONFIRMED IN TEAM TO PLAY,91,11
8001737,FWD,Oliver Henry,Geelong Cats,St Kilda,8000,52,52,CONFIRMED IN TEAM TO PLAY,48,2
8001747,FWD,Archie Perkins,Essendon,Adelaide Crows,9010,74,74,CONFIRMED IN TEAM TO PLAY,63,11
8001748,DEF,Zach Reid,Essendon,Adelaide Crows,6000,57,57,CONFIRMED IN TEAM TO PLAY,51,11
8001754,MID,Max Holmes,Geelong Cats,St Kilda,15230,91.5,91.5,CONFIRMED IN TEAM TO PLAY,77,5
8001755,FWD,Shannon Neale,Geelong Cats,St Kilda,8530,57,57,CONFIRMED IN TEAM TO PLAY,57,2
8001755,RK,Shannon Neale,Geelong Cats,St Kilda,8530,57,57,CONFIRMED IN TEAM TO PLAY,57,2
8001784,DEF,Lachie Jones,Port Adelaide,Richmond,6000,18,18,CONFIRMED IN TEAM TO PLAY,55,1
8001788,FWD,Rhyan Mansell,Richmond,Port Adelaide,8600,42,42,CONFIRMED IN TEAM TO PLAY,86,0
8001807,DEF,Nick Murray,Adelaide Crows,Essendon,7680,61,61,CONFIRMED IN TEAM TO PLAY,56,1
8001816,MID,Sam Durham,Essendon,Adelaide Crows,12840,67.5,67.5,CONFIRMED IN TEAM TO PLAY,60,2
8001818,MID,James Peatling,Adelaide Crows,Essendon,11450,72,72,CONFIRMED IN TEAM TO PLAY,41,6
8001832,FWD,Josh Rachele,Adelaide Crows,Essendon,10130,84,84,CONFIRMED IN TEAM TO PLAY,96,2
8001833,MID,Jake Soligo,Adelaide Crows,Essendon,13650,125,125,CONFIRMED IN TEAM TO PLAY,101,7
8001845,FWD,Ben Hobbs,Essendon,Adelaide Crows,8280,46.5,46.5,CONFIRMED IN TEAM TO PLAY,36,11
8001845,MID,Ben Hobbs,Essendon,Adelaide Crows,8280,46.5,46.5,CONFIRMED IN TEAM TO PLAY,36,11
8001847,FWD,Nic Martin,Essendon,Adelaide Crows,15280,89,89,CONFIRMED IN TEAM TO PLAY,72,20
8001847,MID,Nic Martin,Essendon,Adelaide Crows,15280,89,89,CONFIRMED IN TEAM TO PLAY,72,20
8001858,MID,Oliver Dempsey,Geelong Cats,St Kilda,11180,68,68,CONFIRMED IN TEAM TO PLAY,55,5
8001858,FWD,Oliver Dempsey,Geelong Cats,St Kilda,11180,68,68,CONFIRMED IN TEAM TO PLAY,55,5
8001859,MID,Mitch Knevitt,Geelong Cats,St Kilda,9030,91.5,91.5,CONFIRMED IN TEAM TO PLAY,80,50
8001861,DEF,Oisin Mullin,Geelong Cats,St Kilda,6000,30.5,30.5,CONFIRMED IN TEAM TO PLAY,19,1
8001887,MID,Jason Horne-Francis,Port Adelaide,Richmond,14130,82,82,CONFIRMED IN TEAM TO PLAY,62,12
8001887,FWD,Jason Horne-Francis,Port Adelaide,Richmond,14130,82,82,CONFIRMED IN TEAM TO PLAY,62,12
8001888,MID,Jase Burgoyne,Port Adelaide,Richmond,11810,48,48,CONFIRMED IN TEAM TO PLAY,122,8
8001888,DEF,Jase Burgoyne,Port Adelaide,Richmond,11810,48,48,CONFIRMED IN TEAM TO PLAY,122,8
8001890,DEF,Josh Sinn,Port Adelaide,Richmond,6100,50,50,CONFIRMED IN TEAM TO PLAY,90,7
8001892,FWD,Sam Banks,Richmond,Port Adelaide,7580,64,64,CONFIRMED IN TEAM TO PLAY,25,6
8001893,DEF,Tom Brown,Richmond,Port Adelaide,7010,55,55,CONFIRMED IN TEAM TO PLAY,53,1
8001899,FWD,Mitch Owens,St Kilda,Geelong Cats,8760,0,0,CONFIRMED IN TEAM TO PLAY,60,0
8001901,DEF,Nasiah Wanganeen-Milera,St Kilda,Geelong Cats,14550,113,113,CONFIRMED IN TEAM TO PLAY,101,6
8001902,MID,Marcus Windhager,St Kilda,Geelong Cats,10210,72,72,CONFIRMED IN TEAM TO PLAY,113,1
8001951,FWD,Jye Menzie,Essendon,Adelaide Crows,6180,12,12,NAMED AS EMERGENCY RESERVE,12,0
8001958,FWD,Jacob Bauer,Richmond,Port Adelaide,6970,61,61,CONFIRMED IN TEAM TO PLAY,35,3
8002273,DEF,Max Michalanney,Adelaide Crows,Essendon,8840,50,50,CONFIRMED IN TEAM TO PLAY,72,3
8002285,FWD,Joe Richards,Port Adelaide,Richmond,8090,60,60,CONFIRMED IN TEAM TO PLAY,85,11
8002293,MID,Elijah Tsatas,Essendon,Adelaide Crows,9300,63.5,63.5,CONFIRMED IN TEAM TO PLAY,71,6
8002300,MID,Jhye Clark,Geelong Cats,St Kilda,6000,41.5,41.5,CONFIRMED IN TEAM TO PLAY,63,25
8002301,MID,Ted Clohesy,Geelong Cats,St Kilda,6000,91,91,NAMED AS EMERGENCY RESERVE,91,0
8002301,FWD,Ted Clohesy,Geelong Cats,St Kilda,6000,91,91,NAMED AS EMERGENCY RESERVE,91,0
8002338,FWD,Seth Campbell,Richmond,Port Adelaide,7030,59,59,CONFIRMED IN TEAM TO PLAY,58,2
8002339,FWD,Steely Green,Richmond,Port Adelaide,6000,41,41,CONFIRMED IN TEAM TO PLAY,36,1
8002340,DEF,Kaleb Smith,Richmond,Port Adelaide,6000,0,0,NAMED AS EMERGENCY RESERVE,28,0
8002342,FWD,Anthony Caminiti,St Kilda,Geelong Cats,7390,53,53,CONFIRMED IN TEAM TO PLAY,83,0
8002344,DEF,Isaac Keeler,St Kilda,Geelong Cats,6000,0,0,CONFIRMED IN TEAM TO PLAY,47,1
8002372,DEF,James Trezise,Richmond,Port Adelaide,7960,57,57,CONFIRMED IN TEAM TO PLAY,25,2
8002422,FWD,Daniel Curtin,Adelaide Crows,Essendon,6000,30,30,CONFIRMED IN TEAM TO PLAY,73,2
8002438,FWD,Nate Caddy,Essendon,Adelaide Crows,7340,41.5,41.5,CONFIRMED IN TEAM TO PLAY,26,2
8002440,DEF,Archie Roberts,Essendon,Adelaide Crows,11160,71.5,71.5,CONFIRMED IN TEAM TO PLAY,68,4
8002440,MID,Archie Roberts,Essendon,Adelaide Crows,11160,71.5,71.5,CONFIRMED IN TEAM TO PLAY,68,4
8002448,DEF,Lawson Humphries,Geelong Cats,St Kilda,12250,89,89,CONFIRMED IN TEAM TO PLAY,87,10
8002450,DEF,Connor O'Sullivan,Geelong Cats,St Kilda,7100,62.5,62.5,CONFIRMED IN TEAM TO PLAY,75,1
8002472,FWD,Liam Fawcett,Richmond,Port Adelaide,6000,0,0,CONFIRMED IN TEAM TO PLAY,22,0
8002476,FWD,Lance Collard,St Kilda,Geelong Cats,6000,0,0,CONFIRMED IN TEAM TO PLAY,33,0
8002477,MID,Hugo Garcia,St Kilda,Geelong Cats,8970,59,59,NAMED AS EMERGENCY RESERVE,27,0
8002479,DEF,Liam O'Connell,St Kilda,Geelong Cats,6000,29,29,CONFIRMED IN TEAM TO PLAY,38,0
8002481,MID,Darcy Wilson,St Kilda,Geelong Cats,10130,97,97,CONFIRMED IN TEAM TO PLAY,60,21
8002481,FWD,Darcy Wilson,St Kilda,Geelong Cats,10130,97,97,CONFIRMED IN TEAM TO PLAY,60,21
8002519,DEF,Logan Evans,Port Adelaide,Richmond,9390,23,23,CONFIRMED IN TEAM TO PLAY,108,5
8002520,DEF,Jacob Blight,Richmond,Port Adelaide,6000,30,30,CONFIRMED IN TEAM TO PLAY,65,3
8002522,MID,Max Hall,St Kilda,Geelong Cats,8410,82,82,CONFIRMED IN TEAM TO PLAY,51,8
8002522,FWD,Max Hall,St Kilda,Geelong Cats,8410,82,82,CONFIRMED IN TEAM TO PLAY,51,8
8002526,MID,Sid Draper,Adelaide Crows,Essendon,6000,37,37,NAMED AS EMERGENCY RESERVE,38,1
8002542,FWD,Thomas Edwards,Essendon,Adelaide Crows,6000,58,58,CONFIRMED IN TEAM TO PLAY,58,2
8002545,FWD,Isaac Kako,Essendon,Adelaide Crows,7100,47.5,47.5,CONFIRMED IN TEAM TO PLAY,44,3
8002573,FWD,Joe Berry,Port Adelaide,Richmond,6000,40,40,CONFIRMED IN TEAM TO PLAY,49,9
8002576,MID,Christian Moraes,Port Adelaide,Richmond,6000,0,0,NAMED AS EMERGENCY RESERVE,60,1
8002580,FWD,Harry Armstrong,Richmond,Port Adelaide,6000,16,16,CONFIRMED IN TEAM TO PLAY,60,0
8002583,FWD,Sam Lalor,Richmond,Port Adelaide,8980,68,68,CONFIRMED IN TEAM TO PLAY,62,4
8002583,MID,Sam Lalor,Richmond,Port Adelaide,8980,68,68,CONFIRMED IN TEAM TO PLAY,62,4
